esco,v,v1spia--3-,subolesc - -,,,[sʊ.bɔ.'lɛs.kɔ],subolesco,1
27593,27593,symbolus,n,n-s---mn2-,symbol,,,[ˈsʏm.bɔ.ɫʊs],symbolus,1
27595,27595,symptoma,n,n-s---nn3-,symptomat,,,['symp.t̪ɔ.ma],symptoma,1
27597,27597,syncopa,n,n-s---fn1-,syncop,,,['syŋ.kɔ.pa],syncopa,1
27609,27609,tablinum,n,n-s---nn2-,tablin,,,[taˈbliː.nũ],tablinum,1
27617,27617,taliter,r,rp--------,,,,['t̪a.lɪ.t̪ɛr],taliter,1
27624,27624,tantum,r,rp--------,,,,[ˈtan.tũ],tantum,1
27625,27625,tantummodo,r,rp--------,,,,[t̪an̪.'t̪ʊ.mmɔ.d̪ɔ],tantummodo,1
27633,27633,tectum,n,n-s---nn2-,tect,,,[ˈteːk.tũ],tectum,1
27634,27634,tectus,a,aps---mn1-,tect tect tect,,,['t̪eːk.t̪ʊs],tectus,1
27572,s3834,sus,n,n-s---cn3-,su,,,/suːs/,sus,1
27566,27566,supra,r,rp--------,,,,[ˈsʊ.praː],supra,1
27567,27567,suprascribo,v,v1spia--3-,suprascrib suprascrips suprascript,,,[sʊ.'pra.skrɪ.bɔ],suprascribo,1
27568,s3820,surculosus,a,aps---mn1-,surculos surculos surculos,,,[sʊr.'kʊ.lɔ.sʊs],surculosus,1
27569,s3825,surditas,n,n-s---fn3-,surditat,,,['sʊr.d̪ɪ.t̪as],surditas,1
27570,s3828,surdus,a,aps---mn1-,surd surd surd,,,[ˈsʊr.dʊs],surdus,1
27571,s3061,surgo,v,v1spia--3-,surg surrex surrect,,,[ˈsʊr.ɡoː],surgo,1
27573,s3842,susceptor,n,n-s---mn3-,susceptor,,,[sʊs.'kɛp.t̪ɔr],susceptor,1
27575,s3848,suscito,v,v1spia--1-,suscit suscitau suscitat,,,[ˈsʊs.kɪ.toː],suscito,1
27577,s3857,suspendo,v,v1spia--3-,suspend suspend suspens,,,[sʊsˈpɛn.doː],suspendo,1
27578,s3862,suspicio,v,v1spia--3i,suspic suspex suspect,,,[sʊsˈpɪ.ki.oː],suspicio,1
27580,s3869,suspiritus,n,n-s---mn4-,suspirit,,,[sʊs.'pɪ.rɪ.t̪ʊs],suspiritus,1
27581,s3870,suspirium,n,n-s---nn2-,suspiri,,,[sʊsˈpɪ.ri.ũ],suspirium,1
27582,s3871,suspiro,v,v1spia--1-,suspir suspirau suspirat,,,[sʊsˈpiː.roː],suspiro,1
27583,s3874,sustentaculum,n,n-s---nn2-,sustentacul,,,[sʊs.t̪ɛn̪.'t̪a.kʊ.ɫũː],sustentaculum,1
27584,s9987,sustentatus,n,n-s---mn4-,sustentat,,,[sʊs.'t̪ɛn̪.t̪a.t̪ʊs],sustentatus,1
27585,s3877,sustento,v,v1spia--1-,sustent sustentau sustentat,,,[sʊsˈtɛn.toː],sustento,1
27587,s3882,susurratio,n,n-s---fn3-,susurration,,,[sʊ.sʊr.'ra.t̪ɪ̣.jɔ],susurratio,1
27588,s3884,susurro,v,v1spia--1-,susurr - -,,,[sʊˈsʊr.roː],susurro,1
27589,s3886,susurrus,n,n-s---mn2-,susurr,,,[sʊˈsʊr.rʊs],susurrus,1
27591,s9936,sutura,n,n-s---fn1-,sutur,,,/suːˈtuː.ra/,sutura,1
27592,s3918,syllogismus,n,n-s---mn2-,syllogism,,,[syɫ.lɔ.'gɪs.mʊs],syllogismus,1
27594,s3924,symmetria,n,n-s---fn1-,symmetri,,,[sʏmˈmɛ.tri.a],symmetria,1
27596,s3941,synagoga,n,n-s---fn1-,synagog,,,[sʏ.naˈɡoː.ɡa],synagoga,1
27598,s3954,syncopo,v,v1spia--1-,syncop - syncopat,,,['syŋ.kɔ.pɔ],syncopo,1
27599,s9015,syngraphus,n,n-s---mn2-,syngraph,,,['syŋ.gra.pʰʊs],syngraphus,1
27635,t0198,tegimen,n,n-s---nn3-,tegimin,,,[ˈtɛ.ɡɪ.mẽ],tegimen,1
27610,t0025,tabula,n,n-s---fn1-,tabul,,,[ˈta.bʊ.ɫa],tabula,0
27611,t0030,tabulatio,n,n-s---fn3-,tabulation,,,[t̪a.bʊ.'la.t̪ɪ̣.jɔ],tabulatio,1
27613,t9994,tactus,n,n-s---mn4-,tact,,,['t̪ak.t̪ʊs],tactus,1
27614,t0047,taedium,n,n-s---nn2-,taedi,,,[ˈtae̯.di.ũ],taedium,1
27615,t0049,taenia,n,n-s---fn1-,taeni,,,/ˈtae̯.ni.a/,taenia,1
27616,t0065,talentum,n,n-s---nn2-,talent,,,[taˈɫɛn.tũ],talentum,1
27619,t0076,talus,n,n-s---mn2-,tal,,,[ˈtaː.ɫʊs],talus,1
27620,t1499,tam,r,rp--------,,,,[tã],tam,1
27621,t0081,tamarix,n,n-s---fn3-,tamaric,,,[ˈta.ma.rɪks],tamarix,1
27622,t0094,tandem,r,rp--------,,,,[ˈtan.dẽ],tandem,1
27628,t0129,tardo,v,v1spia--1-,tard tardau tardat,,,/ˈtar.doː/,tardo,1
27629,t0131,tardus,a,aps---mn1-,tard tard tard,,,[ˈtar.dʊs],tardus,1
27630,t0162,taurus,n,n-s---mn2-,taur,,,[ˈtau̯.rʊs],taurus,1
27631,t0174,taxo,v,v1spia--1-,tax taxau taxat,,,/ˈtak.soː/,taxo,1
27618,t0073,talpa,n,n-s---fn1-,talp,,,[ˈtaɫ.pa],talpa,1
125110,r0436,repertrix,n,n-s---fn3-,repertric,,,[rɛ.'pɛr.t̪rɪks],repertrix,0
121922,121922,pinnipotens,a,aps---an3i,pinnipotent pinnipotent pinnipotent,,,[pɪn̪.'n̪ɪ.pɔ.t̪eːn̪s],pinnipotens,0
27647,27647,temperatus,a,aps---mn1-,temperat temperat temperat,,,[tɛm.pɛˈraː.tʊs],temperatus,1
125111,125111,repertus,a,aps---mn1-,repert repert repert,,,[rɛ.'pɛr.t̪ʊs],repertus,0
27677,t0353,termen,n,n-s---nn3-,termin,,27658,[ˈtɛr.mẽ],termen,1
139155,,Uopiscus,n,n-s---mn2-,Uopisc,,27659,,Uopiscus,1
27640,t0225,temere,r,rp--------,,,,['t̪ɛ.mɛ.rɛ],temere,1
27642,t0228,temero,v,v1spia--1-,temer temerau temerat,,,[ˈtɛ.mɛ.roː],temero,1
27643,t0231,temno,v,v1spia--3-,temn - -,,,[ˈtɛm.noː],temno,1
27645,t0235,temperamentum,n,n-s---nn2-,temperament,,,[t̪ɛm.pɛ.ra.'mɛn̪.t̪ũː],temperamentum,1
27646,t0218,temperantia,n,n-s---fn1-,temperanti,,,[t̪ɛm.pɛ.'ran̪.t̪ɪ̣.ja],temperantia,1
27649,t0242,tempestas,n,n-s---fn3-,tempestat,,,[tɛmˈpɛs.taːs],tempestas,1
27650,t0245,tempestiuus,a,aps---mn1-,tempestiu tempestiu tempestiu,,,[tɛm.pɛsˈtiː.wʊs],tempestiuus,1
27651,t0246,tempestuosus,a,aps---mn1-,tempestuos tempestuos tempestuos,,,[t̪ɛm.pɛs.'t̪ʊ.jɔ.sʊs],tempestuosus,1
27652,t0251,templum,n,n-s---nn2-,templ,,,[ˈtɛm.pɫũ],templum,1
27653,t1501,temporalis,a,aps---cn3i,temporal temporal temporal,,,[tɛm.pɔˈraː.lɪs],temporalis,1
27655,t0258,temptamen,n,n-s---nn3-,temptamin,,,['t̪ɛmp.t̪a.mɛn̪],temptamen,1
27656,t0259,temptamentum,n,n-s---nn2-,temptament,,,[tɛmp.taˈmɛn.tũ],temptamentum,1
27657,t0260,temptatio,n,n-s---fn3-,temptation,,,[t̪ɛmp.'t̪a.t̪ɪ̣.jɔ],temptatio,1
27658,t0263,tempto,v,v1spia--1-,tempt temptau temptat,,,[ˈtɛmp.toː],tempto,1
27659,t0264,tempus,n,n-s---nn3-,tempor,,,['t̪ɛm.pʊs],tempus,1
27661,t0267,temulentus,a,aps---mn1-,temulent temulent temulent,,,[teː.mʊˈɫɛn.tʊs],temulentus,1
27662,t0271,tenax,a,aps---an3-,tenac tenac tenac,,,[ˈtɛ.naːks],tenax,1
27663,t0272,tendicula,n,n-s---fn1-,tendicul,,,[t̪ɛn̪.'d̪ɪ.kʊ.la],tendicula,1
27664,t0273,tendo,v,v1spia--3-,tend tetend tens,,,[ˈtɛn.doː],tendo,1
27665,t0284,tenebro,v,v1spia--1-,tenebr tenebrau tenebrat,,,['t̪ɛ.n̪ɛ.brɔ],tenebro,1
27666,t0289,teneo,v,v1spia--2-,ten tenu tent,,,[ˈtɛ.ne.oː],teneo,1
27667,t0290,tener,a,aps---mn1r,tener tener tener,,,[ˈtɛ.nɛr],tener,1
27669,t0309,tentorium,n,n-s---nn2-,tentori,,,[t̪ɛn̪.'t̪ɔ.rɪ̣.jũː],tentorium,1
27671,t9309,tenuo,v,v1spia--1-,tenu tenuau tenuat,,,[ˈtɛ.nʊ.oː],tenuo,1
27672,t9312,tepefacio,v,v1spia--3i,tepefac tepefec tepefact,,,/te.peˈfa.ki.oː/,tepefacio,1
27674,t0343,tergeo,v,v1spia--2-,terg ters ters,,,[ˈtɛr.ɡe.oː],tergeo,1
27675,t0350,tergum,n,n-s---nn2-,terg,,,[ˈtɛr.ɡũ],tergum,1
27679,t0360,termino,v,v1spia--1-,termin terminau terminat,,,[ˈtɛr.mɪ.noː],termino,1
27680,t0361,terminus,n,n-s---mn2-,termin,,,[ˈtɛr.mɪ.nʊs],terminus,1
27681,t0371,tero,v,v1spia--3-,ter triu trit,,,[ˈtɛ.roː],tero,1
27682,t0372,terra,n,n-s---fn1-,terr,,,[ˈtɛr.ra],terra,1
27684,t0377,terrenus,a,aps---mn1-,terren terren terren,,,[tɛrˈreː.nʊs],terrenus,1
27685,t0378,terreo,v,v1spia--2-,terr terru territ,,,[ˈtɛr.re.oː],terreo,1
27686,t0388,terrifico,v,v1spia--1-,terrific terrificau terrificat,,,[t̪ɛr.'rɪ.fɪ.kɔ],terrifico,1
27689,t0423,tessera,n,n-s---fn1-,tesser,,,[ˈtɛs.sɛ.ra],tessera,1
27639,t0219,telum,n,n-s---nn2-,tel,,,[ˈteː.ɫũ],telum,1
27690,t0427,testa,n,n-s---fn1-,test,,,[ˈtɛs.ta],testa,1
27691,t0432,testamentum,n,n-s---nn2-,testament,,,[tɛs.taːˈmɛn.tũ],testamentum,1
27692,t0442,testiculus,n,n-s---mn2-,testicul,,,[tɛsˈtɪ.kʊ.ɫʊs],testiculus,1
27696,t0456,testudo,n,n-s---fn3-,testudin,,,[tɛsˈtuː.doː],testudo,1
27697,t0457,testula,n,n-s---fn1-,testul,,,['t̪ɛs.t̪ʊ.la],testula,1
27699,t0515,textor,n,n-s---mn3-,textor,,,[ˈtɛk.stɔr],textor,1
27700,t9914,textum,n,n-s---nn2-,text,,,['t̪ɛks.t̪ũː],textum,1
27701,t9981,textura,n,n-s---fn1-,textur,,,[tɛkˈstuː.ra],textura,1
27702,t9914,textus,n,n-s---mn4-,text,,,[ˈtɛk.stʊs],textus,1
27704,t0542,theatrum,n,n-s---nn2-,theatr,,,[tʰɛˈaː.trũ],theatrum,1
27705,t0543,theca,n,n-s---fn1-,thec,,,/ˈtʰeː.ka/,theca,1
27706,t0553,thema,n,n-s---nn3-,themat,,,[ˈtʰɛ.ma],thema,1
27673,t0321,tepor,n,n-s---mn3-,tepor,,,[ˈtɛ.pɔr],tepor,1
27638,t0212,tellus,n,n-s---fn3-,tellur,,,[ˈtɛl.luːs],tellus,1
125112,r7037,repertus,n,n-s---mn4-,repert,,,[rɛ.'pɛr.t̪ʊs],repertus,0
121981,121981,pistatus,a,aps---mn1-,pistat pistat pistat,,,['pɪs.t̪a.t̪ʊs],pistatus,0
125114,r1276,repignero,v,v1spia--1-,repigner repignerau repignera,,,[rɛ.'pɪŋ.n̪ɛ.rɔ],repignero,0
122048,122048,planetae,n,n-p---fn1-,planet,,,['pla.n̪ɛ.t̪aj],planetae,0
27745,t0818,tonus,n,n-s---mn2-,ton,,27664,[ˈtɔ.nʊs],tonus,1
27753,t0861,torques,n,n-s---mn3i,torqu,,27665,[ˈtɔr.kᶣeːs],torques,1
27761,t0893,toxicum,n,n-s---nn2-,toxic,,27666,[ˈtɔk.sɪ.kũ],toxicum,1
27732,t1300,titulus,n,n-s---mn2-,titul,,27662,[ˈtɪ.tʊ.ɫʊs],titulus,1
27736,t0777,tolero,v,v1spia--1-,toler tolerau tolerat,,27663,[ˈtɔ.ɫɛ.roː],tolero,1
27762,t0903,trabs,n,n-s---fn3i,trab,,"27667,27668",/traps/,trabs,1
125113,125113,repetitus,n,n-s---mn4-,repetit,,,[rɛ.'pɛ.t̪ɪ.t̪ʊs],repetitus,0
125115,125115,repignoro,v,v1spia--1-,repignor repignorau repignora,,,[rɛ.'pɪŋ.n̪ɔ.rɔ],repignoro,0
125116,125116,repigratus,a,aps---mn1-,repigrat repigrat repigrat,,,[rɛ.'pɪ.gra.t̪ʊs],repigratus,0
27716,27716,Tiberinus,n,n-s---mn2-,Tiberin,,,[t̪ɪ.'bɛ.rɪ.n̪ʊs],Tiberinus,1
27717,27717,Tiberis,n,n-s---cn3-,Tiber,,,['t̪ɪ.bɛ.rɪs],Tiberis,1
27722,27722,timide,r,rp--------,timid,,,[ˈtɪ.mɪ.dɛ],timide,1
27747,27747,tormento,v,v1spia--1-,torment tormentau tormentat,,,[t̪ɔr.'mɛn̪.t̪ɔ],tormento,1
27754,27754,torrens,n,n-s---mn3i,torrent,,,['t̪ɔr.reːn̪s],torrens,1
27712,t0631,thronus,n,n-s---mn2-,thron,,,[ˈtʰrɔ.nʊs],thronus,1
27724,27724,timor,n,n-s---mn3-,timor,,,/ˈti.mor/,timor,1
27711,t0618,thorax,n,n-s---mn3-,thorac,,,/ˈtʰoː.raks/,thorax,1
27713,t0644,thymiama,n,n-s---nn3-,thymiamat,,,[t̪ʰy.'mɪ̣.ja.ma],thymiama,1
27715,t0652,thymum,n,n-s---nn2-,thym,,,['t̪ʰy.mũː],thymum,1
27718,t0667,tibia,n,n-s---fn1-,tibi,,,/ˈtiː.bi.a/,tibia,1
27721,t0696,timeo,v,v1spia--2-,tim timu -,,,[ˈtɪ.me.oː],timeo,1
27723,t0701,timidus,a,aps---mn1-,timid timid timid,,,[ˈtɪ.mɪ.dʊs],timidus,1
27725,t0709,tinea,n,n-s---fn1-,tine,,,[ˈtɪ.ne.a],tinea,1
27710,t0592,thesaurizo,v,v1spia--1-,thesauriz thesaurizau thesaurizat,,,[tʰeːˈsau̯.rɪ.zoː],thesaurizo,1
27726,t0712,tingo,v,v1spia--3-,ting tinx tinct,,,[ˈtɪŋ.ɡoː],tingo,1
27728,t0731,tiro,n,n-s---mn3-,tiron,,,/ˈtiː.roː/,tiro,1
27729,t0743,titillo,v,v1spia--1-,titill titillau titillat,,,[t̪ɪ.'t̪ɪɫ.lɔ],titillo,1
27730,t0746,titio,n,n-s---mn3-,tition,,,[ˈtɪ.ti.ɔ],titio,1
27731,t0751,titubo,v,v1spia--1-,titub titubau titubat,,,[ˈtɪ.tʊ.boː],titubo,1
27733,t0768,toga,n,n-s---fn1-,tog,,,[ˈtɔ.ɡa],toga,1
27734,t0772,togatus,a,aps---mn1-,togat togat togat,,,[tɔˈɡaː.tʊs],togatus,1
27737,t0780,tollo,v,v1spia--3-,toll sustul sublat,,,[ˈtɔl.loː],tollo,1
27738,t0792,tomix,n,n-s---fn3-,tomic,,,['t̪ɔ.mɪks],tomix,1
27739,t0795,tondeo,v,v1spia--2-,tond totond tons,,,[ˈtɔn.de.oː],tondeo,1
27740,t0796,tono,v,v1spia--1-,ton tonu -,,,[ˈtɔ.noː],tono,1
27741,t9992,tonsa,n,n-s---fn1-,tons,,,['t̪ɔːn̪sa],tonsa,1
27743,t0812,tonsor,n,n-s---mn3-,tonsor,,,[ˈtõː.sɔr],tonsor,1
27744,t9984,tonsura,n,n-s---fn1-,tonsur,,,[tõːˈsuː.ra],tonsura,1
27746,t0821,toparchia,n,n-s---fn1-,toparchi,,,[t̪ɔ.'par.kʰɪ̣.ja],toparchia,1
27748,t0841,tormentum,n,n-s---nn2-,torment,,,[tɔrˈmɛn.tũ],tormentum,1
27750,t0850,tornus,n,n-s---mn2-,torn,,,[ˈtɔr.nʊs],tornus,1
27751,t0857,torpor,n,n-s---mn3-,torpor,,,[ˈtɔr.pɔr],torpor,1
27752,t0860,torqueo,v,v1spia--2-,torqu tors tort,,,[ˈtɔr.kᶣe.oː],torqueo,1
27755,t0863,torreo,v,v1spia--2-,torr torru tost,,,[ˈtɔr.re.oː],torreo,1
27757,t0874,tortor,n,n-s---mn3-,tortor,,,['t̪ɔr.t̪ɔr],tortor,1
27758,t0904,tortura,n,n-s---fn1-,tortur,,,[tɔrˈtuː.ra],tortura,1
27760,t9931,totus,a,aps---mn1p,tot tot tot,,,[ˈtoː.tʊs],tŏtus,1
27763,t0913,tractatio,n,n-s---fn3-,tractation,,,[t̪rak.'t̪a.t̪ɪ̣.jɔ],tractatio,1
27764,t0919,tracto,v,v1spia--1-,tract tractau tractat,,,/ˈtrak.toː/,tracto,1
27765,t9993,tractus,n,n-s---mn4-,tract,,,['t̪rak.t̪ʊs],tractus,1
27766,t0924,traditio,n,n-s---fn3-,tradition,,,[traːˈdɪ.ti.oː],traditio,1
27767,t0926,trado,v,v1spia--3-,trad tradid tradit,,,/ˈtraː.doː/,trado,1
27769,t0929,traductio,n,n-s---fn3-,traduction,,,[traːˈdʊk.ti.oː],traductio,1
