,
483527,52259,116899,,,
483528,52259,116898,,,
483530,52259,162462,,,
483531,52259,134814,,,
483532,52259,206487,,,
483533,52259,117399,,,
483535,52259,206485,,,
483536,52259,206484,,,
483537,52259,161936,,,
483539,52259,141456,,,
483540,52259,119436,,,
483541,52259,126091,,,
483542,52259,128136,,,
483543,52259,169094,,,
483544,52259,169093,,,
483546,52259,169086,,,
483547,52259,123507,,,
483548,52259,135789,,,
483549,52259,133228,,,
483550,52259,142950,,,
483551,52259,136794,,,
483553,52259,128080,,,
483554,52259,169032,,,
483555,52259,117834,,,
483556,52259,117833,,,
483557,52259,117832,,,
483558,52259,169030,,,
483560,52259,163390,,,
483561,52259,138299,,,
483562,52259,161851,,,
483563,52259,161850,,,
483564,52259,103469,,,
483565,52259,128041,,,
483567,52259,121868,,,
483568,52259,135688,,,
483569,52259,168455,,,
483570,52256,181474,,,
483571,52256,189272,,,
483572,52256,190803,,,
483574,52256,190799,,,
483575,52256,191054,,,
483576,52256,181700,,,
483577,52256,190267,,,
483578,52256,182202,,,
483579,52256,193209,,,
483581,52256,190770,,,
483582,52256,190258,,,
483583,52256,190769,,,
483584,52256,191276,,,
483585,52256,186662,,,
483586,52256,187425,,,
483588,52256,189578,,,
483589,52256,193417,,,
483590,52256,196099,,,
483591,52266,177644,,,
483592,52266,174565,,,
483593,52266,174045,,,
483595,52266,172496,,,
483596,52266,172494,,,
483597,52266,174023,,,
483598,52266,170435,,,
483599,52266,172474,,,
483600,52266,174521,,,
483602,52266,171958,,,
483603,52266,180148,,,
483604,52266,174003,,,
483605,52266,174512,,,
483606,52266,178606,,,
483607,52266,175531,,,
483609,52266,178089,,,
483610,52266,173992,,,
483611,52266,173991,,,
483612,52266,180125,,,
483613,52266,173979,,,
483614,52266,172441,,,
483616,52266,173973,,,
483617,52266,171921,,,
483618,52266,173968,,,
483619,52266,173967,,,
483620,52266,180616,,,
483621,52266,173961,,,
483623,52266,175495,,,
483624,52266,176515,,,
483625,52266,177532,,,
483626,52266,177531,,,
483627,52266,177530,,,
483628,52266,179057,,,
483630,52266,179052,,,
483631,52266,178537,,,
483632,52266,178536,,,
483633,52266,170332,,,
483635,52266,175447,,,
483636,52266,170326,,,
483637,52266,180559,,,
483638,52266,170320,,,
483639,52266,180046,,,
483640,52266,175438,,,
483642,52266,171851,,,
483643,52266,171850,,,
483644,52266,176456,,,
483646,52266,170311,,,
483647,52266,170309,,,
483648,52266,170308,,,
483649,52266,170307,,,
483650,52266,181056,,,
483651,52266,170304,,,
483653,52266,171321,,,
483654,52266,170294,,,
