cnei cycnei cycnei,,,['kykn̪.ejʊs],cycneius,0
138999,,timoneus,a,aps---mn1-,timone timone timone,,,['t̪ɪ.mɔn̪ews],timoneus,0
139006,,lemnius,a,aps---mn1-,lemni lemni lemni,,,['lɛm.n̪ɪ̣.jʊs],lemnius,0
139007,,corsicus,a,aps---mn1-,corsic corsic corsic,,,['kɔr.sɪ.kʊs],corsicus,0
139008,,nerinus,a,aps---mn1-,nerin nerin nerin,,,['n̪ɛ.rɪ.n̪ʊs],nerinus,0
139011,,camertinus,a,aps---mn1-,camertin camertin camertin,,,[ka.'mɛr.t̪ɪ.n̪ʊs],camertinus,0
139010,,oenotrus,a,aps---mn1-,oenotr oenotr oenotr,,,['ojn̪ɔ.t̪rʊs],oenotrus,0
139012,,ardeas,a,aps---an3-,ardat ardat ardat,,,['ar.d̪ɛ̣.jas],ardeas,0
139015,,curionianus,a,aps---mn1-,curionian curionian curionian,,,[kʊ.rɪ̣.jɔ.'n̪ɪ̣.ja.n̪ʊs],curionianus,0
139016,,megalopolitanus,a,aps---mn1-,megalopolitan megalopolitan megalopolitan,,,[mɛ.ga.lɔ.pɔ.'lɪ.t̪a.n̪ʊs],megalopolitanus,0
139017,,heliconius,a,aps---mn1-,heliconi heliconi heliconi,,,[hɛ.lɪ.'kɔ.n̪ɪ̣.jʊs],heliconius,0
139018,,caeres,a,aps---an3-,ceret ceret ceret,,,['kaj.rɛs],caeres,0
139020,,mauortius,a,aps---mn1-,mauorti mauorti mauorti,,,[ma.'wɔr.t̪ɪ̣.jʊs],mauortius,0
139021,,semiplacentinus,a,aps---mn1-,semiplacentin semiplacentin semiplacentin,,,[sɛ.mɪ.pla.'kɛ.n̪t̪ɪ.n̪ʊs],semiplacentinus,0
139022,,october,a,aps---mn1r,octobri octobri octobri,,,['ɔk.t̪ɔ.bɛr],october,0
139024,,aequiculus,a,aps---mn1-,aequicul aequicul aequicul,,,[aj.'kʷɪ.kʊ.lʊs],aequiculus,0
139025,,sacrouirianus,a,aps---mn1-,sacrouirian sacrouirian sacrouirian,,,[sa.krɔ.wɪ.'rɪ̣.ja.n̪ʊs],sacrouirianus,0
139026,,insapiens,a,aps---an3-,insapient insapient insapient,,,[iːn̪.'sa.pɪ̣.jeːn̪s],insapiens,0
139027,,noricus,a,aps---mn1-,noric noric noric,,,['n̪ɔ.rɪ.kʊs],noricus,0
139028,,auerto,v,v1spid--3-,auert auers auers -,,,[a.'wɛr.t̪ɔ],auerto,0
139029,,detergo,v,v1spia--3-,deterg deters deters -,,,[d̪ɛ.'t̪ɛr.gɔ],detergo,0
139031,,illyricus,a,aps---mn1-,illyric illyric illyric,,,[ɪɫ.'ly.rɪ.kʊs],illyricus,0
139032,,fluuidus,a,aps---mn1-,fluuid fluuid fluuid,,,['flʊ.wɪ.d̪ʊs],fluuidus,0
139034,,nouember,a,aps---mn1r,nouembri nouembri nouembri,,,[n̪ɔ.'wɛm.bɛr],nouember,0
139035,,olynthius,a,aps---mn1-,olynthi olynthi olynthi,,,[ɔ.'lyn̪.t̪ʰɪ̣.jʊs],olynthius,0
139036,,cretaeus,a,aps---mn1-,cretae cretae cretae,,,['krɛt̪ews],cretaeus,0
139037,,hellespontius,a,aps---mn1-,hellesponti hellesponti hellesponti,,,[hɛɫ.lɛs.'pɔn̪.t̪ɪ̣.jʊs],hellespontius,0
139038,,redduco,v,v1spia--3-,redduc dux duct,,,['rɛd̪.d̪ʊ.kɔ],redduco,0
139040,,therapnaeus,a,aps---mn1-,therapnae therapnae therapnae,,,['t̪ʰɛ.rapn̪ews],therapnaeus,0
139043,,cyrenensis,a,aps---cn3-,cyrenens cyrenens cyrenens,,,[ky.rɛ.'n̪eːn̪.sɪs],cyrenensis,0
139041,,rutulus,a,aps---mn1-,rutul rutul rutul,,,['rʊ.t̪ʊ.lʊs],rutulus,0
139042,,corfiniensis,a,aps---cn3-,corfiniens corfiniens corfiniens,,,[kɔr.fɪ.n̪ɪ̣.'jeːn̪.sɪs],corfiniensis,0
139044,,simbruinus,a,aps---mn1-,simbruin simbruin simbruin,,,['sɪm.bru.jn̪ʊs],simbruinus,0
139047,,corniculanus,a,aps---mn1-,corniculan corniculan corniculan,,,[kɔr.n̪ɪ.'kʊ.la.n̪ʊs],corniculanus,0
139048,,singiliensis,a,aps---cn3-,singiliens singiliens singiliens,,,[sɪŋ.gɪ.lɪ̣.'jeːn̪.sɪs],singiliensis,0
139049,,apocalo,v,v1spia--1-,apocal apocalau apocalat,,,[a.'pɔ.ka.lɔ],apocalo,0
139050,,inachius,a,aps---mn1-,inachi inachi inachi,,,[ɪ.'n̪a.kʰɪ̣.jʊs],inachius,0
139051,,erebeus,a,aps---mn1-,erebe erebe erebe,,,['ɛ.rɛbews],erebeus,0
139052,,cythereius,a,aps---mn1-,cytherei cytherei cytherei,,,[ky.'t̪ʰɛr.ejʊs],cythereius,0
139054,,misenensis,a,aps---cn3-,misenens misenens misenens,,,[mɪ.sɛ.'n̪eːn̪.sɪs],misenensis,0
139055,,dionaeus,a,aps---mn1-,dionae dionae dionae,,,['d̪ɪ̣.jɔn̪ews],dionaeus,0
138997,,nasidianus,a,aps---mn1-,nasidian nasidian nasidian,,,[n̪a.sɪ.'d̪ɪ̣.ja.n̪ʊs],nasidianus,0
139056,,pallacinus,a,aps---mn1-,pallacin pallacin pallacin,,,[paɫ.'la.kɪ.n̪ʊs],pallacinus,0
139057,,safinianus,a,aps---mn1-,safinian safinian safinian,,,[sa.fɪ.'n̪ɪ̣.ja.n̪ʊs],safinianus,0
139058,,bithynius,a,aps---mn1-,bithyni bithyni bithyni,,,[bɪ.'t̪ʰy.n̪ɪ̣.jʊs],bithynius,0
139060,,atinas,a,aps---an3-,atinat atinat atinat,,,['a.t̪ɪ.n̪as],atinas,0
101291,,inachus,a,aps---mn1-,inach inach inach,,,['ɪ_.n̪a.kʰʊs],inachus,0
139061,,herculeus,a,aps---mn1-,hercule hercule hercule,,,['hɛr.kʊɫews],herculeus,0
138998,,sugamber,a,aps---mn1r,sugambr sugambr sugambr,,,[sʊ.'gam.bɛr],sugamber,0
139104,p3197,praepes,n,n-s---cn3-,praepet,,,['praj.pɛs],praepes,1
138778,a0269,accido,v,v1spia--3-,accid accid accis,,,['ak.kɪ.d̪ɔ],accīdo,0
138815,e1308,excido,v,v1spia--3-,excid excid excis,,,['ɛks.kɪ.d̪ɔ],excīdo,0
138845,l1011,longauo,n,n-s---mn3-,longauon,,,['lɔŋ.ga.wɔ],longauo,0
58710,58710,Antiochenus,a,aps---mn1-,Antiochen Antiochen Antiochen,,,[an̪.t̪ɪ̣.'jɔ.kʰɛ.n̪ʊs],Antiochenus,0
139065,,pallantius,a,aps---mn1-,pallanti pallanti pallanti,,,[paɫ.'lan̪.t̪ɪ̣.jʊs],pallantius,0
139069,,circaeus,a,aps---mn1-,circae circae circae,,,['kɪrkews],circaeus,0
139066,,hectoreus,a,aps---mn1-,hectore hectore hectore,,,['hɛk.t̪ɔrews],hectoreus,0
139068,,drusianus,a,aps---mn1-,drusian drusian drusian,,,[d̪rʊ.'sɪ̣.ja.n̪ʊs],drusianus,0
139125,,indigens,n,n-s---mn3-,indigent,,,['ɪn̪.d̪ɪ.geːn̪s],indigens,0
139071,,lauinus,a,aps---mn1-,lauin lauin lauin,,,['la.wɪ.n̪ʊs],lauinus,0
139073,,ituraeus,a,aps---mn1-,iturae iturae iturae,,,['ɪ.t̪ʊrews],ituraeus,0
139074,,helorius,a,aps---mn1-,helori helori helori,,,[hɛ.'lɔ.rɪ̣.jʊs],helorius,0
139075,,leucadius,a,aps---mn1-,leucadi leucadi leucadi,,,['ɫewka.d̪ɪ̣.jʊs],leucadius,0
139076,,aletrinas,a,aps---an3-,aletrinat aletrinat aletrinat,,,[a.'lɛ.t̪rɪ.n̪as],aletrinas,0
139077,,tegeaeus,a,aps---mn1-,tegeae tegeae tegeae,,,['t̪ɛ.gɛews],tegeaeus,0
139078,,sardus,a,aps---mn1-,sard sard sard,,,['sar.d̪ʊs],sardus,0
139080,,massicus,a,aps---mn1-,massic massic massic,,,['mas.sɪ.kʊs],massicus,0
139081,,ithacensis,a,aps---cn3-,ithacens ithacens ithacens,,,[ɪ.t̪ʰa.'keːn̪.sɪs],ithacensis,0
139093,,indecet,v,v1spia--2-,indec - -,,,['ɪn̪.d̪ɛ.kɛt̪],indecet,0
139082,,commagenus,a,aps---mn1-,commagen commagen commagen,,,[kɔ.'mma.gɛ.n̪ʊs],commagenus,0
139083,,olympicus,a,aps---mn1-,olympic olympic olympic,,,[ɔ.'lym.pɪ.kʊs],olympicus,0
139085,,nestoreus,a,aps---mn1-,nestore nestore nestore,,,['n̪ɛs.t̪ɔrews],nestoreus,0
139086,,hicetaonius,a,aps---mn1-,hicetaoni hicetaoni hicetaoni,,,[hɪ.kɛ.t̪a.'jɔ.n̪ɪ̣.jʊs],hicetaonius,0
139087,,pelasgias,a,aps---an3-,pelasgiad pelasgiad pelasgiad,,,[pɛ.'las.gɪ̣.jas],pelasgias,0
139088,,nysius,a,aps---fn3-,philyrei philyrei philyrei,,,['n̪y.sɪ̣.jʊs],nysius,0
139089,,cappadox,a,aps---an3-,cappadc cappadc cappadc,,,['kap.pa.d̪ɔks],cappadox,0
139090,,recentoricus,a,aps---mn1-,recentoric recentoric recentoric,,,[rɛ.kɛn̪.'t̪ɔ.rɪ.kʊs],recentoricus,0
139091,,pigror,v,v1spid--1-,pigr pigrat -,,,['pɪ.grɔr],pigror,0
139092,,succipio,v,v1spia--3i,succip cep cept,,,[sʊk.'kɪ.pɪ̣.jɔ],succipio,0
139095,,olympiacus,a,aps---mn1-,olympiac olympiac olympiac,,,[ɔ.lym.'pɪ̣.ja.kʊs],olympiacus,0
139096,,hastensis,a,aps---cn3-,hastens hastens hastens,,,[has.'t̪eːn̪.sɪs],hastensis,0
139098,,picentinus,a,aps---mn1-,picentin picentin picentin,,,[pɪ.'kɛn̪.t̪ɪ.n̪ʊs],picentinus,0
139099,,porgo,v,v1spia--3-,porg pors porrect,,,['pɔr.gɔ],porgo,0
139101,,teutoburgiensis,a,aps---cn3-,teutoburgiens teutoburgiens teutoburgiens,,,[t̪ewt̪ɔ.bʊr.gɪ̣.'jeːn̪.sɪs],teutoburgiensis,0
139102,,phineus,a,aps---mn1-,phine phine phine,,,['pʰɪn̪ews],phineus,0
139103,,oronteus,a,aps---mn1-,oronte oronte oronte,,,['ɔ.rɔn̪t̪ews],oronteus,0
139105,,unus,n,n-s---mn2-,un,,,['uː.n̪ʊs],unus,0
139106,,pharos,n,n-s---mn2g,phar,,,['pʰa.rɔs],pharos,0
139108,,asturco,n,n-s---mn3-,asturcon,,,[as.'t̪ʊr.kɔ],asturco,0
139109,,lamyrus,n,n-s---mn2-,lamyr,,,['la.my.rʊs],lamyrus,0
139111,,reliqua,n,n-p---nn2-,reliqu,,,['rɛ.lɪ.kʷa],reliqua,0
139112,,circenses,n,n-p---mn3i,circens,,,[kɪr.'keːn̪.sɛs],circenses,0
139113,,externi,n,n-p---mn2-,extern,,,[ɛks.'t̪ɛr.n̪iː],externi,0
139114,,babylonicum,n,n-s---nn2-,babylonic,,,[ba.by.'lɔ.n̪ɪ.kũː],babylonicum,0
139116,,sensatio,n,n-s---fn3-,sensation,,,[seːn̪.'sa.t̪ɪ̣.jɔ],sensatio,0
139119,,anceps,n,n-s---nn3-,ancipit,,,['aŋ.kɛps],anceps,0
139120,,remota,n,n-p---nn2-,remot,,,[rɛ.'moː.t̪a],remota,0
139121,,peccans,n,n-s---mn3-,peccant,,,['pɛk.kaːn̪s],peccans,0
139122,,caryatis,n,n-s---fn3-,caryatid,,,[ka.'ry.ja.t̪ɪs],caryatis,0
139124,,cynicus,n,n-s---mn2-,cynic,,,['ky.n̪ɪ.kʊs],cynicus,0
139118,,sons,n,n-s---mn3-,sont,,,,sons,0
139126,,tentum,n,n-s---nn2-,tent,,,['t̪ɛn̪.t̪ũː],tentum,0
139117,,stoica,n,n-p---nn2-,stoic,,,['st̪ɔ.jɪ.ka],stoica,0
139064,,squalens,a,aps---an3-,squalent squalent squalent,,,['skʷa.ɫeːn̪s],squalens,0
139063,,phryxianus,a,aps---mn1-,phryxian phryxian phryxian,,,[pʰryk.'sɪ̣.ja.n̪ʊs],phryxianus,0
139072,,eleusinus,a,aps---mn1-,eleusin eleusin eleusin,,,['ɛɫew.sɪ.n̪ʊs],eleusinus,0
59547,59547,Concordia,n,n-s---fn1-,Concordi,,,[kɔŋ.'kɔr.d̪ɪ̣.ja],Concordia,0
59843,59843,Elateïus,a,aps---mn1-,Elateï Elateï Elateï,,,[ɛ.'la.t̪ɛ./us],Elateïus,0
59979,59979,Falcidius,a,aps---mn1-,Falcidi Falcidi Falcidi,,,[faɫ.'kɪ.d̪ɪ̣.jʊs],Falcidius,0
60182,60182,Heracleotes,a,app---mn3-,Heracleotes Heracleotes Heracleotes,,,[hɛ.ra.'klɛ̣.jɔ.t̪ɛs],Heracleotes,0
60438,60438,Iunianus,a,aps---mn1-,Iunian Iunian Iunian,,,[jʊ.'n̪ɪ̣.ja.n̪ʊs],Iunianus,0
61763,61763,Pterophoros,n,n-s---mn2-,Pterophor,,,[pt̪ɛ.'rɔ.pʰɔ.rɔs],Pterophoros,0
61875,61875,Rusellae,n,n-p---fn1-,Rusell,,,[rʊ.'sɛɫ.laj],Rusellae,0
62298,62298,Syra,n,n-s---fn1-,Syr,,,['sy.ra],Syra,0
62303,62303,Syrinx,n,n-s---mn3-,Syrinx,,,['sy.rɪŋks],Syrinx,0
62461,62461,Thesaurochrysonicochrysides,n,n-s---mn3-,Thesaurochrysonicochrysid,,,[t̪ʰɛ.saw.rɔ.kʰry.sɔ.n̪ɪ.kɔ.'kʰry.sɪ.d̪ɛs],Thesaurochrysonicochrysides,0
62576,62576,Triarius,n,n-s---mn2-,Triari,,,[t̪rɪ̣.'ja.rɪ̣.jʊs],Triarius,0
139127,$0004,libesco,v,v1spia--3-,libesc - -,,,,libesco,0
139128,$0006,deticeo,v,v1spia--2-,detic deticu deticit,,,,deticeo,1
139097,,Picenus,a,aps---mn1-,Picen Picen Picen,,,,Picenus,0
139131,,re,r,rp--------,-,,,,re,0
137546,p0044,paedonomus,n,n-s---mn2-,paedonom,,,[paj.'d̪ɔ.n̪ɔ.mʊs],paedonomus,0
137550,p0098,paenularius,a,aps---mn1-,paenulari paenulari paenulari,,,[paj.n̪ʊ.'la.rɪ̣.jʊs],paenularius,0
137561,p0212,pandicularis,a,aps---cn3i,pandicular pandicular pandicular,,,[pan̪.d̪ɪ.'kʊ.la.rɪs],pandicularis,0
137570,p0297,paracharaxima,n,n-p---nn2-,paracharaxim,,,[pa.ra.kʰa.'rak.sɪ.ma],paracharaxima,0
137578,p0311,paranarhinon,n,n-s---nn2g,paranarhin,,,[pa.ra.'n̪a.rɪ.n̪ɔn̪],paranarhinon,0
137632,p1022,perdissipo,v,v1spia--1-,perdissip perdissipau perdissipat,,,[pɛr.'d̪ɪs.sɪ.pɔ],perdissipo,0
137640,p1220,perignarus,a,aps---mn1-,perignar perignar perignar,,,[pɛ.'rɪŋ.n̪a.rʊs],perignarus,0
137642,p1249,perintempestiuus,a,aps---mn1-,perintempestiu perintempestiu perintempestiu,,,[pɛ.rɪn̪.t̪ɛm.'pɛs.t̪ɪ.wʊs],perintempestiuus,0
137644,p1262,periphoretus,n,n-s---mn2-,periphoret,,,[pɛ.rɪ.'pʰɔ.rɛ.t̪ʊs],periphoretus,0
137646,p1278,peristereos,n,n-s---nn2g,peristere,,,[pɛ.rɪs.'t̪ɛ.rɛ̣.jɔs],peristereos,0
137647,p1287,peritretos,a,aps---cn1g,peritret peritret peritret,,,[pɛ.'rɪ.t̪rɛ.t̪ɔs],peritretos,0
137583,p0384,parentalicius,a,aps---mn1-,parentalici parentalici parentalici,,,[pa.rɛn̪.t̪a.'lɪ.kɪ̣.jʊs],parentalicius,0
137592,p0532,pastophorus,n,n-s---mn2-,pastophor,,,[pas.'t̪ɔ.pʰɔ.rʊs],pastophorus,0
137584,p0392,parergion,n,n-s---nn2g,parergi,,,[pa.'rɛr.gɪ̣.jɔn̪],parergion,0
137667,p1833,pezica,n,n-s---fn1-,pezic,,,['pɛz.zɪ.ka],pezica,0
137669,p1855,phancla,n,n-s---fn1-,phancl,,,['pʰaŋ.kla],phancla,0
137670,p1873,phaselion,n,n-s---nn2g,phaseli,,,[pʰa.'sɛ.lɪ̣.jɔn̪],phaselion,0
137671,p1876,phasganon,n,n-s---nn2g,phasgan,,,['pʰas.ga.n̪ɔn̪],phasganon,0
137672,p1878,phasianarius,n,n-s---mn2-,phasianari,,,[pʰa.sɪ̣.ja.'n̪a.rɪ̣.jʊs],phasianarius,0
137724,p2449,polentacius,a,aps---mn1-,polentaci polentaci polentaci,,,[pɔ.lɛn̪.'t̪a.kɪ̣.jʊs],polentacius,0
137718,p9868,polia,n,n-s---fn1-,poli,,,['pɔ.lɪ̣.ja],pōlīa,0
137725,p2452,poliaris,a,aps---cn3i,poliar poliar poliar,,,[pɔ.'lɪ̣.ja.rɪs],poliaris,0
137727,p2474,pollino,v,v1spia--1-,pollin pollinau pollinat,,,['pɔɫ.lɪ.n̪ɔ],pollino,0
137728,p9889,polluctus,n,n-s---mn4-,polluct,,,[pɔɫ.'lʊk.t̪ʊs],polluctus,0
