273,!,193382,192986
501274,!,192986,193387
501275,!,192986,189302
501276,!,189302,192986
501277,!,192986,191352
501278,!,191352,192986
501279,!,192986,187272
501280,!,187272,192986
501281,!,192986,187273
501282,!,187273,192986
501283,!,192986,187284
501284,!,187284,192986
501285,!,192986,183216
501286,!,183216,192986
501287,!,192986,187315
501288,!,187315,192986
501289,!,192986,183220
501290,!,183220,192986
501291,!,192986,187319
501292,!,187319,192986
501293,!,192986,187321
501294,!,187321,192986
501295,!,195535,192986
501296,!,192986,187356
501297,!,187356,192986
501298,!,192986,187370
501299,!,187370,192986
501300,!,192986,187373
501301,!,187373,192986
501302,!,192986,187374
501303,!,187374,192986
501304,!,192986,193522
501305,!,193522,192986
501306,!,192986,185332
501307,!,185332,192986
501308,!,192986,193527
501309,!,193527,192986
501310,!,192986,187384
501311,!,187384,192986
501312,!,192986,189438
501313,!,189438,192986
501314,!,192986,187399
501315,!,192986,193544
501316,!,193544,192986
501317,!,192986,185360
501318,!,185360,192986
501319,!,192986,185362
501320,!,185362,192986
501321,!,192986,187414
501322,!,187414,192986
501323,!,192986,187418
501324,!,187418,192986
501325,!,192986,195616
501326,!,195616,192986
501327,!,192986,195618
501328,!,195618,192986
501329,!,192986,185413
501330,!,185413,192986
501331,!,192986,187468
501332,!,187468,192986
501333,!,192986,187469
501334,!,187469,192986
501335,!,187470,192986
501336,!,192986,187471
501337,!,187471,192986
501338,!,192986,187472
501339,!,187472,192986
501340,!,192986,187473
501341,!,187473,192986
501342,!,192986,187474
501343,!,187474,192986
501344,!,192986,187475
501345,!,187475,192986
501346,!,192986,187476
501347,!,187476,192986
501348,!,192986,187477
501349,!,187477,192986
501350,!,192986,187483
501351,!,187483,192986
501352,!,192986,187486
501353,!,187486,192986
501354,!,192986,183409
501355,!,192986,187505
501356,!,187505,192986
501357,!,192986,195698
501358,!,195698,192986
501359,!,192986,183419
501360,!,183419,192986
501361,!,187517,192986
501362,!,192986,185490
501363,!,185490,192986
501364,!,192986,195734
501365,!,195734,192986
501366,!,185502,192986
501367,!,192986,189620
501368,!,189620,192986
501369,!,192986,195766
501370,!,195766,192986
501371,!,192986,191673
501372,!,191673,192986
501373,!,192986,191675
501374,!,191675,192986
501375,!,192986,195798
501376,!,195798,192986
501377,!,192986,191704
501378,!,191704,192986
501379,!,192986,189657
501380,!,189657,192986
501381,!,192986,191705
501382,!,191705,192986
501383,!,192986,191706
501384,!,191706,192986
501385,!,192986,185564
501386,!,192986,191707
501387,!,191707,192986
501388,!,192986,191708
501389,!,191708,192986
501390,!,192986,191709
501391,!,191709,192986
501392,!,192986,191710
501393,!,191710,192986
501394,!,192986,191713
501395,!,191713,192986
501396,!,192986,191714
501397,!,191714,192986
501398,!,192986,183523
501399,!,183523,192986
501400,!,192986,183524
501401,!,183524,192986
501402,!,192986,191711
501403,!,191711,192986
501404,!,192986,191712
501405,!,191712,192986
501406,!,191715,192986
501407,!,192986,189676
501408,!,189676,192986
501409,!,192986,183535
501410,!,183535,192986
501411,!,192986,183538
501412,!,183538,192986
