61310,61310,Palici,n,n-p---mn2-,Palic,,,['pa.lɪ.kɪ],Palici,0
61311,61311,Palilicius,a,aps---mn1-,Palilici Palilici Palilici,,,[pa.lɪ.'lɪ.kɪ̣.jʊs],Palilicius,0
61312,61312,Palilis,a,aps---fn3i,Palilis Palilis Palilis,,,['pa.lɪ.lɪs],Palilis,0
61313,61313,Palinurus,n,n-s---mn2-,Palinur,,,[pa.'lɪ.n̪ʊ.rʊs],Palinurus,0
61314,61314,Pallas,n,n-s---mn3-,Pallas,,,['paɫ.las],Pallas,0
61245,61245,Orgia,n,n-s---fn1-,Orgi,,,['ɔr.gɪ̣.ja],Orgia,0
61246,61246,Oribasus,n,n-s---mn2-,Oribas,,,[ɔ.'rɪ.ba.sʊs],Oribasus,0
61318,61318,Palumbinum,n,n-s---nn2-,Palumbin,,,[pa.'lʊm.bɪ.n̪ũː],Palumbinum,0
61319,61319,Pamisus,n,n-s---mn2-,Pamis,,,['pa.mɪ.sʊs],Pamisus,0
61320,61320,Pammenes,n,n-p---mn3-,Pammen,,,['pa.mmɛ.n̪ɛs],Pammenes,0
61321,61321,Pamphagus,n,n-s---mn2-,Pamphag,,,['pam.pʰagʷs],Pamphagus,0
61322,61322,Pamphilus,n,n-s---mn2-,Pamphil,,,['pam.pʰɪ.lʊs],Pamphilus,0
61323,61323,Pamphylia,n,n-s---fn1-,Pamphyli,,,[pam.'pʰy.lɪ̣.ja],Pamphylia,0
61324,61324,Pan,n,n-s---mn3-,Pan,,,['pan̪],Pan,0
61326,61326,Panaetius,n,n-s---mn2-,Panaeti,,,[pa.'n̪aj.t̪ɪ̣.jʊs],Panaetius,0
61327,61327,Panaetolicus,a,aps---mn1-,Panaetolic Panaetolic Panaetolic,,,[pa.n̪aj.'t̪ɔ.lɪ.kʊs],Panaetolicus,0
61328,61328,Panaetolium,n,n-s---nn2-,Panaetoli,,,[pa.n̪aj.'t̪ɔ.lɪ̣.jũː],Panaetolium,0
61329,61329,Panathenaicus,a,aps---mn1-,Panathenaic Panathenaic Panathenaic,,,[pa.n̪a.t̪ʰɛ.'n̪a.jɪ.kʊs],Panathenaicus,0
61330,61330,Panchaia,n,n-s---fn1-,Panchai,,,[paŋ.'kʰaj.ja],Panchaia,0
61331,61331,Panchrysos,n,n-s---mn2-,Panchrys,,,['paŋ.kʰry.sɔs],Panchrysos,0
61332,61332,Pandae,n,n-p---fn1-,Pand,,,['pan̪.d̪aj],Pandae,0
61333,61333,Pandion,n,n-s---mn3-,Pandi,,,['pan̪.d̪ɪ̣.jɔn̪],Pandion,0
61335,61335,Pandrosos,n,n-s---fn2-,Pandros,,,['pan̪.d̪rɔ.sɔs],Pandrosos,0
61336,61336,Pangaeus,n,n-s---mn2-,Pangae,,,['paŋgews],Pangaeus,0
61337,61337,Panionius,a,aps---mn1-,Panioni Panioni Panioni,,,[pa.n̪ɪ̣.'jɔ.n̪ɪ̣.jʊs],Panionius,0
61338,61338,Paniscus,n,n-s---mn2-,Panisc,,,[pa.'n̪ɪs.kʊs],Paniscus,0
61339,61339,Pannonia,n,n-s---fn1-,Pannoni,,,[pan̪.'n̪ɔ.n̪ɪ̣.ja],Pannonia,0
61340,61340,Panomphaeus,n,n-s---mn2-,Panomphae,,,['pa.n̪ɔmpʰews],Panomphaeus,0
61341,61341,Panope,n,n-s---fn1-,Panop,,,['pa.n̪ɔ.pɛ],Panope,0
61342,61342,Panormus,n,n-s---mn2-,Panorm,,,[pa.'n̪ɔr.mʊs],Panormus,0
61343,59610,Pansa,n,n-s---mn1-,Pans,,,['paːn̪.sa],Pansa,1
61344,61344,Pantaleon,n,n-s---nn3-,Pantale,,,[pan̪.'t̪a.lɛ̣.jɔn̪],Pantaleon,0
61345,61345,Panthius,n,n-s---mn2-,Panthi,,,['pan̪.t̪ʰɪ̣.jʊs],Panthius,0
61347,61347,Panticapeum,n,n-s---nn2-,Panticape,,,['pan̪.t̪ɪ.kapewm],Panticapeum,0
61348,61348,Paphlago,n,n-s---mn3-,Paphlago,,,['pa.pʰla.gɔ],Paphlago,0
61349,61349,Paphos,n,n-s---mn2-,Paph,,,['pa.pʰɔs],Paphos,0
61350,61350,Papilus,n,n-s---mn2-,Papil,,,['pa.pɪ.lʊs],Papilus,0
61351,61351,Papinus,n,n-s---mn2-,Papin,,,['pa.pɪ.n̪ʊs],Papinus,0
61352,61352,Papirius,n,n-s---mn2-,Papiri,,,[pa.'pɪ.rɪ̣.jʊs],Papirius,0
61353,61353,Papius,n,n-s---mn2-,Papi,,,['pa.pɪ̣.jʊs],Papius,0
61354,61354,Parachelois,n,n-s---fn3-,Parachelo,,,[pa.ra.'kʰɛ.lɔ.jɪs],Parachelois,0
61355,61355,Paraetacene,n,n-s---fn1-,Paraetacen,,,[pa.raj.'t̪a.kɛ.n̪ɛ],Paraetacene,0
61357,61357,Paralipomena,n,n-s---fn1-,Paralipomen,,,[pa.ra.lɪ.'pɔ.mɛ.n̪a],Paralipomena,0
61358,61358,Paralus,n,n-s---mn2-,Paral,,,['pa.ra.lʊs],Paralus,0
61359,61359,Parapotamia,n,n-s---fn1-,Parapotami,,,[pa.ra.pɔ.'t̪a.mɪ̣.ja],Parapotamia,0
61360,61360,Parhedrus,n,n-s---mn2-,Parhedr,,,['pa.rɛ.d̪rʊs],Parhedrus,0
61361,61361,Paris,n,n-s---mn3-,Par,,,['pa.rɪs],Paris,0
61362,61362,Parium,n,n-s---nn2-,Pari,,,['pa.rɪ̣.jũː],Parium,0
61363,61363,Parma,n,n-s---fn1-,Parm,,,['par.ma],Parma,0
61364,61364,Parmenides,n,n-s---mn3-,Parmenid,,,[par.'mɛ.n̪ɪ.d̪ɛs],Parmenides,0
61365,61365,Parnassus,n,n-s---mn2-,Parnass,,,[par.'n̪as.sʊs],Parnassus,0
61366,61366,Paropamisus,n,n-s---mn2-,Paropamis,,,[pa.rɔ.'pa.mɪ.sʊs],Paropamisus,0
61367,61367,Parorea,n,n-s---fn1-,Parore,,,[pa.'rɔ.rɛ̣.ja],Parorea,0
61368,61368,Paros,n,n-s---mn2-,Par,,,['pa.rɔs],Paros,0
61370,61370,Parrhasius,n,n-s---mn2-,Parrhasi,,,[par.'ra.sɪ̣.jʊs],Parrhasius,0
61371,61371,Parstrymonia,n,n-s---fn1-,Parstrymoni,,,[pars.t̪ry.'mɔ.n̪ɪ̣.ja],Parstrymonia,0
61372,61372,Parthaon,n,n-s---mn3-,Partha,,,['par.t̪ʰa.jɔn̪],Parthaon,0
61373,61373,Partheni,n,n-p---mn2-,Parthen,,,['par.t̪ʰɛ.n̪ɪ],Partheni,0
61374,61374,Parthenia,n,n-s---fn1-,Partheni,,,[par.'t̪ʰɛ.n̪ɪ̣.ja],Parthenia,0
61375,61375,Parthenias,n,n-s---mn3-,Parthenias,,,[par.'t̪ʰɛ.n̪ɪ̣.jas],Parthenias,0
61376,61376,Parthenius,n,n-s---mn2-,Partheni,,,[par.'t̪ʰɛ.n̪ɪ̣.jʊs],Parthenius,0
61377,61377,Parthenon,n,n-s---nn3-,Parthen,,,['par.t̪ʰɛ.n̪ɔn̪],Parthenon,0
61379,61379,Parthenopolis,n,n-s---fn3-,Parthenopol,,,[par.t̪ʰɛ.'n̪ɔ.pɔ.lɪs],Parthenopolis,0
61380,61380,Parthi,n,n-p---mn2-,Parth,,,['par.t̪ʰɪ],Parthi,0
61381,61381,Parthus,n,n-s---mn2-,Parth,,,['par.t̪ʰʊs],Parthus,0
61382,61382,Pasiphae,n,n-p---fn1-,Pasiph,,,['pa.sɪ.pʰaj],Pasiphae,0
61316,61316,Palmyra,n,n-s---fn1-,Palmyr,,,['paɫ.my.ra],Palmyra,0
61317,61317,Paltus,n,n-s---mn2-,Palt,,,['paɫ.t̪ʊs],Paltus,0
61389,61389,Patigran,n,n-s---mn3-,Patigran,,,['pa.t̪ɪ.gran̪],Patigran,0
61387,61387,Patara,n,n-s---fn1-,Patar,,,['pa.t̪a.ra],Patara,0
61388,61388,Patauium,n,n-s---nn2-,Pataui,,,[pa.'t̪a.wɪ̣.jũː],Patauium,0
61406,61406,Pegasus,n,n-s---mn2-,Pegas,,,['peː.ga.sʊs],Pegasus,1
61390,61390,Patina,n,n-s---fn1-,Patin,,,['pa.t̪ɪ.n̪a],Patina,0
61391,61391,Patmos,n,n-s---mn2-,Patm,,,['pa.t̪mɔs],Patmos,0
61392,61392,Patrae,n,n-p---fn1-,Patr,,,['pa.t̪raj],Patrae,0
61393,61393,Patrobius,n,n-s---mn2-,Patrobi,,,[pa.'t̪rɔ.bɪ̣.jʊs],Patrobius,0
61394,61394,Patroclus,n,n-s---mn2-,Patrocl,,,['pa.t̪rɔ.klʊs],Patroclus,0
61396,61396,Paulus,n,n-s---mn2-,Paul,,,['paw.lʊs],Paulus,0
61397,61397,Pausanias,n,n-s---mn3-,Pausanias,,,[paw.'sa.n̪ɪ̣.jas],Pausanias,0
61398,61398,Pausias,n,n-s---mn3-,Pausias,,,['paw.sɪ̣.jas],Pausias,0
61399,61399,Pausilypum,n,n-s---nn2-,Pausilyp,,,[paw.'sɪ.ly.pũː],Pausilypum,0
61400,61400,Pausistratus,n,n-s---mn2-,Pausistrat,,,[paw.'sɪs.t̪ra.t̪ʊs],Pausistratus,0
61401,61401,Pax,n,n-s---mn3-,Pax,,,['paːks],Pax,0
61402,61402,Pedasa,n,n-s---fn1-,Pedas,,,['pɛ.d̪a.sa],Pedasa,0
61403,61403,Pedo,n,n-s---mn3-,Pedo,,,['pɛ.d̪ɔ],Pedo,0
61404,61404,Peducaeus,n,n-s---mn2-,Peducae,,,['pɛ.d̪ʊkews],Peducaeus,0
61405,61405,Pedum,n,n-s---nn2-,Ped,,,['pɛ.d̪ũː],Pedum,0
61408,61408,Pelagones,n,n-p---mn3-,Pelagon,,,[pɛ.'la.gɔ.n̪ɛs],Pelagones,0
61409,61409,Pelasgi,n,n-p---mn2-,Pelasg,,,[pɛ.'las.gɪ],Pelasgi,0
61410,61410,Pelethronius,a,aps---mn1-,Pelethroni Pelethroni Pelethroni,,,[pɛ.lɛ.'t̪ʰrɔ.n̪ɪ̣.jʊs],Pelethronius,0
61411,61411,Peleus,n,n-s---mn2-,Pele,,,['pɛɫews],Peleus,0
61412,61412,Pelias,n,n-s---mn3-,Pelias,,,['pɛ.lɪ̣.jas],Pelias,0
61413,61413,Peligni,n,n-p---mn2-,Pelign,,,[pɛ.'lɪŋ.n̪ɪ],Peligni,0
61414,61414,Pelinnaeus,n,n-s---mn2-,Pelinnae,,,['pɛ.lɪn̪n̪ews],Pelinnaeus,0
61415,61415,Pelion,n,n-s---nn3-,Peli,,,['pɛ.lɪ̣.jɔn̪],Pelion,0
61416,61416,Pella,n,n-s---fn1-,Pell,,,['pɛɫ.la],Pella,0
61418,61418,Pellene,n,n-s---fn1-,Pellen,,,['pɛɫ.lɛ.n̪ɛ],Pellene,0
61419,61419,Pellinaeum,n,n-s---nn2-,Pellinae,,,['pɛɫ.lɪn̪ewm],Pellinaeum,0
61420,61420,Peloponnesus,n,n-s---mn2-,Peloponnes,,,[pɛ.lɔ.'pɔn̪.n̪ɛ.sʊs],Peloponnesus,0
61421,61421,Pelops,n,n-s---mn3-,Pelops,,,['pɛ.lɔps],Pelops,0
61422,61422,Pelorias,n,n-s---mn3-,Pelorias,,,[pɛ.'lɔ.rɪ̣.jas],Pelorias,0
61423,61423,Peloris,n,n-s---fn3-,Pelor,,,['pɛ.lɔ.rɪs],Peloris,0
61424,61424,Pelorus,n,n-s---mn2-,Pelor,,,['pɛ.lɔ.rʊs],Pelorus,0
61425,61425,Pelusium,n,n-s---nn2-,Pelusi,,,[pɛ.'lʊ.sɪ̣.jũː],Pelusium,0
61426,61426,Penelope,n,n-s---fn1-,Penelop,,,[pɛ.'n̪ɛ.lɔ.pɛ],Penelope,0
61427,61427,Penestae,n,n-p---fn1-,Penest,,,[pɛ.'n̪ɛs.t̪aj],Penestae,0
61428,61428,Peneus,n,n-s---mn2-,Pene,,,[peː.'n̪eː.jʊs],Peneus,0
61429,61429,Penius,n,n-s---mn2-,Peni,,,['pɛ.n̪ɪ̣.jʊs],Penius,0
61431,61431,Pennus,n,n-s---mn2-,Penn,,,['pɛn̪.n̪ʊs],Pennus,0
61432,61432,Pentapolis,n,n-s---fn3-,Pentapol,,,[pɛn̪.'t̪a.pɔ.lɪs],Pentapolis,0
61433,61433,Pentelicus,a,aps---mn1-,Pentelic Pentelic Pentelic,,,[pɛn̪.'t̪ɛ.lɪ.kʊs],Pentelicus,0
61434,61434,Pentheus,n,n-s---mn2-,Penthe,,,['pɛn̪t̪ʰews],Pentheus,0
61435,61435,Pentri,n,n-p---mn2-,Pentr,,,['pɛn̪.t̪rɪ],Pentri,0
61436,61436,Peparethus,n,n-s---mn2-,Pepareth,,,[pɛ.'pa.rɛ.t̪ʰʊs],Peparethus,0
61437,61437,Pepuzitae,n,n-p---fn1-,Pepuzit,,,[pɛ.'pʊz.zɪ.t̪aj],Pepuzitae,0
61438,61438,Peraea,n,n-s---fn1-,Perae,,,[pɛ.'raj.ja],Peraea,0
61439,61439,Percote,n,n-s---fn1-,Percot,,,['pɛr.kɔ.t̪ɛ],Percote,0
61440,61440,Pergama,a,aps---fn1-,Pergam Pergam Pergam,,,['pɛr.ga.ma],Pergama,0
61442,61442,Pergus,n,n-s---mn2-,Perg,,,['pɛrgʷs],Pergus,0
61443,61443,Perialogos,n,n-s---mn2-,Perialog,,,[pɛ.rɪ̣.'ja.lɔ.gɔs],Perialogos,0
61444,61444,Periander,n,n-s---mn3-,Periander,,,[pɛ.rɪ̣.'jan̪.d̪ɛr],Periander,0
61445,61445,Peribomius,n,n-s---mn2-,Peribomi,,,[pɛ.rɪ.'bɔ.mɪ̣.jʊs],Peribomius,0
61446,61446,Pericles,n,n-p---mn3-,Pericl,,,['pɛ.rɪ.klɛs],Pericles,0
61447,61447,Periclymenus,n,n-s---mn2-,Periclymen,,,[pɛ.rɪ.'kly.mɛ.n̪ʊs],Periclymenus,0
61448,61448,Perilla,n,n-s---fn1-,Perill,,,[pɛ.'rɪɫ.la],Perilla,0
61449,61449,Perillus,n,n-s---mn2-,Perill,,,[pɛ.'rɪɫ.lʊs],Perillus,0
61450,61450,Perimele,n,n-s---fn1-,Perimel,,,[pɛ.'rɪ.mɛ.lɛ],Perimele,0
61451,61451,Perimula,n,n-s---fn1-,Perimul,,,[pɛ.'rɪ.mʊ.la],Perimula,0
61384,61384,Pasithea,n,n-s---fn1-,Pasithe,,,[pa.'sɪ.t̪ʰɛ̣.ja],Pasithea,0
61386,61386,Patalene,n,n-s---fn1-,Patalen,,,[pa.'t̪a.lɛ.n̪ɛ],Patalene,0
61457,61457,Perrhaebi,n,n-p---mn2-,Perrhaeb,,,[pɛr.'raj.bɪ],Perrhaebi,0
61458,61458,Persa,n,n-s---fn1-,Pers,,,['pɛr.sa],Persa,0
61459,61459,Persae,n,n-p---fn1-,Pers,,,['pɛr.saj],Persae,0
61460,61460,Persephone,n,n-s---fn1-,Persephon,,,[pɛr.'sɛ.pʰɔ.n̪ɛ],Persephone,0
61461,61461,Persepolis,n,n-s---fn3-,Persepol,,,[pɛr.'sɛ.pɔ.lɪs],Persepolis,0
61462,61462,Perses,n,n-p---mn3-,Pers,,,['pɛr.sɛs],Perses,0
61463,61463,Perseus,n,n-s---mn2-,Perse,,,['pɛrsews],Perseus,0
61464,61464,Persius,n,n-s---mn2-,Persi,,,['pɛr.sɪ̣.jʊs],Persius,0
61466,61466,Pescennius,n,n-s---mn2-,Pescenni,,,[pɛs.'kɛn̪.n̪ɪ̣.jʊs],Pescennius,0
61467,61467,Pessinus,a,aps---mn1-,Pessin Pessin Pessin,,,['pɛs.sɪ.n̪ʊs],Pessinus,0
61468,61468,Petelia,n,n-s---fn1-,Peteli,,,[pɛ.'t̪ɛ.lɪ̣.ja],Petelia,0
61469,61469,Petilius,a,aps---mn1-,Petili Petili Petili,,,[pɛ.'t̪ɪ.lɪ̣.jʊs],Petilius,0
61470,61470,Petina,n,n-s---fn1-,Petin,,,['pɛ.t̪ɪ.n̪a],Petina,0
61471,61471,Petisius,n,n-s---mn2-,Petisi,,,[pɛ.'t̪ɪ.sɪ̣.jʊs],Petisius,0
61472,61472,Petosiris,n,n-s---fn3-,Petosir,,,[pɛ.'t̪ɔ.sɪ.rɪs],Petosiris,0
61473,61473,Petra,n,n-s---fn1-,Petr,,,['pɛ.t̪ra],Petra,0
61474,61474,Petreus,a,aps---mn1-,Petre Petre Petre,,,['pɛt̪rews],Petreus,0
61475,61475,Petrini,n,n-p---mn2-,Petrin,,,['pɛ.t̪rɪ.n̪ɪ],Petrini,0
61477,61477,Pettalus,n,n-s---mn2-,Pettal,,,['pɛt̪.t̪a.lʊs],Pettalus,0
61478,61478,Peucetia,n,n-s---fn1-,Peuceti,,,['pewkɛ.t̪ɪ̣.ja],Peucetia,0
61479,61479,Phacus,n,n-s---mn2-,Phac,,,['pʰa.kʊs],Phacus,0
61480,61480,Phaeaces,n,n-p---mn3-,Phaeac,,,['pʰaj.ja.kɛs],Phaeaces,0
61481,61481,Phaedo,n,n-s---nn3-,Phaedo,,,['pʰaj.d̪ɔ],Phaedo,0
61482,61482,Phaedrus,n,n-s---mn3-,Phaedrus,,,['pʰaj.d̪rʊs],Phaedrus,0
61483,61483,Phaenon,n,n-s---nn3-,Phaen,,,['pʰaj.n̪ɔn̪],Phaenon,0
61484,61484,Phaestum,n,n-s---nn2-,Phaest,,,['pʰajs.t̪ũː],Phaestum,0
61485,61485,Phaethon,n,n-s---mn3-,Phaeth,,,['pʰaj.t̪ʰoːn̪],Phaethon,0
61486,61486,Phaethusa,n,n-s---fn1-,Phaethus,,,['pʰaj.t̪ʰʊ.sa],Phaethusa,0
61488,61488,Phalaecus,n,n-s---mn2-,Phalaec,,,[pʰa.'laj.kʊs],Phalaecus,0
61489,61489,Phalannaeus,a,aps---mn1-,Phalannae Phalannae Phalannae,,,['pʰa.lan̪n̪ews],Phalannaeus,0
61490,61490,Phalantus,n,n-s---mn2-,Phalant,,,[pʰa.'lan̪.t̪ʊs],Phalantus,0
61491,61491,Phalara,n,n-s---fn1-,Phalar,,,['pʰa.la.ra],Phalara,0
61492,61492,Phalaris,n,n-s---fn3-,Phalar,,,['pʰa.la.rɪs],Phalaris,0
61493,61493,Phalasarneus,a,aps---mn1-,Phalasarne Phalasarne Phalasarne,,,['pʰa.la.sarn̪ews],Phalasarneus,0
61494,61494,Phalerum,n,n-s---nn2-,Phaler,,,['pʰa.lɛ.rũː],Phalerum,0
61495,61495,Phanae,n,n-p---fn1-,Phan,,,['pʰa.n̪aj],Phanae,0
61496,61496,Phanote,n,n-s---fn1-,Phanot,,,['pʰa.n̪ɔ.t̪ɛ],Phanote,0
61497,61497,Phantasos,n,n-s---mn2-,Phantas,,,['pʰan̪.t̪a.sɔs],Phantasos,0
61499,61499,Pharisaeus,n,n-s---mn2-,Pharisae,,,['pʰa.rɪsews],Pharisaeus,0
61500,61500,Pharmacusa,n,n-s---fn1-,Pharmacus,,,[pʰar.'ma.kʊ.sa],Pharmacusa,0
61501,61501,Pharnaces,n,n-p---mn3-,Pharnac,,,['pʰar.n̪a.kɛs],Pharnaces,0
61502,61502,Pharsalos,n,n-s---mn2-,Pharsal,,,['pʰar.sa.lɔs],Pharsalos,0
61503,61503,Pharus,a,aps---mn1-,Phar Phar Phar,,,['pʰa.rʊs],Pharus,0
61504,61504,Phaselis,n,n-s---fn3-,Phasel,,,['pʰa.sɛ.lɪs],Phaselis,0
61505,61505,Phasis,n,n-s---fn3-,Phas,,,['pʰa.sɪs],Phasis,0
61506,61506,Phatnae,n,n-p---fn1-,Phatn,,,['pʰat̪.n̪aj],Phatnae,0
61507,61507,Phegeus,n,n-s---mn2-,Phege,,,['pʰɛgews],Phegeus,0
61509,61509,Phemonoe,n,n-s---fn1-,Phemono,,,['pʰɛ.mɔn̪oj],Phemonoe,0
61510,61510,Pheneos,n,n-s---mn2-,Phene,,,['pʰɛ.n̪ɛ̣.jɔs],Pheneos,0
61511,61511,Pherae,n,n-p---fn1-,Pher,,,['pʰɛ.raj],Pherae,0
61512,61512,Pherecleus,a,aps---mn1-,Pherecle Pherecle Pherecle,,,['pʰɛ.rɛkɫews],Pherecleus,0
61513,61513,Pherecydes,n,n-s---mn3-,Pherecyd,,,[pʰɛ.'rɛ.ky.d̪ɛs],Pherecydes,0
61514,61514,Pheretiades,n,n-s---mn3-,Pheretiad,,,[pʰɛ.rɛ.'t̪ɪ̣.ja.d̪ɛs],Pheretiades,0
61515,61515,Pheretus,n,n-s---mn2-,Pheret,,,['pʰɛ.rɛ.t̪ʊs],Pheretus,0
61516,61516,Pherinum,n,n-s---nn2-,Pherin,,,['pʰɛ.rɪ.n̪ũː],Pherinum,0
61517,61517,Phiala,n,n-s---fn1-,Phial,,,['pʰɪ̣.ja.la],Phiala,0
61519,61519,Phidippides,n,n-s---mn3-,Phidippid,,,[pʰɪ.'d̪ɪp.pɪ.d̪ɛs],Phidippides,0
61520,61520,Phidippus,n,n-s---mn2-,Phidipp,,,[pʰɪ.'d̪ɪp.pʊs],Phidippus,0
61521,61521,Phidon,n,n-s---nn3-,Phid,,,['pʰɪ.d̪ɔn̪],Phidon,0
61522,61522,Philadelphia,n,n-s---fn1-,Philadelphi,,,[pʰɪ.la.'d̪ɛɫ.pʰɪ̣.ja],Philadelphia,0
61455,61455,Permessus,n,n-s---mn2-,Permess,,,[pɛr.'mɛs.sʊs],Permessus,0
61456,61456,Perperna,n,n-s---fn1-,Perpern,,,[pɛr.'pɛr.n̪a],Perperna,0
61526,61526,Philemo,n,n-s---nn3-,Philemo,,,['pʰɪ.lɛ.mɔ],Philemo,0
61528,61528,Philippopolis,n,n-s---fn3-,Philippopol,,,[pʰɪ.lɪp.'pɔ.pɔ.lɪs],Philippopolis,0
61529,61529,Philippus,n,n-s---mn2-,Philipp,,,[pʰɪ.'lɪp.pʊs],Philippus,0
61530,61530,Philistaea,n,n-s---fn1-,Philistae,,,[pʰɪ.lɪs.'t̪aj.ja],Philistaea,0
61531,61531,Philistaeus,n,n-s---mn2-,Philistae,,,['pʰɪ.lɪst̪ews],Philistaeus,0
61532,61532,Philistini,n,n-p---mn2-,Philistin,,,[pʰɪ.'lɪs.t̪ɪ.n̪ɪ],Philistini,0
61533,61533,Philistion,n,n-s---nn3-,Philisti,,,[pʰɪ.'lɪs.t̪ɪ̣.jɔn̪],Philistion,0
61534,61534,Philistus,n,n-s---mn2-,Philist,,,[pʰɪ.'lɪs.t̪ʊs],Philistus,0
61535,61535,Philo,n,n-s---nn3-,Philo,,,['pʰɪ.lɔ],Philo,0
61537,61537,Philocteta,n,n-s---mn3-,Philocteta,,,[pʰɪ.'lɔk.t̪ɛ.t̪a],Philocteta,0
61538,61538,Philodemus,n,n-s---mn2-,Philodem,,,[pʰɪ.'lɔ.d̪ɛ.mʊs],Philodemus,0
61539,61539,Philolaus,n,n-s---mn2-,Philola,,,['pʰɪ.lɔ.laws],Philolaus,0
61540,61540,Philomela,a,aps---fn1-,Philomel Philomel Philomel,,,[pʰɪ.'lɔ.mɛ.la],Philomela,0
61541,61541,Philomelium,n,n-s---nn2-,Philomeli,,,[pʰɪ.lɔ.'mɛ.lɪ̣.jũː],Philomelium,0
61542,61542,Philopator,n,n-s---mn3-,Philopator,,,[pʰɪ.'lɔ.pa.t̪ɔr],Philopator,0
61543,61543,Philopoemen,n,n-s---mn3-,Philopoemen,,,[pʰɪ.'lɔpoj.mɛn̪],Philopoemen,0
61544,61544,Philorhomaeus,n,n-s---mn2-,Philorhomae,,,['pʰɪ.lɔ.rɔmews],Philorhomaeus,0
61545,61545,Philoxenus,n,n-s---mn2-,Philoxen,,,[pʰɪ.'lɔk.sɛ.n̪ʊs],Philoxenus,0
61546,61546,Philus,n,n-s---mn2-,Phil,,,['pʰɪ.lʊs],Philus,0
61547,61547,Philyra,n,n-s---fn1-,Philyr,,,['pʰɪ.ly.ra],Philyra,0
61548,61548,Phineus,n,n-s---mn2-,Phine,,,['pʰɪn̪ews],Phineus,0
61549,61549,Phintia,n,n-s---fn1-,Phinti,,,['pʰɪn̪.t̪ɪ̣.ja],Phintia,0
61551,61551,Phlegethon,n,n-s---nn3-,Phlegeth,,,['pʰlɛ.gɛ.t̪ʰoːn̪],Phlegethon,0
61552,61552,Phlegon,n,n-s---nn3-,Phleg,,,['pʰlɛ.gɔn̪],Phlegon,0
61553,61553,Phlegra,n,n-s---fn1-,Phlegr,,,['pʰlɛ.gra],Phlegra,0
61554,61554,Phlegraeus,n,n-s---mn2-,Phlegrae,,,['pʰlɛgrews],Phlegraeus,0
61555,61555,Phlegyae,n,n-p---fn1-,Phlegy,,,['pʰlɛ.gy.jaj],Phlegyae,0
61556,61556,Phlius,n,n-s---mn2-,Phli,,,['pʰlɪ̣.jʊs],Phlius,0
61557,61557,Phobetor,n,n-s---mn3-,Phobetor,,,['pʰɔ.bɛ.t̪ɔr],Phobetor,0
61558,61558,Phocaea,n,n-s---fn1-,Phocae,,,[pʰɔ.'kaj.ja],Phocaea,0
61559,61559,Phocis,n,n-s---fn3-,Phoc,,,['pʰoː.kɪs],Phocis,0
61560,61560,Phocus,n,n-s---mn2-,Phoc,,,['pʰɔ.kʊs],Phocus,0
61562,61562,Phoebeum,n,n-s---nn2-,Phoebe,,,,Phoebeum,0
61563,61563,Phoebus,n,n-s---mn2-,Phoeb,,,['pʰojbʊs],Phoebus,0
61564,61564,Phoenice,a,aps---fn1-,Phoenice Phoenice Phoenice,,,['pʰojn̪ɪ.kɛ],Phoenice,0
61565,61565,Phoenix,n,n-s---mn3-,Phoenix,,,['pʰojn̪ɪks],Phoenix,0
61566,61566,Pholoe,n,n-s---fn1-,Pholo,,,['pʰɔɫoj],Pholoe,0
61567,61567,Phonolenides,n,n-s---mn3-,Phonolenid,,,[pʰɔ.n̪ɔ.'lɛ.n̪ɪ.d̪ɛs],Phonolenides,0
61568,61568,Phorbas,n,n-s---mn3-,Phorbas,,,['pʰɔr.bas],Phorbas,0
61569,61569,Phorcus,n,n-s---mn2-,Phorc,,,['pʰɔr.kʊs],Phorcus,0
61571,61571,Phradmon,n,n-s---nn3-,Phradm,,,['pʰra.d̪mɔn̪],Phradmon,0
61572,61572,Phragandae,n,n-p---fn1-,Phragand,,,[pʰra.'gan̪.d̪aj],Phragandae,0
61573,61573,Phrixus,n,n-s---mn2-,Phrix,,,['pʰrɪk.sʊs],Phrixus,0
61574,61574,Phryges,n,n-p---mn3-,Phryg,,,['pʰry.gɛs],Phryges,0
61575,61575,Phryx,n,n-s---mn3-,Phryx,,,['pʰryks],Phryx,0
61576,61576,Phthas,n,n-s---mn3-,Phthas,,,['pʰt̪ʰas],Phthas,0
61577,61577,Phthia,n,n-s---fn1-,Phthi,,,['pʰt̪ʰɪ̣.ja],Phthia,0
61578,61578,Phthirophagi,n,n-p---mn2-,Phthirophag,,,[pʰt̪ʰɪ.'rɔ.pʰa.gɪ],Phthirophagi,0
61579,61579,Phyaces,n,n-p---mn3-,Phyac,,,['pʰy.ja.kɛs],Phyaces,0
61580,61580,Phylace,n,n-s---fn1-,Phylac,,,['pʰy.la.kɛ],Phylace,0
61582,61582,Phylleius,a,aps---mn1-,Phyllei Phyllei Phyllei,,,['pʰyɫɫ.ejʊs],Phylleius,0
61583,61583,Phyllis,n,n-s---fn3-,Phyll,,,['pʰyɫ.lɪs],Phyllis,0
61584,61584,Phyllius,n,n-s---mn2-,Phylli,,,['pʰyɫ.lɪ̣.jʊs],Phyllius,0
61585,61585,Picentia,n,n-s---fn1-,Picenti,,,[pɪ.'kɛn̪.t̪ɪ̣.ja],Picentia,0
