60
298346,/,43517,32884
298347,/,43517,56966
298348,/,43517,35481
298349,/,43517,35567
298350,/,43517,57797
298351,/,43517,37417
298352,/,43517,38971
300705,/,55813,31515
298354,\,100267,43517
298355,\,124217,43517
298356,\,36698,43517
298357,\,124222,43517
298358,\,58115,43517
298359,\,124223,43517
298360,\,33718,43517
298361,\,58097,43517
298362,\,124232,43517
298363,\,124236,43517
298364,\,124238,43517
298365,\,43696,43517
298366,\,39234,43517
298367,\,124246,43517
298368,\,37889,43517
298369,\,54626,43517
298370,\,124255,43517
298371,\,124266,43517
298372,\,100273,43517
298373,\,37516,43517
298374,/,43517,41677
298375,/,43517,38498
298376,/,43517,100284
298377,/,43517,21712
298378,/,43546,20040
298379,/,43546,44968
298380,/,43546,41381
298381,/,43546,43587
298382,/,43546,39419
298383,/,43546,30633
298384,/,43546,43772
298385,/,43546,39832
298386,/,43546,97659
298387,/,43546,48234
298388,\,50515,43575
298389,/,43583,40663
298390,/,43596,20105
298391,/,43596,55076
298392,/,43599,116521
298393,/,43604,26139
298394,/,43619,24943
298395,/,43619,49903
298396,\,100159,43627
298397,/,43641,130693
298398,/,43643,26922
298399,/,43643,100445
298400,/,43643,125810
298401,/,43643,26923
298402,/,43643,125828
298403,/,43643,26925
298404,/,43643,28372
298405,/,43643,125830
298406,/,43643,125831
298407,/,43643,125832
298408,/,43643,125833
298409,/,43643,37841
298410,/,43643,100446
298411,/,43643,56045
298412,/,43643,125834
298413,/,43643,125836
298414,/,43643,125837
298415,/,43643,125839
298416,/,43643,26927
298417,/,43643,26928
298418,/,43643,54923
298419,/,43643,26929
298420,/,43643,26930
298421,/,43643,26931
298422,/,43643,100447
298423,/,43643,26932
298424,/,43643,26933
298425,/,43643,41580
298426,/,43652,35935
298427,/,43659,28163
298428,/,43659,131581
298429,/,43681,30263
298430,/,43685,30694
298431,\,124246,43696
298432,/,43696,100269
298433,/,43696,44794
298434,/,43696,54626
298435,\,27803,43697
298436,/,43701,61458
298437,/,43701,61459
298438,/,43720,133111
298439,/,43726,22070
298440,\,49074,43761
298441,\,112893,43761
298442,/,43769,54204
298443,\,125694,43773
298444,\,46077,43791
298445,\,40788,43866
298446,/,43866,27311
298447,\,37140,132537
298448,/,43878,103630
298449,/,43878,103631
298450,/,43878,30413
298451,/,43878,29880
298452,/,43878,103639
298453,/,43878,32917
298454,/,43878,49050
298455,/,43878,34019
298456,\,41340,43906
298457,\,35197,43906
298458,\,37624,43906
298459,/,43938,22612
298460,/,43945,21757
298461,/,43966,19915
298462,/,43986,99267
298463,/,43986,24719
298464,/,43991,99169
298465,/,43991,115480
298466,/,43991,54611
298467,/,43991,43339
298468,\,38799,44002
298469,\,111952,44035
298470,/,44043,125569
298471,/,44043,125570
298472,/,44043,125571
298473,/,44043,125572
298474,/,44043,125575
298475,/,44043,26878
298476,\,40788,44067
298477,/,104400,97846
298478,/,44077,57980
298480,/,130503,103640
298481,/,130503,99891
298482,/,130503,128153
298483,\,50894,44136
298484,\,119826,44136
298485,/,44163,23737
298486,\,126280,44166
298487,/,44166,126276
298488,/,44166,57848
298489,/,44174,102140
298490,/,44174,50983
298491,/,44174,47436
298492,/,44174,31061
298493,/,44174,38678
298494,/,44176,36336
298495,/,44176,45879
298496,/,44176,37211
298497,/,44176,38253
298498,/,44176,28805
298499,/,44176,35398
298500,/,44176,19126
298501,/,44176,41905
298502,\,129310,44229
298503,/,44230,129671
298504,/,44230,56488
298505,/,44230,129672
298506,/,44230,27662
298507,/,44230,27666
298508,/,44230,34618
298509,\,46259,44240
298510,/,44252,61157
298511,\,23021,44312
298512,\,29852,44312
298513,\,111091,44314
298514,/,44315,121994
298515,/,97992,53403
298516,/,97992,54043
298517,/,97992,28938
298518,/,97992,41491
298519,/,97992,46687
298520,/,97992,36159
298521,/,97992,105953
298522,/,97992,41390
298523,\,51930,44331
298524,\,55388,44331
298525,\,29212,44331
298526,/,44386,121837
298527,/,44405,97713
298528,/,44405,51247
298529,/,44405,44149
298530,/,44405,103365
298531,/,44405,28792
298532,/,44405,56212
298533,/,44405,20335
298534,\,26311,44411
298535,\,26583,100279
298536,/,44463,20836
298537,/,44463,46470
298538,/,44463,31949
298539,/,44463,50448
298540,\,125784,44465
298541,/,44542,27148
298542,/,44542,126946
298543,/,44542,51113
298544,/,44542,27155
298545,\,30224,44547
298546,\,41862,44584
298547,/,44591,112656
298548,\,124027,44595
298549,\,57208,44604
298550,\,111600,44611
298551,/,44611,38230
298552,/,44611,48694
298553,/,44611,111599
298554,/,44611,23630
298555,/,102807,19982
298556,/,30527,110708
298557,/,30527,98544
298558,/,30527,46283
298559,/,30527,56400
298560,/,30527,23362
298561,/,30527,110709
298562,/,30527,37043
298563,/,44626,34446
298564,\,47129,44653
298565,\,119368,44668
298566,\,119370,44668
298567,\,119372,44668
298568,/,44685,120259
298569,/,44685,31208
298570,/,44685,120260
298571,/,44685,120295
298572,/,44685,120296
298573,/,44685,38814
298574,/,44685,53319
298575,/,44685,120317
298576,\,19206,44706
298577,\,37810,44717
298578,\,19221,44785
298579,\,19222,44785
298580,/,44786,32213
298581,\,50575,44787
298582,\,25585,44787
298583,/,44789,27817
298584,\,124251,44794
298585,/,44799,23868
298586,/,44799,23869
298587,/,44799,53161
298588,/,44799,23870
298589,/,44799,23871
298590,/,44819,27766
298591,\,19657,44826
298592,\,112603,112604
298593,\,32126,44874
298594,/,44912,30398
298595,/,44912,115592
298596,/,44912,115594
298597,/,44912,115595
298598,/,44912,24528
298599,/,44926,26056
298600,/,44928,52826
298601,/,44928,53744
298602,\,26713,33524
298603,/,44941,26204
298604,\,51404,44948
300706,/,55813,50740
298606,/,44954,100279
298607,/,44966,39306
298608,/,44966,111586
298609,/,44966,23626
298610,/,44966,98664
298611,/,44966,23624
298612,/,44966,23627
298613,/,44966,58111
298614,\,25524,100616
298615,\,111747,57350
298616,/,57350,111743
298617,/,57350,111744
298618,/,57350,111745
298619,/,57350,111746
298620,\,35756,99354
298621,/,45055,27253
298622,/,45055,127444
298623,\,102598,102599
298624,\,98402,45067
298625,\,51657,45084
298626,\,131204,45084
298627,/,45084,117104
298628,/,45084,99371
298629,/,45084,117106
298630,/,45084,117107
298631,/,45084,24938
298632,/,45084,99370
298633,/,45123,52393
298634,/,45123,39641
298635,/,97713,51247
298636,/,97713,54679
298637,/,97713,44405
298638,/,97713,103365
298639,/,97713,28792
298640,/,97713,56212
298641,/,97713,20335
298642,\,125294,45170
298643,/,45203,24701
298644,\,50486,45211
298645,/,45211,115508
298646,/,45211,56552
298647,/,45211,57375
298648,\,45579,45220
298649,\,104083,45236
298650,\,41332,45236
298651,\,112123,45252
298652,/,45252,99779
298653,/,45252,25685
298654,/,45252,58210
298655,/,45252,25687
298656,/,117602,50425
298657,/,117602,25054
298658,/,117602,117603
298659,/,117602,55768
298660,\,55896,132740
298661,\,129735,132740
298662,/,98357,45702
298663,/,98357,98355
298664,/,98357,45992
298665,/,98357,109192
298666,/,98357,132463
298667,/,45381,27306
298668,\,25503,45402
298669,\,31938,45445
298670,\,42389,45458
298671,\,27751,45458
298672,/,45477,132127
298673,/,45477,132128
298674,\,28808,45481
298675,/,45501,51244
298676,/,45501,47336
298677,/,45501,101310
298678,/,45512,49194
298679,\,29768,45513
298680,\,55218,45523
298681,/,45530,116225
298682,/,45530,30844
298683,/,45530,40760
298684,/,45530,24706
298685,/,45530,24707
298686,/,45532,21912
298687,/,45532,21913
298688,/,45532,34493
298689,/,45532,35157
298690,/,45532,21914
298691,/,45532,21915
298692,/,45532,56550
298693,/,45532,106576
298694,/,45532,21916
298695,/,45532,21917
298696,/,45532,55435
298697,/,45532,106577
298698,/,45532,21918
298699,/,45532,21919
298700,/,45532,56865
298701,/,45532,21921
298702,\,111835,45577
298703,\,116592,45601
298704,/,45601,55500
298705,/,45601,116593
298706,/,45601,116594
298707,/,45601,57908
298708,\,33038,45604
298709,\,55299,45610
298710,\,29939,45610
298711,/,45615,27428
298712,/,45625,58314
298713,/,45670,101596
298714,/,45670,19275
298715,/,45688,52370
298716,\,110314,98486
298717,/,45700,19252
298718,/,45700,19281
298719,/,45702,98355
298720,/,45702,109192
298721,/,45702,132463
298722,/,45702,98357
298723,/,45702,54802
298724,/,45702,19677
298725,/,45702,31214
298726,/,45702,102129
298727,/,45702,19678
298728,/,45702,40630
298729,/,45702,19680
298730,/,45702,97573
298732,/,45702,54682
298733,/,45702,28408
298734,/,45702,19682
298735,/,45702,31411
298736,/,45702,43639
298737,/,45702,28892
298738,/,45702,19685
298739,/,45702,50711
298740,/,45702,19687
298741,/,45723,43893
298742,/,45723,27667
298743,/,45723,44982
298744,/,45723,27668
298745,/,45740,58246
298746,/,45740,102736
298747,/,45740,53424
298748,/,45740,19938
298749,/,45741,51738
298750,/,45741,109384
298751,/,45741,53724
298752,/,45741,36244
298753,\,20103,45749
298754,\,56108,45757
298755,/,45829,108236
298756,/,45829,22748
298757,/,45829,50302
298758,/,45861,99244
298759,/,45891,24730
298760,/,45897,58145
298761,/,45924,103636
298762,/,45945,117342
298763,/,45945,117344
298764,/,45945,117345
298765,\,30329,45958
298766,\,52414,45958
298767,/,45987,50366
298768,/,45992,45702
298769,/,45992,98355
298770,/,45992,132463
298771,/,45992,98357
298772,/,45996,25232
298773,/,45996,118263
298774,/,46023,132766
298775,/,46023,101412
298776,/,46023,19148
298777,/,46023,56367
298778,/,46023,40184
298779,/,46023,101413
298780,/,46023,101414
298781,/,46023,19150
298782,\,111673,46039
298783,\,53833,46039
298784,/,46049,105809
298785,/,46049,105810
298786,/,46049,105811
298787,/,46049,57713
298788,/,46066,34152
298789,/,46068,27260
298790,/,46068,49802
298791,/,46068,55012
298792,/,46068,21113
298793,/,46068,36388
298794,/,46068,54711
298795,/,46068,49924
298796,/,46068,35546
298797,/,46068,24774
298798,/,46068,55944
298799,/,46068,123480
298800,/,46068,50260
298801,/,46068,129006
298802,\,57040,46146
298803,/,46146,34126
298804,/,46146,55468
298805,/,46146,27077
298806,\,21652,132376
298807,\,21653,132376
298808,\,32252,132376
298809,\,130237,46192
298810,/,46192,100901
298811,/,46192,130234
298812,/,46192,27758
298813,\,125529,46200
298814,\,45426,46200
298815,/,46233,132595
298816,\,130652,130647
298817,\,50407,130647
298818,/,130647,100942
298819,\,20727,46289
298820,\,45086,46321
298821,\,101129,46341
298822,\,28113,46341
298823,\,101130,46341
298824,\,22219,46371
298825,\,22220,46371
298826,\,22221,46371
298827,/,46388,22914
298828,/,46388,109195
298829,/,46388,109196
298830,/,46388,22915
298831,/,46388,109198
298832,/,46388,98359
298833,/,46388,109200
298834,/,46388,51431
298835,/,46388,109201
298836,/,46388,109202
298837,/,46388,39042
298838,/,46388,22917
298839,/,46388,22918
298840,/,46388,109211
298841,/,46388,22919
298842,/,46388,109212
298843,/,46388,41202
298844,/,46388,109213
298845,/,46388,22920
298846,/,46396,31765
298847,/,46396,54875
298848,/,46396,97819
298849,/,46396,50887
298850,/,46396,55856
298851,/,46396,38233
298852,/,46396,20609
298853,/,46396,39491
298854,/,46396,35735
298855,/,46427,99328
298856,/,46427,116789
300707,/,55813,44799
298858,/,46433,29792
298859,\,38971,46457
298860,\,32908,97544
298861,\,47526,97544
298862,/,46499,49792
298863,\,46726,46506
298864,\,27229,46514
298865,\,47297,46565
298866,/,46585,120112
298867,/,46585,120113
298868,/,46585,58271
298869,/,46585,120114
298870,/,46585,132617
298871,/,46585,120115
298872,/,46585,25659
298873,/,46622,107638
298874,/,46622,36328
298875,\,100868,46630
298876,/,46630,27698
298877,/,46630,27699
298878,/,46630,100870
298879,/,46630,30453
298880,/,46630,52011
298881,/,46630,27700
298882,/,46630,129905
298883,/,46630,27702
298884,/,46647,61505
298885,/,46687,97992
298886,/,46687,53403
298887,/,46687,54043
298888,/,46687,28938
298889,/,46687,41491
298890,/,46687,36159
298891,/,46687,105953
298892,/,46687,41390
