59873,,,
149333,34660,170998,,,
149340,34660,180707,,,
149347,34660,178127,,,
149354,34660,180147,,,
149361,34660,170396,,,
149368,34660,176015,,,
149373,34660,170888,,,
149377,34660,170873,,,
149384,34660,174433,,,
149391,34660,170842,,,
149398,34660,169803,,,
149405,34660,177977,,,
149412,34660,179488,,,
149419,34660,176416,,,
149426,34660,173846,,,
149433,34660,170766,,,
149440,34660,171780,,,
149447,34660,180956,,,
149454,34660,175297,,,
149461,34660,177335,,,
149468,34660,181417,,,
149475,34660,171166,,,
149480,34660,180352,,,
149484,34660,179825,,,
149491,34660,178237,,,
149498,34660,176165,,,
149505,34660,180744,,,
149512,34688,134589,,,
149519,34688,133839,,,
149526,34688,127648,,,
149533,34676,141668,,,
149540,34674,200519,,,
149547,34704,106489,,,
149554,34704,129776,,,
149561,34704,129998,,,
149568,34704,132155,,,
149575,34704,142885,,,
149582,34704,163590,,,
149587,34680,200851,,,
149591,34643,171771,,,
149598,34643,181357,,,
149605,34643,181339,,,
149612,34643,180679,,,
149619,34643,169650,,,
149626,34643,172573,,,
149633,34643,180759,,,
149640,34643,178187,,,
149647,34653,178641,,,
149654,34673,193198,,,
149661,34673,196897,,,
149668,34694,197598,,,
149675,34664,126875,,,
149682,34664,106353,,,
149689,34671,170743,,,
149694,34647,199676,,,
149698,34647,199864,,,
149705,34636,142573,,,
149712,34677,188538,,,
149719,34677,187614,,,
149726,34677,188486,,,
149733,34690,193987,,,
149740,34640,118066,,,
149747,34700,194300,,,
149754,34700,190912,,,
149761,34700,181683,,,
149768,34700,190367,,,
149775,34700,181632,,,
149782,34702,125806,,,
149789,34702,130000,,,
149796,34702,136386,,,
149801,34702,133425,,,
149805,34702,124964,,,
149812,34702,134037,,,
149819,34702,133129,,,
149826,34683,124351,,,
149833,34683,118477,,,
149840,34703,148634,,,
149847,34685,170420,,,
149854,34685,170826,,,
149861,34670,187359,,,
149868,34670,190895,,,
149875,34670,197769,,,
149882,34659,104286,,,
149889,34659,108301,,,
149896,34708,148950,,,
149903,34784,122985,,,
149908,34784,141150,,,
149912,34784,144963,,,
149919,34784,163623,,,
149926,34784,140557,,,
149933,34716,199675,,,
149940,34716,199944,,,
149947,34791,121324,,,
149954,34791,138660,,,
149961,34791,119436,,,
149968,34783,178318,,,
149975,34712,197753,,,
149982,34712,190422,,,
149989,34712,189239,,,
149996,34712,193576,,,
150003,34712,192010,,,
150010,34768,190293,,,
150015,34768,187320,,,
150019,34768,188088,,,
150026,34768,197651,,,
150033,34724,192498,,,
150040,34724,193753,,,
150047,34724,186324,,,
150054,34724,182594,,,
150061,34724,191001,,,
150068,34724,190994,,,
150075,34724,184203,,,
150082,34787,177259,,,
150089,34787,172778,,,
150096,34787,179680,,,
150103,34787,173140,,,
150110,34787,169800,,,
150117,34787,172578,,,
150122,34787,172957,,,
150126,34787,172951,,,
150133,34787,170114,,,
150140,34779,140959,,,
150147,34738,120277,,,
150154,34730,148337,,,
150161,34730,169171,,,
150168,34730,150064,,,
150175,34782,122717,,,
150182,34782,123456,,,
150189,34713,116415,,,
150196,34713,107781,,,
150203,34715,177917,,,
150210,34715,178544,,,
150217,34715,179937,,,
150224,34715,175305,,,
150229,34715,173237,,,
150233,34715,169519,,,
150240,34715,177437,,,
150247,34715,179208,,,
150254,34715,177920,,,
150261,34778,165574,,,
150268,34778,120515,,,
150275,34710,164087,,,
150282,34710,131053,,,
150289,34710,103745,,,
150296,34753,173036,,,
150303,34753,173023,,,
150310,34753,179158,,,
150317,34753,181199,,,
150324,34753,178117,,,
150331,34753,177589,,,
150336,34753,176557,,,
150340,34753,169893,,,
150347,34753,176023,,,
150354,34753,176015,,,
150361,34753,173961,,,
150368,34753,177020,,,
150375,34753,179569,,,
150382,34753,169834,,,
150389,34753,171870,,,
150396,34753,178513,,,
150403,34753,175433,,,
150410,34753,174392,,,
150417,34753,171820,,,
150424,34753,181023,,,
150431,34753,179993,,,
150438,34753,178950,,,
150443,34753,170759,,,
150447,34753,179457,,,
150454,34753,173816,,,
150461,34753,176860,,,
150468,34753,170699,,,
150475,34753,178362,,,
150482,34753,178351,,,
150489,34753,176280,,,
150496,34753,174221,,,
150503,34753,179839,,,
150510,34753,177768,,,
150517,34753,174173,,,
150524,34753,175702,,,
150531,34753,175689,,,
150538,34753,174655,,,
150545,34753,180277,,,
150550,34753,173617,,,
150554,34753,171563,,,
150561,34753,173578,,,
150568,34763,149400,,,
150575,34723,162975,,,
150582,34723,103421,,,
150589,34751,187134,,,
150596,34751,189985,,,
150603,34740,134143,,,
150610,34740,205357,,,
150617,34740,118440,,,
150624,34725,200537,,,
150631,34725,200718,,,
150638,34725,201253,,,
150645,34719,181336,,,
150652,34719,174647,,,
150657,34719,173864,,,
150661,34719,178597,,,
150668,34719,179346,,,
150675,34785,199399,,,
150682,34785,199613,,,
150689,34785,201645,,,
150696,34746,150628,,,
150703,34792,132920,,,
150710,34792,117031,,,
150717,34764,190324,,,
150724,34764,187880,,,
150731,34764,188106,,,
150738,34764,195978,,,
150745,34764,188161,,,
150752,34727,162803,,,
150759,34727,140509,,,
150764,34727,141387,,,
150768,34727,108722,,,
150775,34727,118915,,,
150782,34733,187915,,,
150789,34765,131053,,,
150796,34755,139148,,,
150803,34750,185821,,,
150810,34750,194598,,,
150817,34750,187422,,,
150824,34735,141797,,,
150831,34771,167247,,,
150838,34726,193274,,,
150845,34726,181868,,,
150852,34726,192731,,,
150859,34726,182734,,,
150866,34726,185413,,,
150871,34726,195007,,,
150875,34726,191672,,,
150882,34726,184362,,,
150889,34726,195872,,,
150896,34726,194707,,,
150903,34726,194705,,,
150910,34726,188042,,,
150917,34726,194051,,,
150924,34739,196040,,,
150931,34757,200911,,,
150938,34749,185939,,,
150945,34749,187464,,,
150952,34770,104734,,,
150959,34717,125289,,,
150966,34822,194321,,,
150973,34862,173052,,,
150978,34862,169960,,,
150982,34862,179167,,,
150989,34862,180679,,,
150996,34862,179123,,,
151003,34862,177055,,,
151010,34862,176536,,,
151017,34862,177038,,,
151024,34862,177029,,,
151031,34862,179057,,,
151038,34862,172877,,,
151045,34862,176951,,,
151052,34862,177959,,,
151059,34862,179478,,,
151066,34862,171775,,,
151073,34862,180466,,,
151080,34862,177891,,,
151085,34862,179417,,,
151089,34862,173261,,,
151096,34862,173242,,,
151103,34862,169644,,,
151110,34862,179358,,,
151117,34862,177266,,,
151124,34862,179292,,,
151131,34862,179260,,,
151138,34862,173096,,,
151145,34862,178188,,,
151152,34802,180222,,,
151159,34802,169438,,,
151166,34802,178103,,,
151173,34802,172972,,,
151180,34802,180626,,,
151187,34802,173942,,,
151192,34802,176452,,,
151196,34802,169790,,,
151203,34802,172843,,,
151210,34802,179478,,,
151217,34802,174341,,,
151224,34802,178409,,,
151231,34802,172736,,,
151238,34802,174761,,,
151245,34802,170124,,,
151252,34802,172676,,,
151259,34802,180812,,,
151266,34802,172604,,,
151273,34802,175155,,,
151280,34802,180266,,,
151287,34813,187223,,,
151294,34832,148080,,,
151299,34832,127336,,,
151303,34832,110529,,,
151310,34815,140646,,,
151317,34815,124981,,,
151324,34815,103297,,,
151331,34809,142821,,,
151338,34809,140631,,,
151345,34809,162632,,,
151352,34809,117189,,,
151359,34809,205109,,,
151366,34809,137611,,,
13712,25377,137763,,,
13713,25378,126039,,,
13714,25378,106404,,,
13715,25378,106403,,,
13716,25379,190611,,,
13717,25380,196870,,,
13718,25380,190611,,,
13719,25380,188891,,,
13720,25383,184017,,,
13721,25384,180201,,,
13722,25385,121876,,,
13723,25386,159781,,,
13724,25387,165547,,,
13725,25387,165577,,,
13726,25388,179599,,,
13727,25388,179469,,,
13728,25389,191622,,,
13729,25390,145569,,,
13730,25393,199975,,,
13731,25393,201333,,,
13732,25393,199837,,,
13733,25392,178687,,,
13734,25392,179198,,,
13735,25392,179197,,,
13736,25392,173298,,,
13737,25392,181263,,,
13738,25392,172014,,,
13739,25392,173288,,,
13740,25392,172425,,,
13741,25392,172329,,,
13742,25392,172232,,,
13743,25392,173287,,,
13744,25392,179201,,,
13745,25392,180865,,,
13746,25392,172739,,,
13747,25392,173282,,,
13748,25392,173281,,,
13749,25394,135738,,,
13750,25394,162804,,,
13751,25394,141163,,,
13752,25394,163685,,,
13753,25394,136385,,,
13754,25394,141152,,,
13755,25395,192952,,,
13756,25395,189973,,,
13757,25395,190258,,,
13758,25395,195653,,,
13759,25395,188004,,,
13760,25396,132985,,,
13761,25396,132990,,,
13762,25396,133625,,,
13763,25396,132566,,,
13764,25396,161774,,,
13765,25396,128041,,,
13766,25396,127943,,,
13767,25396,134950,,,
13768,25396,134565,,,
13769,25397,161039,,,
13770,25397,161022,,,
13771,25397,161021,,,
13772,25399,172446,,,
13773,25399,173626,,,
13774,25399,172504,,,
13775,25399,172660,,,
13776,25399,179795,,,
13777,25399,173164,,,
13778,25399,172648,,,
13779,25399,169800,,,
13780,25399,173798,,,
13781,25399,172773,,,
13782,25399,173605,,,
13783,25401,173398,,,
13784,25401,173365,,,
13785,25401,173404,,,
13786,25401,173371,,,
13787,25402,132292,,,
13788,25403,149414,,,
13789,25403,134540,,,
13790,25403,132292,,,
13791,25404,199988,,,
13792,25406,174471,,,
13793,25406,177090,,,
13794,25406,180417,,,
13795,25407,138134,,,
13796,25408,138134,,,
13797,25409,180479,,,
