,a,aps---mn1-,tabific tabific tabific,,,[taːˈbɪ.fɪ.kʊs],tabificus,0
49986,u0371,ueretrum,n,n-s---nn2-,ueretr,,,['wɛ.rɛ.t̪rũː],ueretrum,0
50022,a0568,adhortamen,n,n-s---nn3-,adhortamin,,,[ad̪.'hɔr.t̪a.mɛn̪],adhortamen,0
50138,50138,apathicus,a,aps---mn1-,apathic apathic apathic,,,[a.'pa.t̪ʰɪ.kʊs],apathicus,0
50087,50087,apparet,v,v1spia--1-,appar - -,,,['ap.pa.rɛt̪],apparet,0
50078,50078,anta,n,n-s---fn1-,ant,,,['an̪.t̪a],anta,0
50075,50075,apsonus,a,aps---mn1-,apson apson apson,,,['ap.sɔ.n̪ʊs],apsonus,0
50068,50068,aquaticum,n,n-s---nn2-,aquatic,,,[a.'kʷa.t̪ɪ.kũː],aquaticum,0
50060,50060,ascea,n,n-s---fn1-,asce,,,['as.kɛ̣.ja],ascea,0
50066,50066,berbex,n,n-s---nn3-,berbec,,,['bɛr.bɛks],berbex,0
50109,50109,bis,a,aps---cn3-,inreductibil inreductibil inreductibil,,,[bɪs],bis,0
50114,50114,cepotafius,n,n-s---mn2-,cepotafi,,,[kɛ.pɔ.'t̪a.fɪ̣.jʊs],cepotafius,0
50131,50131,conlacticia,n,n-s---fn1-,conlactici,,,[kɔ.n̪la.'kt̪ɪ.kɪ̣.ja],conlacticia,0
50136,50136,conriuatio,n,n-s---fn3-,conriuation,,,[kɔ.n̪rɪ.'wa.t̪ɪ̣.jɔ],conriuatio,0
50080,50080,contrauersia,n,n-s---fn1-,contrauersi,,,[kɔn̪.t̪ra.'wɛ.rsɪ̣.ja],contrauersia,0
50115,50115,crabattus,n,n-s---mn4-,crabatt,,,[kra.'bat̪.t̪ʊs],crabattus,0
50113,50113,cuppula,n,n-s---fn1-,cuppul,,,['kʊp.pʊ.la],cuppula,0
50061,50061,dius,r,rp--------,,,,[ˈdi.ʊs],dius,0
50212,50212,epistola,n,n-s---fn1-,epistol,,,[ɛˈpɪs.tɔ.ɫa],epistola,0
50095,50095,extispicum,n,n-s---nn2-,extispic,,,[ɛks.'t̪ɪs.pɪ.kũː],extispicum,0
50120,50120,humanisticus,a,aps---mn1-,humanistic humanistic humanistic,,,[hʊ.ma.'n̪ɪs.t̪ɪ.kʊs],humanisticus,0
50132,50132,hypodiaconxus,n,n-s---mn2-,hypodiaconx,,,[hy.pɔ.d̪ɪ̣.ja.'kɔŋk.sʊs],hypodiaconxus,0
50124,50124,inlex,a,aps---an3-,inleg inleg inleg,,,['ɪ.n̪lɛks],inlex,0
50108,50108,inreductibilis,a,aps---cn3-,inreductibil inreductibil inreductibil,,,[ɪ.n̪rɛ.d̪ʊ.'kt̪ɪ.bɪ.lɪs],inreductibilis,0
50083,50083,iro,v,v1spia--1-,ir irau irat,,,[ˈɪ.roː],iro,0
50059,50059,laicus,a,aps---mn1-,laic laic laic,,,[ˈɫaː.ɪ.kʊs],laicus,0
50081,50081,pantheisticus,a,aps---mn1-,pantheistic pantheistic pantheistic,,,['pan̪t̪ʰejs.t̪ɪ.kʊs],pantheisticus,0
50065,50065,penicillinum,n,n-s---nn2-,penicillin,,,[pɛ.n̪ɪ.'kɪɫ.lɪ.n̪ũː],penicillinum,0
50064,50064,postergum,r,rp--------,,,,['pɔs.t̪ɛrgʷm],postergum,0
50086,50086,prone,r,rp--------,,,,['prɔ.n̪ɛ],prone,0
50096,50096,redituarius,n,n-s---mn2-,redituari,,,[rɛ.d̪ɪ.t̪ʊ.'ja.rɪ̣.jʊs],redituarius,0
50100,50100,scrutum,n,n-s---nn2-,scrut,,,['skrʊ.t̪ũː],scrutum,0
50122,50122,uesicuia,n,n-s---fn1-,uesicui,,,[wɛ.sɪ.'kʊj.ja],uesicuia,0
50069,a7779,aretalogus,n,n-s---mn2-,aretalog,,,[a.'rɛ.t̪a.lɔgʷs],aretalogus,0
