s quaking""",
177964,01344701,v,10,in gymnastics: raise oneself while hanging from one's hands until one's chin is level with the support bar,2638
177567,01289257,v,10,"move stealthily: ""The ship slipped away in the darkness""",
177623,01296446,v,10,"move with sudden speed: ""His forefinger darted in all directions as he spoke""",
177638,01298374,v,10,"be in motion due to some air current: ""The leaves were blowing in the wind""; ""the boat drifted on the lake""",
177662,01302894,v,10,"turn from an upright or normal position: ""The big vase overturned""",
177675,01304824,v,10,"travel across or pass over: ""The caravan covered almost 100 miles each day""",
177682,01305895,v,10,"meet and pass: ""the trains crossed""",
177691,01307063,v,10,"pass through or across: ""The boat cut the water""",
177714,01310362,v,10,"exit briefly: ""He popped out for a quick coffee break""",
177728,01312556,v,10,"get out of quickly: ""The officer hopped out when he spotted an illegally parked car""",2188
177736,01313443,v,10,"walk ostentatiously: ""She parades her new husband around town""",
177762,01316726,v,10,"tread over: ""the brickmaker treadles over clay to pick out the stones""",
177768,01317321,v,10,"operate a vehicle: ""drive a car or bus""",1946
177772,01317730,v,10,"drive around aimlessly but ostentatiously: ""She cruised the neighborhood in her new convertible""",2772
177800,01321425,v,10,"move along on skis: ""Ski the Rockie",2646
177842,01326758,v,10,"travel by canoe: ""canoe along the canal""","1946,2772"
177847,01327292,v,10,"travel slowly: ""The plane taxied down the runway""",
177860,01328739,v,10,"cause to go somewhere: ""The explosion sent the car flying in the air""; ""She sent her children to camp""; ""He directed all his energies into his dissertation""",
177894,01334220,v,10,"ride at a cantering pace: ""He cantered the horse across the meadow""",2188
177903,01335172,v,10,"travel through water: ""We had to swim for 20 minutes to reach the shore""",
177915,01336773,v,10,"move forward by leaps and bounds: ""The horse bounded across the meadow""; ""The child leapt across the puddle""; ""Can you jump over the fence?""",
177947,01341375,v,10,"move downward but not necessarily all the way: ""The temperature is going down""; ""The barometer is falling""; ""Real estate prices are coming down""",
177951,01342394,v,10,"descend in free fall under the influence of gravity: ""The branch fell from the tree""; ""The unfortunate hiker fell into a crevasse""",
177974,01346059,v,10,"fall abruptly: ""It plunged to the bottom of the well""",
177692,01307198,v,10,"pass directly and often in haste: ""We cut through the neighbor's yard to get home sooner""",
177617,01295618,v,10,"move from side to side, as of fingers and tails: ""The happy dog wagged his tail""",
177718,01310919,v,10,"walk heavily, as when weary, or through mud: ""Donkeys that plodded wearily in a circle around a gin"" D.H. Lawrence",
177827,01324807,v,10,"be erected, built, or constructed: ""New buildings are going up everywhere""",
177916,01337339,v,10,"move suddenly, energetically, or violently: ""He burst out of the house into the cool night""",
177592,01292957,v,10,"to begin moving, ""As the thunder started the sleeping children began to stir""",
177636,01298021,v,10,flap when the wind is blowing equally on both sides; of sails,1946
177672,01304328,v,10,"travel around, either by plane or ship: ""We compassed the earth""",
177696,01307876,v,10,"to walk with a lofty proud gait, often in an attempt to impress others: ""He strut around like a rooster in a hen house.""",
177786,01319726,v,10,"direct (oneself) somewhere; ""Steer clear of him""",
177823,01324252,v,10,hand in the air; fly or be suspended above,
177856,01328220,v,10,"transport by pipeline; of oil, water, gas, etc.",1946
177882,01332507,v,10,of cars: to rise up onto a thin film of water between the tires and road so that there is no more contact with the road,
177928,01338620,v,10,"jump out from a hiding place and surprise (someone); ""The attackers leapt out from the bushes""",
177939,01340367,v,10,"travel up, ""We ascended the mountain""",
177960,01343793,v,10,"lower (prices or markets); ""The glut of oil depressed gas prices""",
177684,01306149,v,10,"make one's way by jostling, pushing, or shoving; ""We had to jostle our way to the front of the platform""",
177998,01349351,v,10,make an emergency landing; of aircraft,1942
178015,01351738,v,10,rise up; of animals fur or hair; as in fear,2188
178199,01382085,v,10,"meet: ""I'll probably see you at the meeting""; ""How nice to see you again!""",
178179,01378886,v,10,"enter uninvited; informal: ""let's crash the party!""",
178008,01350615,v,10,"occupy or take on, as of a position or posture: ""He assumes the lotus position""; ""She took her seat on the stage""; We took our seats in the orchestra""; ""She took up her position behind the tree""",
178212,01384391,v,10,"accompany or escort: ""I'll see you to the door""",
177994,01348563,v,10,"reach or come to rest: ""The bird landed on the highest branch""; ""The plane landed in Istanbul""",1942
177995,01348890,v,10,"arrive by motorcar: ""The star and her manager drive in today from their motor tour across the country""",
178018,01352350,v,10,"lose an upright position suddenly: ""The vase fell over and the water spilled onto the table""",
178023,01353183,v,10,"lie down comfortably: ""To enjoy the picnic, we stretched out on the grass""",
178030,01354194,v,10,"cause to sink: ""The Japanese sank American ships in Pearl Harbour""",
178037,01355211,v,10,"place at intervals: ""Space the interviews so that you have some time between the different candidates""",
178065,01359612,v,10,"cause to move forward: ""Can you move the car seat forward?""",1946
178068,01360050,v,10,"pull back or move away or backward: ""The enemy withdrew""; ""The limo pulled away from the curb""",
178077,01361796,v,10,"march in a procession: ""They processed into the dining room""",1946
178080,01362365,v,10,"move out of a space backwards: ""He backed out of the driveway""","1946,2772"
178138,01372366,v,10,"leave suddenly and as if in a hurry: ""The listeners bolted when he discussed his strange ideas""; ""When she started to tell silly stories, I ran out""",
