.lɪˈɛn.drũ],caliendrum,0
36554,36554,chrysothales,n,n-s---nn3-,chrysothal,,,[kʰry.'sɔ.t̪ʰa.lɛs],chrysothales,0
36548,36548,cuncto,v,v1spia--1-,cunct - cunctat,,,[ˈkʊŋk.toː],cuncto,0
36518,36518,curatus,a,aps---mn1-,curat curat curat,,,['kʊ.ra.t̪ʊs],curatus,0
36540,36540,decimalis,a,aps---cn3-,decimal decimal decimal,,,[dɛˈkɪ.ma.lɪs],decimalis,0
36512,36512,dicanicium,n,n-s---nn2-,dicanici,,,[d̪ɪ.ka.'n̪ɪ.kɪ̣.jũː],dicanicium,0
36579,36579,discorditer,r,rp--------,,,,[d̪ɪs.'kɔr.d̪ɪ.t̪ɛr],discorditer,0
36581,36581,dubitanter,r,rp--------,dubitan,,,[d̪ʊ.bɪ.'t̪an̪.t̪ɛr],dubitanter,0
36514,36514,granitum,n,n-s---nn2-,granit,,,['gra.n̪ɪ.t̪ũː],granitum,0
36524,a1691,amitinus,n,n-s---mn2-,amitin,,,[a.mɪˈtiː.nʊs],amitinus,0
36578,36578,iamiamque,r,rp--------,optic,,,[ja.mɪ̣.'jam.kʷɛ],iamiamque,0
36531,36531,inlucesco,v,v1spia--3-,inluc inlux -,,,[ɪn.ɫuːˈkeːs.koː],inlucesco,0
36576,36576,inperfectus,a,aps---mn1-,inperfect inperfect inperfect,,,[ɪm.pɛrˈfɛk.tʊs],inperfectus,0
36571,36571,musicographus,n,n-s---mn2-,musicograph,,,[mʊ.sɪ.'kɔ.gra.pʰʊs],musicographus,0
36546,36546,obscaenus,a,aps---mn1-,obscaen obscaen obscaen,,,[ɔps.'kaj.n̪ʊs],obscaenus,0
36577,36577,opticus,a,aps---mn1-,optic optic optic,,,[ˈɔp.tɪ.kʊs],opticus,0
36545,36545,petendus,a,aps---mn1-,perlibent perlibent perlibent,,,[pɛ.'t̪ɛn̪.d̪ʊs],petendus,0
36552,36552,plo,v,v1spia--1-,pl plau plat,,,['plɔ],plo,0
36583,36583,porrectus,a,aps---mn1-,porrect porrect porrect,,,[pɔr.'rɛk.t̪ʊs],porrectus,0
36572,36572,premotio,n,n-s---fn3-,premotion,,,[prɛ.'mɔ.t̪ɪ̣.jɔ],premotio,0
36515,b0649,bruscum,n,n-s---nn2-,brusc,,,[ˈbrʊs.kũ],bruscum,0
36570,36570,proditiose,r,rp--------,,,,[prɔ.d̪ɪ.'t̪ɪ̣.jɔ.sɛ],proditiose,0
36574,36574,quantuslibet,a,aps---mn1-,quant quant quant,,,[kʷanˈtʊs.lɪ.bɛt],quantuslibet,0
36527,36527,quaqua,r,rp--------,,,,['kʷa.kʷa],quaqua,0
36547,36547,sicce,r,rp--------,,,,['sɪk.kɛ],sicce,0
36520,36520,simulate,r,rp--------,,,,[sɪ.'mʊ.la.t̪ɛ],simulate,0
36517,36517,sortitus,a,aps---mn1-,sortit sortit sortit,,,['sɔr.t̪ɪ.t̪ʊs],sortitus,0
36573,36573,tentamen,n,n-s---nn3-,tentamin,,,[tɛnˈtaː.mẽ],tentamen,0
36568,36568,ueritate,r,rp--------,,,,[wɛ.'rɪ.t̪a.t̪ɛ],ueritate,0
36575,36575,unicitas,n,n-s---fn3-,unicitat,,,[ʊ.'n̪ɪ.kɪ.t̪as],unicitas,0
36541,c0431,canonicus,a,aps---mn1-,canonic canonic canonic,,,[kaˈnɔ.nɪ.kʊs],canonicus,0
36528,36528,Centaurus,n,n-s---mn2-,Centaur,,,[kɛnˈtau̯.rʊs],Centaurus,0
36557,c0917,cauefio,v,v1spia--3-,cauef - cauefact,,,[ka.'wɛ.fɪ̣.jɔ],cauefio,0
36516,c1318,ceua,n,n-s---fn1-,ceu,,,['kewa],ceua,0
36549,a1352,alicarius,a,aps---mn1-,alicari alicari alicari,,,[a.lɪ.'ka.rɪ̣.jʊs],alicarius,0
36543,36543,adsimulanter,r,rp--------,,,,[ad̪.sɪ.mʊ.'lan̪.t̪ɛr],adsimulanter,0
36533,c3134,condecurio,n,n-s---mn3-,condecurion,,,[kɔn̪.d̪ɛ.'kʊ.rɪ̣.jɔ],condecurio,0
36559,c4444,cruditatio,n,n-s---fn3-,cruditation,,,[kruː.dɪˈtaː.ti.oː],cruditatio,0
36526,d0519,delector,n,n-s---mn3-,delector,,,[d̪ɛ.'lɛk.t̪ɔr],delector,0
36569,e1046,eucharisticon,n,n-s---nn2g,eucharistic,,,[ewkʰa.'rɪs.t̪ɪ.kɔn̪],eucharisticon,0
36534,h0298,heri,r,rp--------,her,,,[ˈhɛ.riː],heri,0
36563,i1428,inequito,v,v1spia--1-,inequit - -,,,[ɪ.'n̪ɛ.kʷɪ.t̪ɔ],inequito,0
36562,i2190,insulto,v,v1spia--1-,insult insultau insultat,,,[ĩːˈsʊɫ.toː],insulto,0
36525,l0846,linteamen,n,n-s---nn3-,linteamin,,,[lɪn.tɛˈaː.mẽ],linteamen,0
36560,m1072,minutulus,a,aps---mn1-,minut minut minut,,,[mɪ.'n̪ʊ.t̪ʊ.lʊs],minutulus,0
36565,o0271,obsto,v,v1spia--1-,obst obstit -,,,[ˈɔp.stoː],obsto,0
36513,p0595,patronatus,n,n-s---mn4-,patronat,,,[pa.troːˈnaː.tʊs],patronatus,0
36542,p2014,piaculum,n,n-s---nn2-,piacul,,,[pɪ̣.'ja.kʊ.ɫũː],piaculum,0
36551,p3615,probator,n,n-s---mn3-,probator,,,['prɔ.ba.t̪ɔr],probator,0
36509,t9983,tolerantia,n,n-s---fn1-,toleranti,,,[t̪ɔ.lɛ.'ran̪.t̪ɪ̣.ja],tolerantia,0
36510,u0898,uiuarium,n,n-s---nn2-,uiuari,,,[wiːˈwaː.ri.ũ],uiuarium,0
36604,36604,restitutorium,n,n-s---nn2-,restitutori,,,[rɛs.t̪ɪ.t̪ʊ.'t̪ɔ.rɪ̣.jũː],restitutorium,0
36622,36622,adtigo,v,v1spia--3-,adtig adtig adtact,,,['ad̪.t̪ɪ.gɔ],adtigo,0
27045,s0614,schema,n,n-s---nn3-,schemat,,27515,/ˈskʰeː.ma/,schema,1
36584,36584,amicabiliter,r,rp--------,,,,[a.mɪ.ka.'bɪ.lɪ.t̪ɛr],amicabiliter,0
36632,36632,annuntiatrix,n,n-s---fn3-,annuntiatric,,,[an̪.n̪ʊn̪.'t̪ɪ̣.ja.t̪rɪks],annuntiatrix,0
