acer semilacer,,,[sɛ.'mɪ.la.kɛr],semilacer,0
126720,s1070,semilater,n,n-s---mn3-,semilater,,,[sɛ.'mɪ.la.t̪ɛr],semilater,0
126721,s1071,semilaterium,n,n-s---nn2-,semilateri,,,[sɛ.mɪ.la.'t̪ɛ.rɪ̣.jũː],semilaterium,0
126722,s1074,semilibra,n,n-s---fn1-,semilibr,,,[sɛ.'mɪ.lɪ.bra],semilibra,0
126726,s1077,semilunaticus,a,aps---mn1-,semilunatic semilunatic semilunatic,,,[sɛ.mɪ.lʊ.'n̪a.t̪ɪ.kʊs],semilunaticus,0
126727,s1078,semimadidus,a,aps---mn1-,semimadid semimadid semimadid,,,[sɛ.mɪ.'ma.d̪ɪ.d̪ʊs],semimadidus,0
126728,s1081,semimasculus,n,n-s---mn2-,semimascul,,,[sɛ.mɪ.'mas.kʊ.lʊs],semimasculus,0
126729,s1082,semimaturus,a,aps---mn1-,semimatur semimatur semimatur,,,[sɛ.mɪ.'ma.t̪ʊ.rʊs],semimaturus,0
126731,s1084,semimetopion,n,n-s---nn2g,semimetopi,,,[sɛ.mɪ.mɛ.'t̪ɔ.pɪ̣.jɔn̪],semimetopion,0
126732,s1085,semimitra,n,n-s---fn1-,semimitr,,,[sɛ.'mɪ.mɪ.t̪ra],semimitra,0
126736,s1088,seminalis,a,aps---cn3i,seminal seminal seminal,,,[sɛ.'mɪ.n̪a.lɪs],seminalis,0
126738,s1066,seminanis,a,aps---cn3i,seminan seminan seminan,,,[sɛ.'mɪ.n̪a.n̪ɪs],seminanis,0
126740,s1090,seminatio,n,n-s---fn3-,semination,,,[sɛ.mɪ.'n̪a.t̪ɪ̣.jɔ],seminatio,0
126743,s1096,seminosus,a,aps---mn1-,seminos seminos seminos,,,[sɛ.'mɪ.n̪ɔ.sʊs],seminosus,0
126744,s1098,semiobolus,n,n-s---mn2-,semiobol,,,[sɛ.mɪ̣.'jɔ.bɔ.lʊs],semiobolus,0
126745,s1099,semiobrutus,a,aps---mn1-,semiobrut semiobrut semiobrut,,,[sɛ.mɪ̣.'jɔ.brʊ.t̪ʊs],semiobrutus,0
126746,s1101,semionustus,a,aps---mn1-,semionust semionust semionust,,,[sɛ.mɪ̣.jɔ.'n̪ʊs.t̪ʊs],semionustus,0
126747,s1102,semiorbis,n,n-s---mn3i,semiorb,,,[sɛ.mɪ̣.'jɔr.bɪs],semiorbis,0
126749,s1105,semipatens,a,aps---an3i,semipatent semipatent semipatent,,,[sɛ.'mɪ.pa.t̪eːn̪s],semipatens,0
