x,0
136330,c0598,carbasus,a,aps---mn1-,carbas carbas carbas,['kar.ba.sʊs],carbasus,0
136334,c0648,carinum,n,n-s---nn2-,carin,['ka.rɪ.n̪ũː],carinum,0
136339,c0734,cascus,n,n-s---mn2-,casc,['kas.kʊs],cascus,0
136342,c0805,catacecaumenites,n,n-s---mn1g,catacecaumenit,[ka.t̪a.kɛ.kaw.'mɛ.n̪ɪ.t̪ɛs],catacecaumenites,0
136358,c1113,cenosis,n,n-s---fn3i,cenos,['kɛ.n̪ɔ.sɪs],cenosis,0
136424,,conarachne,n,n-s---fn1g,conarachn,[kɔ.n̪a.'rakʰ.n̪ɛ],conarachne,0
136368,c1252,ceroma,n,n-s---nn3-,ceromat,['kɛ.rɔ.ma],ceroma,0
136360,c1129,centenarii,n,n-p---mn2-,centenari,[kɛn̪.t̪ɛ.'n̪a.rɪ̣.jɪ],centenarii,0
136418,c2544,coluri,n,n-p---fn2-,colur,['kɔ.lʊ.rɪ],coluri,0
136362,c1199,cerais,n,n-s---fn3i,cera,['kɛ.ra.jɪs],cerais,0
136369,c1255,ceromatites,n,n-s---mn1g,ceromatit,[kɛ.rɔ.'ma.t̪ɪ.t̪ɛs],ceromatites,0
136373,c1337,chalcidicus,a,aps---mn1-,chalcidic chalcidic chalcidic,[kʰaɫ.'kɪ.d̪ɪ.kʊs],chalcidicus,0
136375,c1411,chasmo,v,v1spia--1-,chasm chasmau chasmat,['kʰas.mɔ],chasmo,0
136377,c1437,cheuma,n,n-s---nn3-,cheumat,['kʰewma],cheuma,0
136381,c1456,chirurga,n,n-p---nn2-,chirurg,[kʰɪ.'rʊr.ga],chirurga,0
136384,c1476,cholerici,n,n-p---mn2-,choleric,[kʰɔ.'lɛ.rɪ.kɪ],cholerici,0
136389,c1545,chrysochrus,a,aps---mn1-,chrysochr chrysochr chrysochr,['kʰry.sɔ.kʰrʊs],chrysochrus,0
136392,c1602,cidara,n,n-s---fn1-,cidar,['kɪ.d̪a.ra],cidara,0
136394,c1946,cirra,n,n-s---fn1-,cirr,['kɪr.ra],cirra,0
136400,c2045,claros,n,n-s---fn2g,clar,['kla.rɔs],claros,0
