8,59658,Cyanee,n,n-s---fn1-,Cyane,[ky.'ja.n̪ɛ̣.jɛ],Cyanee,0
106751,c4824,cynoglossos,n,n-s---fn2g,cynogloss,[ky.'n̪ɔ.glɔ.ssɔs],cynoglossos,0
22015,c4784,cycnus,n,n-s---mn2-,cycn,['kyk.n̪ʊs],cycnus,1
106714,106714,custoditus,a,aps---mn1-,custodit custodit custodit,[kʊs.'t̪ɔ.d̪ɪ.t̪ʊs],custoditus,0
59668,59668,Cymothoe,n,n-s---fn1-,Cymotho,['ky.mɔt̪ʰoj],Cymothoe,0
106736,106736,cymatilis,a,aps---cn3i,cymatil cymatil cymatil,[ky.'ma.t̪ɪ.lɪs],cymatilis,0
106690,c4708,curotrophos,a,aps---mn1g,curotroph curotroph curotroph,[kʊ.'rɔ.t̪rɔ.pʰɔs],curotrophos,0
59678,59678,Cynosurae,n,n-p---fn1-,Cynosur,[ky.'n̪ɔ.sʊ.raj],Cynosurae,0
59687,59687,Cyrene,n,n-s---fn1-,Cyren,['ky.rɛ.n̪ɛ],Cyrene,0
59697,59697,Cythera,n,n-s---fn1-,Cyther,['ky.t̪ʰɛ.ra],Cythera,0
59704,59704,Dadastana,n,n-s---fn1-,Dadastan,[d̪a.'d̪as.t̪a.n̪a],Dadastana,0
106774,106774,dabattuo,v,v1spia--3-,,[d̪a.'bat̪.t̪ʊ.jɔ],dabattuo,0
59716,59716,Dandari,n,n-p---mn2-,Dandar,['d̪an̪.d̪a.rɪ],Dandari,0
59727,59727,Decentius,n,n-s---mn2-,Decenti,[d̪ɛ.'kɛn̪.t̪ɪ̣.jʊs],Decentius,0
106810,106810,daucites,n,n-s---mn1-,daucit,['d̪aw.kɪ.t̪ɛs],daucites,0
106835,106835,debuceellatus,a,aps---mn1-,debuceellat debuceellat debuceellat,[d̪ɛ.bʊ.kɛ̣.'jɛɫ.la.t̪ʊs],debuceellatus,0
106889,106889,deciformis,a,aps---cn3i,deciform deciform deciform,[d̪ɛ.kɪ.'fɔr.mɪs],deciformis,0
106911,106911,decollatus,a,aps---mn1-,decollat decollat decollat,[d̪ɛ.'kɔɫ.la.t̪ʊs],decollatus,0
106934,106934,decumatio,n,n-s---fn3-,decumation,[d̪ɛ.kʊ.'ma.t̪ɪ̣.jɔ],decumatio,0
106945,106945,decursito,v,v1spia--1-,decursit decursitau decursita,[d̪ɛ.'kʊr.sɪ.t̪ɔ],decursito,0
106961,106961,deditor,n,n-s---mn3-,deditor,['d̪ɛ.d̪ɪ.t̪ɔr],deditor,0
106962,106962,dedolatio,n,n-s---fn3-,dedolation,[d̪ɛ.d̪ɔ.'la.t̪ɪ̣.jɔ],dedolatio,0
106963,106963,dedolatus,a,aps---mn1-,dedolat dedolat dedolat,[d̪ɛ.'d̪ɔ.la.t̪ʊs],dedolatus,0
106964,106964,dedomatus,a,aps---mn1-,dedomat dedomat dedomat,[d̪ɛ.'d̪ɔ.ma.t̪ʊs],dedomatus,0
106965,106965,deducta,n,n-s---fn1-,deduct,[d̪eː.'d̪ʊk.t̪a],deducta,0
106966,106966,deductim,r,rp--------,,['d̪ɛ.d̪ʊkt̪ĩː],deductim,0
106967,106967,deerratio,n,n-s---fn3-,deerration,[d̪ɛ̣.jɛr.'ra.t̪ɪ̣.jɔ],deerratio,0
59647,59647,Curiatii,n,n-p---mn2-,Curiati,[kʊ.rɪ̣.'ja.t̪ɪ̣.jɪ],Curiatii,0
106711,c4751,cussiliris,a,aps---cn3i,cussilir cussilir cussilir,[kʊs.'sɪ.lɪ.rɪs],cussiliris,0
106789,d9023,damiatrix,n,n-s---fn3-,damiatric,[d̪a.'mɪ̣.ja.t̪rɪks],damiatrix,0
41239,d0030,damnaticius,a,aps---mn1-,damnatici damnatici damnatici,[dam.naːˈtɪ.ki.ʊs],damnaticius,0
106793,d0034,damnicupidus,a,aps---mn1-,damnicupid damnicupid damnicupid,[d̪am.n̪ɪ.'kʊ.pɪ.d̪ʊs],damnicupidus,0
56861,d0037,damnigerulus,a,aps---mn1-,damnigerul damnigerul damnigerul,[d̪am.n̪ɪ.'gɛ.rʊ.lʊs],damnigerulus,0
98084,d0085,deamo,v,v1spia--1-,deam deamau deamat,['d̪ɛ̣.ja.mɔ],deamo,0
106821,d0097,debellatio,n,n-s---fn3-,debellation,[d̪ɛ.bɛɫ.'la.t̪ɪ̣.jɔ],debellatio,0
22055,d0105,debilitatio,n,n-s---fn3-,debilitation,[d̪ɛ.bɪ.lɪ.'t̪a.t̪ɪ̣.jɔ],debilitatio,1
106862,d0139,decasyllabus,a,aps---mn1-,decasyllab decasyllab decasyllab,[d̪ɛ.ka.'syɫ.la.bʊs],decasyllabus,0
106864,d0147,decemmestris,a,aps---cn3i,decemmestr decemmestr decemmestr,[d̪ɛ.'kɛ.mmɛ.st̪rɪs],decemmestris,0
46186,d0172,deceptorius,a,aps---mn1-,deceptori deceptori deceptori,[d̪ɛ.kɛp.'t̪ɔ.rɪ̣.jʊs],deceptorius,0
35247,d0183,deceruicatus,a,aps---mn1-,deceruicat deceruicat deceruicat,[d̪ɛ.kɛ.'ruj.ka.t̪ʊs],deceruicatus,0
57959,d0211,declamito,v,v1spia--1-,declamit declamitau declamitat,[deːˈkɫaː.mɪ.toː],declamito,1
22083,d0220,declino,v,v1spia--1-,declin declinau declinat,/deːˈkliː.noː/,declino,1
53700,d0256,decretarius,a,aps---mn1-,decretari decretari decretari,[d̪ɛ.krɛ.'t̪a.rɪ̣.jʊs],decretarius,0
38015,d0277,decurionatus,n,n-s---mn4-,decurionat decurionat decurionat,[d̪ɛ.kʊ.rɪ̣.'jɔ.n̪a.t̪ʊs],decurionatus,0
22107,d0309,dedicatiuus,a,aps---mn1-,dedicatiu dedicatiu dedicatiu,[d̪ɛ.d̪ɪ.'ka.t̪ɪ.wʊs],dedicatiuus,1
22109,d0311,dedico,v,v1spia--1-,dedic dedicau dedicat,[ˈdeː.dɪ.koː],dedico,1
22112,d0314,dedisco,v,v1spia--3-,dedisc dedidic -,[deːˈdɪs.koː],dedisco,1
106960,d0316,deditim,r,rp--------,,['d̪ɛ.d̪ɪt̪ĩː],deditim,0
22113,d0317,deditio,n,n-s---fn3-,dedition,[d̪ɛ.'d̪ɪ.t̪ɪ̣.jɔ],deditio,1
22114,d0318,dedo,v,v1spia--3-,ded dedid dedit,/ˈdeː.doː/,dedo,1
22115,d0323,deduco,v,v1spia--3-,deduc dedux deduct,/deːˈduː.koː/,deduco,1
22117,d0327,deductor,n,n-s---mn3-,deductor,/deːˈduk.tor/,deductor,1
106968,106968,deesis,n,n-s---fn3i,dees,['d̪ɛ̣.jɛ.sɪs],deesis,0
22119,d0333,defaeco,v,v1spia--1-,defaec defaecau defaecat,/deːˈfae̯.koː/,defaeco,1
106971,106971,defatigatus,a,aps---mn1-,defatigat defatigat defatigat,[d̪ɛ.fa.'t̪ɪ.ga.t̪ʊs],defatigatus,0
106972,106972,defatisco,v,v1spia--3-,,[d̪ɛ.fa.'t̪ɪs.kɔ],defatisco,0
106974,106974,defecabilis,a,aps---cn3i,defecabil defecabil defecabil,[d̪ɛ.fɛ.'ka.bɪ.lɪs],defecabilis,0
32763,32763,defeco,v,v1spia--1-,defec defecau defecat,[ˈdeː.fɛ.koː],defeco,0
106975,106975,defecti,n,n-p---mn2-,defect,[d̪ɛ.'fɛk.t̪ɪ],defecti,0
106976,106976,defectibilis,a,aps---cn3i,defectibil defectibil defectibil,[d̪ɛ.fɛk.'t̪ɪ.bɪ.lɪs],defectibilis,0
106977,106977,defectito,v,v1spia--1-,defectit defectitau defectita,[d̪ɛ.'fɛk.t̪ɪ.t̪ɔ],defectito,0
106979,106979,defeneratio,n,n-s---fn3-,defeneration,[d̪ɛ.fɛ.n̪ɛ.'ra.t̪ɪ̣.jɔ],defeneratio,0
106980,106980,defenerator,n,n-s---mn3-,defenerator,[d̪ɛ.fɛ.'n̪ɛ.ra.t̪ɔr],defenerator,0
106981,106981,defenero,v,v1spia--1-,defener defenerau defenerat,[d̪ɛ.'fɛ.n̪ɛ.rɔ],defenero,0
106982,106982,defensabiliter,r,rp--------,,[d̪ɛ.feːn̪.sa.'bɪ.lɪ.t̪ɛr],defensabiliter,0
106989,106989,defensus,a,aps---mn1-,defens defens defens,[d̪ɛ.'feːn̪.sʊs],defensus,0
28932,28932,deficientia,n,n-s---fn1-,deficienti,[d̪ɛ.fɪ.kɪ̣.'jɛn̪.t̪ɪ̣.ja],deficientia,0
107036,107036,defusus,a,aps---mn1-,defus defus defus,['d̪ɛ.fʊ.sʊs],defusus,0
107038,107038,degenerator,n,n-s---mn3-,degenerator,[d̪ɛ.gɛ.'n̪ɛ.ra.t̪ɔr],degenerator,0
107060,107060,dehonestatus,a,aps---mn1-,dehonestat dehonestat dehonestat,[d̪ɛ.hɔ.'n̪ɛs.t̪a.t̪ʊs],dehonestatus,0
42151,42151,delectabiliter,r,rp--------,delectabilius delectabilissime,[d̪ɛ.lɛk.t̪a.'bɪ.lɪ.t̪ɛr],delectabiliter,0
107096,107096,delectatus,a,aps---mn1-,delectat delectat delectat,[d̪eː.lɛk.'t̪aː.t̪ʊs],delectatus,0
107103,107103,delenitus,a,aps---mn1-,delenit delenit delenit,[d̪ɛ.'lɛ.n̪ɪ.t̪ʊs],delenitus,0
106969,d0336,defamis,a,aps---cn3i,defam defam defam,['d̪ɛ.fa.mɪs],defamis,0
106970,d0339,defatigabilis,a,aps---cn3i,defatigabil defatigabil defatigabil,[d̪ɛ.fa.t̪ɪ.'ga.bɪ.lɪs],defatigabilis,0
22120,d0340,defatigatio,n,n-s---fn3-,defatigation,[d̪ɛ.fa.t̪ɪ.'ga.t̪ɪ̣.jɔ],defatigatio,1
22121,d0341,defatigo,v,v1spia--1-,defatig defatigau defatigat,/deː.faˈtiː.ɡoː/,defatigo,1
22122,d0344,defectiuus,a,aps---mn1-,defectiu defectiu defectiu,[d̪ɛ.'fɛk.t̪ɪ.wʊs],defectiuus,1
22123,d0345,defector,n,n-s---mn3-,defector,[d̪ɛ.'fɛk.t̪ɔr],defector,1
22124,d9522,defectus,n,n-s---mn4-,defect,[deːˈfɛk.tʊs],defectus,1
22125,d0347,defendo,v,v1spia--3-,defend defend defens,[deːˈfɛn.doː],defendo,1
106983,d0349,defensaculum,n,n-s---nn2-,defensacul,[d̪ɛ.feːn̪.'sa.kʊ.ɫũː],defensaculum,0
106984,d0350,defensatio,n,n-s---fn3-,defensation,[d̪ɛ.feːn̪.'sa.t̪ɪ̣.jɔ],defensatio,0
22126,d0351,defensator,n,n-s---mn3-,defensator,[d̪ɛ.'feːn̪.sa.t̪ɔr],defensator,1
106985,d0353,defensibilis,a,aps---cn3i,defensibil defensibil defensibil,[d̪ɛ.feːn̪.'sɪ.bɪ.lɪs],defensibilis,0
22127,d0354,defensio,n,n-s---fn3-,defension,[d̪ɛ.'feːn̪.sɪ̣.jɔ],defensio,1
106986,d0355,defensionalis,a,aps---cn3i,defensional defensional defensional,[d̪ɛ.feːn̪.sɪ̣.'jɔ.n̪a.lɪs],defensionalis,0
98102,d0356,defensito,v,v1spia--1-,defensit defensitau defensitat,[d̪ɛ.'feːn̪.sɪ.t̪ɔ],defensito,0
106987,d0357,defensiuncula,n,n-s---fn1-,defensiuncul,[d̪ɛ.feːn̪.sɪ̣.'jʊŋ.kʊ.la],defensiuncula,0
22128,d0358,defenso,v,v1spia--1-,defens defensau defensat,[d̪ɛ.'feːn̪.sɔ],defenso,1
22129,d0359,defensor,n,n-s---mn3-,defensor,[deːˈfẽː.sɔr],defensor,1
106988,d0361,defenstrix,n,n-s---fn3-,defenstric,[d̪ɛ.'feːn̪s.t̪rɪks],defenstrix,0
22149,d1467,deformatio,n,n-s---fn3-,deformation,[d̪ɛ.fɔr.'ma.t̪ɪ̣.jɔ],deformatio,1
132890,d0420,defrustror,v,v1spid--1-,defrustr defrustrat -,[d̪ɛf.'rʊs.t̪rɔr],defrustror,0
50394,d0467,dehonestatio,n,n-s---fn3-,dehonestation,[d̪ɛ.hɔ.n̪ɛs.'t̪a.t̪ɪ̣.jɔ],dehonestatio,0
31876,d0473,dehortatorius,a,aps---mn1-,dehortatori dehortatori dehortatori,[d̪ɛ.hɔr.t̪a.'t̪ɔ.rɪ̣.jʊs],dehortatorius,0
38140,d0480,deiectiuncula,n,n-s---fn1-,deiectiuncul,[d̪ejɛk.t̪ɪ̣.'jʊŋ.kʊ.la],deiectiuncula,0
31739,d0505,delacero,v,v1spia--1-,delacer delacerau delacerat,[d̪ɛ.'la.kɛ.rɔ],delacero,0
