s exters,[ɛks.'t̪ɛr.sʊs],extersus,0
110154,e1856,exterraneus,a,aps---mn1-,exterrane exterrane exterrane,[ɛks.'t̪ɛr.ran̪ews],exterraneus,0
110155,e1858,exterritatio,n,n-s---fn3-,exterritation,[ɛks.t̪ɛr.rɪ.'t̪a.t̪ɪ̣.jɔ],exterritatio,0
110157,110157,extestinus,a,aps---mn1-,extestin extestin extestin,[ɛks.'t̪ɛs.t̪ɪ.n̪ʊs],extestinus,0
110168,110168,extraclusus,a,aps---mn1-,extraclus extraclus extraclus,[ɛks.'t̪ra.klʊ.sʊs],extraclusus,0
110158,e1860,extimatio,n,n-s---fn3-,extimation,[ɛks.t̪ɪ.'ma.t̪ɪ̣.jɔ],extimatio,0
110159,e1862,extimo,v,v1spia--1-,extim extimau extima,['ɛks.t̪ɪ.mɔ],extimo,0
110160,e1863,extispex,n,n-s---mn3-,extispic,[ɛks.'t̪ɪs.pɛks],extispex,0
110161,e8862,extispicium,n,n-s---nn2-,extispici,[ɛks.t̪ɪs.'pɪ.kɪ̣.jũː],extispicium,0
110162,e1865,extorno,v,v1spia--1-,extorn extornau extorna,[ɛks.'t̪ɔr.n̪ɔ],extorno,0
110163,e1866,extorpeo,v,v1spia--2-,extorp extorpu -,[ɛks.'t̪ɔr.pɛ̣.jɔ],extorpeo,0
110165,e1868,extorreo,v,v1spia--2-,,[ɛks.'t̪ɔr.rɛ̣.jɔ],extorreo,0
110166,e1870,extorsio,n,n-s---fn3-,extorsion,[ɛks.'t̪ɔr.sɪ̣.jɔ],extorsio,0
110169,110169,extracola,n,n-s---mn1-,extracol,[ɛks.'t̪ra.kɔ.la],extracola,0
110171,110171,extractus,a,aps---mn1-,extract extract extract,['ɛks.t̪ra.kt̪ʊs],extractus,0
110172,110172,extrameatus,n,n-s---mn4-,extrameat,[ɛks.t̪ra.'mɛ̣.ja.t̪ʊs],extrameatus,0
110175,110175,extranee,r,rp--------,,[ɛks.'t̪ra.n̪ɛ̣.jɛ],extranee,0
110177,110177,extraordinarie,r,rp--------,,[ɛks.t̪ra.jɔ.rd̪ɪ.'n̪a.rɪ̣.jɛ],extraordinarie,0
110178,110178,extremalia,n,n-s---fn1-,extremali,[ɛks.t̪rɛ.'ma.lɪ̣.ja],extremalia,0
110179,110179,extremi,n,n-p---mn2-,extrem,['ɛks.t̪rɛ.mɪ],extremi,0
110183,110183,extritus,a,aps---mn1-,extrit extrit extrit,['ɛks.t̪rɪ.t̪ʊs],extritus,0
110173,e1876,extramundanus,a,aps---mn1-,extramundan extramundan extramundan,[ɛks.t̪ra.'mʊ.n̪d̪a.n̪ʊs],extramundanus,0
110174,e1878,extranaturalis,a,aps---cn3i,extranatural extranatural extranatural,[ɛks.t̪ra.n̪a.'t̪ʊ.ra.lɪs],extranaturalis,0
110186,110186,extrorsus,r,rp--------,,['ɛks.t̪rɔ.rsʊs],extrorsus,0
110176,e1879,extraneo,v,v1spia--1-,extrane extraneau extraneat,[ɛks.'t̪raː.n̪ɛ̣.joː],extraneo,0
110187,110187,extruncis,a,aps---cn3i,extrunc extrunc extrunc,['ɛks.t̪rʊ.ŋkɪs],extruncis,0
110188,110188,extrusus,a,aps---mn1-,extrus extrus extrus,['ɛks.t̪rʊ.sʊs],extrusus,0
110190,110190,extuberatus,a,aps---mn1-,extuberat extuberat extuberat,[ɛks.t̪ʊ.'bɛ.ra.t̪ʊs],extuberatus,0
110195,110195,extunc,r,rp--------,,['ɛks.t̪ʊŋk],extunc,0
110181,e1884,extricatio,n,n-s---fn3-,extrication,[ɛks.t̪rɪ.'ka.t̪ɪ̣.jɔ],extricatio,0
110196,110196,exturbatus,a,aps---mn1-,exturbat exturbat exturbat,[ɛks.'t̪ʊr.ba.t̪ʊs],exturbatus,0
110200,110200,exuberans,a,aps---an3i,exuberant exuberant exuberant,[ɛk.'sʊ.bɛ.raːn̪s],exuberans,0
110184,e1888,extro,v,v1spia--1-,extr extrau extra,['ɛks.t̪rɔ],extro,0
110185,e1889,extrorsum,r,rp--------,,['ɛks.t̪rɔ.rsũː],extrorsum,0
110150,e1849,exterminatio,n,n-s---fn3-,extermination,[ɛks.t̪ɛr.mɪ.'n̪a.t̪ɪ̣.jɔ],exterminatio,0
110201,110201,exuberanter,r,rp--------,,[ɛk.sʊ.bɛ.'ran̪.t̪ɛr],exuberanter,0
110204,110204,exucttus,a,aps---mn1-,exuctt exuctt exuctt,[ɛk.'sʊkt̪.t̪ʊs],exucttus,0
110205,110205,exueho,v,v1spia--3-,,[ɛk.'sʊ.jɛ.hɔ],exueho,0
