demonstratus,a,aps---mn1-,indemonstrat indemonstrat indemonstrat,[ɪn̪.'d̪ɛmɔːn̪s.t̪ra.t̪ʊs],indemonstratus,0
113800,i1201,indefectus,a,aps---mn1-,indefect indefect indefect,[ɪn̪.d̪ɛ.'fɛk.t̪ʊs],indefectus,0
113803,i1203,indefessim,r,rp--------,,['ɪn̪.d̪ɛ.fɛssĩː],indefessim,0
113820,113820,indemutabiliter,r,rp--------,,[ɪn̪.d̪ɛ.mʊ.t̪a.'bɪ.lɪ.t̪ɛr],indemutabiliter,0
113821,113821,indemutatus,a,aps---mn1-,indemutat indemutat indemutat,[ɪn̪.d̪ɛ.'mʊ.t̪a.t̪ʊs],indemutatus,0
113825,113825,indeprehensus,a,aps---mn1-,indeprehens indeprehens indeprehens,[ɪn̪.d̪ɛ.prɛ.'heː.n̪sʊs],indeprehensus,0
113827,113827,indeptus,a,aps---mn1-,indept indept indept,[ɪn̪.'d̪ɛp.t̪ʊs],indeptus,0
113810,i1211,indelassatus,a,aps---mn1-,indelassat indelassat indelassat,[ɪn̪.d̪ɛ.'las.sa.t̪ʊs],indelassatus,0
113831,113831,indesignatus,a,aps---mn1-,indesignat indesignat indesignat,[ɪn̪.d̪ɛ.'sɪŋ.n̪a.t̪ʊs],indesignatus,0
113811,i8211,indelebilis,a,aps---cn3i,indelebil indelebil indelebil,[ɪn̪.d̪ɛ.'lɛ.bɪ.lɪs],indelebilis,0
113813,i1214,indeliberatus,a,aps---mn1-,indeliberat indeliberat indeliberat,[ɪn̪.d̪ɛ.lɪ.'bɛ.ra.t̪ʊs],indeliberatus,0
113834,113834,indesponsata,n,n-s---fn1-,indesponsat,[ɪn̪.'d̪ɛspɔːn̪.sa.t̪a],indesponsata,0
113814,i1215,indelictus,a,aps---mn1-,indelict indelict indelict,[ɪn̪.d̪ɛ.'lɪk.t̪ʊs],indelictus,0
113815,i1216,indemnatio,n,n-s---fn3-,indemnation,[ɪn̪.d̪ɛm.'n̪a.t̪ɪ̣.jɔ],indemnatio,0
113837,113837,indeterminate,r,rp--------,,[ɪn̪.d̪ɛ.t̪ɛr.'mɪ.n̪a.t̪ɛ],indeterminate,0
113816,i1219,indemnitas,n,n-s---fn3-,indemnitat,[ɪn̪.'d̪ɛm.n̪ɪ.t̪as],indemnitas,0
113817,i1220,indemonstrabilis,a,aps---cn3i,indemonstrabil indemonstrabil indemonstrabil,[ɪn̪.d̪ɛmɔːn̪s.'t̪ra.bɪ.lɪs],indemonstrabilis,0
113783,113783,indaganter,r,rp--------,,[ɪn̪.d̪a.'gan̪.t̪ɛr],indaganter,0
113819,i1221,indemutabilis,a,aps---cn3i,indemutabil indemutabil indemutabil,[ɪn̪.d̪ɛ.mʊ.'t̪a.bɪ.lɪs],indemutabilis,0
113823,i1225,indeprecabilis,a,aps---cn3i,indeprecabil indeprecabil indeprecabil,[ɪn̪.d̪ɛ.prɛ.'ka.bɪ.lɪs],indeprecabilis,0
113824,i1226,indeprehensibilis,a,aps---cn3i,indeprehensibil indeprehensibil indeprehensibil,[ɪn̪.d̪ɛ.prɛ.heː.'n̪sɪ.bɪ.lɪs],indeprehensibilis,0
113826,i1228,indepto,v,v1spia--1-,indept indeptau indepta,[ɪn̪.'d̪ɛp.t̪ɔ],indepto,0
113828,i1229,indescriptus,a,aps---mn1-,indescript indescript indescript,[ɪn̪.'d̪ɛs.krɪ.pt̪ʊs],indescriptus,0
113830,i1232,indeses,a,aps---an3-,indesid indesid indesid,['ɪn̪.d̪ɛ.sɛs],indeses,0
113832,i1233,indesinens,a,aps---an3i,indesinent indesinent indesinent,[ɪn̪.'d̪ɛ.sɪ.n̪eːn̪s],indesinens,0
113833,i1234,indespectus,a,aps---mn1-,indespect indespect indespect,[ɪn̪.d̪ɛs.'pɛk.t̪ʊs],indespectus,0
113836,i1237,indeterminabilis,a,aps---cn3i,indeterminabil indeterminabil indeterminabil,[ɪn̪.d̪ɛ.t̪ɛr.mɪ.'n̪a.bɪ.lɪs],indeterminabilis,0
113838,i1238,indeterminatus,a,aps---mn1-,indeterminat indeterminat indeterminat,[ɪn̪.d̪ɛ.t̪ɛr.'mɪ.n̪a.t̪ʊs],indeterminatus,0
113844,i1245,indeuotus,a,aps---mn1-,indeuot indeuot indeuot,['ɪn̪d̪.ewɔ.t̪ʊs],indeuotus,0
113845,i1247,indicabilis,a,aps---cn3i,indicabil indicabil indicabil,[ɪn̪.d̪ɪ.'ka.bɪ.lɪs],indicabilis,0
33958,33958,notificatio,n,n-s---fn3-,notification,[n̪ɔ.t̪ɪ.fɪ.'ka.t̪ɪ̣.jɔ],notificatio,0
113846,i1248,indicatio,n,n-s---fn3-,indication,[ɪn̪.d̪ɪ.'ka.t̪ɪ̣.jɔ],indicatio,0
113849,i9839,indicatura,n,n-s---fn1-,indicatur,[ɪn̪.d̪ɪ.'ka.t̪ʊ.ra],indicatura,0
34009,34009,optimismus,n,n-s---mn2-,optimism,[ɔp.t̪ɪ.'mɪs.mʊs],optimismus,0
113847,113847,indicatiue,r,rp--------,,[ɪn̪.d̪ɪ.'ka.t̪ɪ.wɛ],indicatiue,0
113848,113848,indicator,n,n-s---mn3-,indicator,[ɪn̪.'d̪ɪ.ka.t̪ɔr],indicator,0
113850,113850,indicatus,a,aps---mn1-,indicat indicat indicat,[ɪn̪.'d̪ɪ.ka.t̪ʊs],indicatus,0
113851,113851,indicendus,a,aps---mn1-,indicend indicend indicend,[ɪn̪.d̪ɪ.'kɛn̪.d̪ʊs],indicendus,0
113852,i3154,indicens,a,aps---an3i,indicent indicent indicent,['ɪn̪.d̪ɪ.keːn̪s],indicens,0
113853,113853,indicina,n,n-s---fn1-,indicin,[ɪn̪.'d̪ɪ.kɪ.n̪a],indicina,0
113854,i1250,indiciua,n,n-s---fn1-,indiciu,[ɪn̪.'d̪ɪ.kɪ.wa],indiciua,0
113855,113855,indiciuus,a,aps---mn1-,indiciu indiciu indiciu,[ɪn̪.'d̪ɪ.kɪ.wʊs],indiciuus,0
113858,113858,indictitius,a,aps---mn1-,indictiti indictiti indictiti,[ɪn̪.d̪ɪk.'t̪ɪ.t̪ɪ̣.jʊs],indictitius,0
113861,113861,indiculus,n,n-s---mn2-,indicul,[ɪn̪.'d̪ɪ.kʊ.lʊs],indiculus,0
113859,i1257,indictiuus,a,aps---mn1-,indictiu indictiu indictiu,[ɪn̪.'d̪ɪk.t̪ɪ.wʊs],indictiuus,0
113860,i1258,indiculum,n,n-s---nn2-,indicul,[ɪn̪.'d̪ɪ.kʊ.ɫũː],indiculum,0
113862,113862,indifferens,n,n-s---nn3-,indifferent,[ɪn̪.'d̪ɪf.fɛ.reːn̪s],indifferens,0
113863,i1261,indifferentia,n,n-s---fn1-,indifferenti,[ɪn̪.d̪ɪf.fɛ.'rɛn̪.t̪ɪ̣.ja],indifferentia,0
113864,i1262,indifficulter,r,rp--------,,[ɪn̪.d̪ɪf.fɪ.'kʊɫ.t̪ɛr],indifficulter,0
113866,113866,indigeste,r,rp--------,,[ɪn̪.d̪ɪ.'gɛs.t̪ɛ],indigeste,0
113870,113870,indigetamenta,n,n-p---nn2-,indigetament,[ɪn̪.d̪ɪ.gɛ.t̪a.'mɛn̪.t̪a],indigetamenta,0
113865,i1265,indigeries,n,n-s---fn5-,indigeri,[ɪn̪.d̪ɪ.'gɛ.rɪ̣.jɛs],indigeries,0
113871,113871,indigeto,v,v1spia--1-,indiget indigetau indigetat,[ɪn̪.'d̪ɪ.gɛ.t̪ɔ],indigeto,0
113874,113874,indignans,a,aps---an3i,indignant indignant indignant,[ɪn̪.'d̪ɪŋ.n̪aːn̪s],indignans,0
113868,i1268,indigestio,n,n-s---fn3-,indigestion,[ɪn̪.d̪ɪ.'gɛs.t̪ɪ̣.jɔ],indigestio,0
113869,i1269,indigestus,n,n-s---mn4-,indigest,[ɪn̪.d̪ɪ.'gɛs.t̪ʊs],indigestus,0
113872,i1271,indigitamenta,n,n-p---nn2-,indigitament,[ɪn̪.d̪ɪ.gɪ.t̪a.'mɛn̪.t̪a],indigitamenta,0
113875,113875,indignatiuum,n,n-s---nn2-,indignatiu,[ɪn̪.d̪ɪŋ.'n̪a.t̪ɪ.wũː],indignatiuum,0
113881,113881,indirecto,r,rp--------,,[ɪn̪.d̪ɪ.'rɛk.t̪ɔ],indirecto,0
113883,113883,indisciplina,n,n-s---fn1-,indisciplin,[ɪn̪.d̪ɪs.'kɪ.plɪ.n̪a],indisciplina,0
113884,113884,indiscissibilis,a,aps---cn3i,indiscissibil indiscissibil indiscissibil,[ɪn̪.d̪ɪs.kɪs.'sɪ.bɪ.lɪs],indiscissibilis,0
