s],submultiplicitas,0
128369,s2988,submurmuratio,n,n-s---fn3-,submurmuration,[sʊ.bmʊ.rmʊ.'ra.t̪ɪ̣.jɔ],submurmuratio,0
128370,s2991,submutatio,n,n-s---fn3-,submutation,[sʊ.bmʊ.'t̪a.t̪ɪ̣.jɔ],submutatio,0
128372,s2995,subnauigo,v,v1spia--1-,subnauig subnauigau subnauigat,[sʊb.'n̪a.wɪ.gɔ],subnauigo,0
128374,s3000,subnexio,n,n-s---fn3-,subnexion,[sʊb.'n̪ɛk.sɪ̣.jɔ],subnexio,0
128376,s3011,subocculte,r,rp--------,,[sʊ.bɔk.'kʊɫ.t̪ɛ],subocculte,0
128379,s3018,suboptio,n,n-s---mn3-,suboption,[sʊ.'bɔp.t̪ɪ̣.jɔ],suboptio,0
128381,s3020,subornator,n,n-s---mn3-,subornator,[sʊ.'bɔr.n̪a.t̪ɔr],subornator,0
128382,s3021,subornatrix,n,n-s---fn3-,subornatric,[sʊ.'bɔr.n̪a.t̪rɪks],subornatrix,0
128383,s3023,subostendo,v,v1spia--3-,subostend subostend subostens,[sʊ.bɔs.'t̪ɛn̪.d̪ɔ],subostendo,0
128385,s3034,subpraefectura,n,n-s---fn1-,subpraefectur,[sʊb.pra.'jfɛ.kt̪ʊ.ra],subpraefectura,0
128388,s3040,subquartus,a,aps---mn1-,subquart subquart subquart,[sʊb.'kʷar.t̪ʊs],subquartus,0
128389,s3041,subradio,v,v1spia--1-,subradi subradiau subradia,[sʊ.'bra.d̪ɪ̣.jɔ],subradio,0
128393,s3045,subrectio,n,n-s---fn3-,subrection,[sʊ.'brɛ.kt̪ɪ̣.jɔ],subrectio,0
128394,s3047,subrector,n,n-s---mn3-,subrector,['sʊ.brɛ.kt̪ɔr],subrector,0
128395,s3048,subrectrix,n,n-s---fn3-,subrectric,['sʊ.brɛ.kt̪rɪks],subrectrix,0
128399,s3051,subrelinquo,v,v1spia--3-,,[sʊ.'brɛ.lɪ.ŋkʷɔ],subrelinquo,0
128400,s3052,subremaneo,v,v1spia--2-,subreman subremans -,[sʊ.brɛ.'ma.n̪ɛ̣.jɔ],subremaneo,0
128401,s3054,subrenalis,a,aps---cn3i,subrenal subrenal subrenal,[sʊ.'brɛ.n̪a.lɪs],subrenalis,0
24703,l0737,ligamen,n,n-s---nn3-,ligamin,[lɪˈɡaː.mẽ],ligamen,1
128405,128405,subreptiue,r,rp--------,,[sʊ.'brɛ.pt̪ɪ.wɛ],subreptiue,0
128407,128407,subreptor,n,n-s---mn3-,subreptor,['sʊ.brɛ.pt̪ɔr],subreptor,0
128408,128408,subreptum,n,n-s---nn2-,subrept,['sʊ.brɛ.pt̪ũː],subreptum,0
128410,128410,subresono,v,v1spia--1-,subreson subresonau subresona,[sʊ.'brɛ.sɔ.n̪ɔ],subresono,0
128415,128415,subrobeus,a,aps---mn1-,subrobe subrobe subrobe,['sʊ.brɔbews],subrobeus,0
128417,128417,subrostrani,n,n-p---mn2-,subrostran,[sʊ.'brɔ.st̪ra.n̪ɪ],subrostrani,0
128423,128423,subrumpo,v,v1spia--3-,,['sʊ.brʊ.mpɔ],subrumpo,0
128425,128425,subruncator,n,n-s---mn3-,subruncator,[sʊ.'brʊ.ŋka.t̪ɔr],subruncator,0
128427,128427,subrustice,r,rp--------,,[sʊ.'brʊ.st̪ɪ.kɛ],subrustice,0
128430,128430,subrutus,a,aps---mn1-,subrut subrut subrut,['sʊ.brʊ.t̪ʊs],subrutus,0
128433,128433,subsanium,n,n-s---nn2-,subsani,[sʊp.'sa.n̪ɪ̣.jũː],subsanium,0
128436,128436,subsarcino,v,v1spia--1-,subsarcin subsarcinau subsarcinat,[sʊp.'sar.kɪ.n̪ɔ],subsarcino,0
128440,128440,subscriptiuus,a,aps---mn1-,subscriptiu subscriptiu subscriptiu,[sʊps.'krɪ.pt̪ɪ.wʊs],subscriptiuus,0
128441,128441,subscriptus,a,aps---mn1-,subscript subscript subscript,['sʊps.krɪ.pt̪ʊs],subscriptus,0
128443,128443,subscudo,n,n-s---fn3-,subscudin,['sʊps.kʊ.d̪ɔ],subscudo,0
128444,128444,subsectus,a,aps---mn1-,subsect subsect subsect,[sʊp.'sɛk.t̪ʊs],subsectus,0
128447,128447,subsecutus,a,aps---mn1-,subsecut subsecut subsecut,[sʊp.'sɛ.kʊ.t̪ʊs],subsecutus,0
128448,128448,subseliarium,n,n-s---nn2-,subseliari,[sʊp.sɛ.lɪ̣.'ja.rɪ̣.jũː],subseliarium,0
128451,128451,subsequium,n,n-s---nn2-,subsequi,[sʊp.'sɛ.kʷɪ̣.jũː],subsequium,0
128454,128454,subsertus,a,aps---mn1-,subsert subsert subsert,[sʊp.'sɛr.t̪ʊs],subsertus,0
128455,128455,subsesquialter,a,aps---mn1r,subsesquialtr subsesquialtr subsesquialtr,[sʊp.sɛs.kʷɪ̣.'jaɫ.t̪ɛr],subsesquialter,0
128456,128456,subsesquiquartus,a,aps---mn1-,subsesquiquart subsesquiquart subsesquiquart,[sʊp.sɛs.kʷɪ.'kʷar.t̪ʊs],subsesquiquartus,0
128457,128457,subsesquiquintus,a,aps---mn1-,subsesquiquint subsesquiquint subsesquiquint,[sʊp.sɛs.kʷɪ.'kʷɪn̪.t̪ʊs],subsesquiquintus,0
128458,128458,subsesquitertius,a,aps---mn1-,subsesquiterti subsesquiterti subsesquiterti,[sʊp.sɛs.kʷɪ.'t̪ɛr.t̪ɪ̣.jʊs],subsesquitertius,0
128462,128462,subsicuus,a,aps---mn1-,subsicu subsicu subsicu,[sʊp.'sɪ.kʊ.jʊs],subsicuus,0
128461,128461,Subsiciuum,n,n-s---nn2-,Subsiciu,[sʊp.'sɪ.kɪ.wũː],Subsiciuum,0
128411,s3062,subriguus,a,aps---mn1-,subrigu subrigu subrigu,['sʊ.brɪ.gʷʊs],subriguus,0
128414,s3066,subrisio,n,n-s---fn3-,subrision,[sʊ.'brɪ.sɪ̣.jɔ],subrisio,0
128416,s3068,subrogatio,n,n-s---fn3-,subrogation,[sʊ.brɔ.'ga.t̪ɪ̣.jɔ],subrogatio,0
128418,s3071,subrotatus,a,aps---mn1-,subrotat subrotat subrotat,[sʊ.'brɔ.t̪a.t̪ʊs],subrotatus,0
128419,s3072,subrotundus,a,aps---mn1-,subrotund subrotund subrotund,[sʊ.'brɔ.t̪ʊ.n̪d̪ʊs],subrotundus,0
128420,s3075,subruber,a,aps---mn1r,subrubr subrubr subrubr,['sʊ.brʊ.bɛr],subruber,0
128421,s3073,subrubeus,a,aps---mn1-,subrube subrube subrube,['sʊ.brʊbews],subrubeus,0
128422,s3078,subrumo,v,v1spia--1-,subrum subrumau subruma,['sʊ.brʊ.mɔ],subrumo,0
128424,s3079,subrumus,a,aps---mn1-,subrum subrum subrum,['sʊ.brʊ.mʊs],subrumus,0
128428,s3083,subrutilo,v,v1spia--1-,subrutil subrutilau subrutila,[sʊ.'brʊ.t̪ɪ.lɔ],subrutilo,0
128429,s3084,subrutilus,a,aps---mn1-,subrutil subrutil subrutil,[sʊ.'brʊ.t̪ɪ.lʊs],subrutilus,0
128431,s3086,subsalsus,a,aps---mn1-,subsals subsals subsals,[sʊp.'saɫ.sʊs],subsalsus,0
128432,s3087,subsalto,v,v1spia--1-,subsalt subsaltau subsaltat,[sʊp.'saɫ.t̪ɔ],subsalto,0
128435,s3091,subsannium,n,n-s---nn2-,subsanni,[sʊp.'san̪.n̪ɪ̣.jũː],subsannium,0
128437,s3093,subscalaris,a,aps---cn3i,subscalar subscalar subscalar,[sʊps.'ka.la.rɪs],subscalaris,0
128438,s3094,subscalpo,v,v1spia--3-,,[sʊps.'kaɫ.pɔ],subscalpo,0
128439,s3095,subscindo,v,v1spia--3-,,[sʊps.'kɪn̪.d̪ɔ],subscindo,0
128445,s3103,subsecundarius,a,aps---mn1-,subsecundari subsecundari subsecundari,[sʊp.sɛ.kʊn̪.'d̪a.rɪ̣.jʊs],subsecundarius,0
