44,49845,181161,,,
435551,49845,174506,,,
435558,49845,181153,,,
435565,49845,172953,,,
435572,49845,174477,,,
435579,49845,171893,,,
435586,49845,172394,,,
435593,49845,181085,,,
435598,49845,171857,,,
435602,49845,172365,,,
435609,49845,179011,,,
435616,49845,171321,,,
435623,49845,172847,,,
435630,49845,177448,,,
435637,49845,180000,,,
435644,49845,177946,,,
435651,49845,176403,,,
435658,49845,179976,,,
435665,49845,172287,,,
435672,49845,179959,,,
435679,49845,180456,,,
435686,49845,172260,,,
435693,49845,179418,,,
435700,49845,176841,,,
435705,49845,172742,,,
435709,49845,176833,,,
435716,49845,170162,,,
435723,49845,172199,,,
435730,49845,178839,,,
435737,49845,174223,,,
435744,49845,180869,,,
435751,49845,172156,,,
435758,49845,173174,,,
435765,49845,177768,,,
435772,49845,181346,,,
435779,49845,172121,,,
435786,49845,172113,,,
435793,49845,179272,,,
435800,49845,171070,,,
435807,49845,180785,,,
435812,49845,178212,,,
435816,49845,178199,,,
435823,49845,179724,,,
435830,49845,178691,,,
435837,49842,180715,,,
435844,49842,180693,,,
435851,49842,174527,,,
435858,49842,172436,,,
435865,49842,178556,,,
435872,49842,169324,,,
435879,49842,181085,,,
435886,49842,179008,,,
435893,49842,181041,,,
435900,49842,176927,,,
435907,49842,181004,,,
435914,49842,180463,,,
435919,49842,179418,,,
435923,49842,180938,,,
435930,49842,179900,,,
435937,49842,170144,,,
435944,49842,179332,,,
435951,49842,176220,,,
435958,49842,180793,,,
435965,49842,180756,,,
435972,49850,104060,,,
435979,49850,140781,,,
435986,49850,136509,,,
435993,49850,108330,,,
436000,49850,137994,,,
436007,49865,142399,,,
436014,49865,114549,,,
436021,49865,147367,,,
436026,49830,188668,,,
436030,49830,186355,,,
436037,49830,191960,,,
436044,49830,189259,,,
436051,49830,184103,,,
436058,49830,181783,,,
436065,49830,183046,,,
436072,49838,107220,,,
436079,49838,134018,,,
436086,49913,107987,,,
436093,49913,107619,,,
436100,49898,194539,,,
436107,49898,194532,,,
436114,49898,193086,,,
436121,49901,146176,,,
436128,49909,108001,,,
436133,49909,161217,,,
436137,49909,161212,,,
436144,49909,137111,,,
436151,49909,103793,,,
436158,49909,165692,,,
436165,49909,164122,,,
436172,49909,205060,,,
436179,49909,136422,,,
436186,49909,127169,,,
