raeopinor
133083,133083,praestigior,v,0,v1spid--1-,praestigi praestigiat -,praestigior
133084,133084,praesulor,v,0,v1spid--1-,praesul praesulat -,praesulor
133085,133085,praeterferor,v,0,v1spid--3-,praeterfer praeterlat -,praeterferor
133087,133087,praeuortor,v,0,v1spid--3-,praeuort  -,praeuortor
133086,p3395,praetestor,v,0,v1spid--1-,praetest praetestat -,praetestor
133088,133088,promutuor,v,0,v1spid--1-,promutu promutuat -,promutuor
133093,133093,quadripertior,v,0,v1spid--4-,quadripert  -,quadripertior
133094,133094,querellor,v,0,v1spid--1-,querell querellat -,querellor
133096,133096,quietor,v,0,v1spid--1-,quiet quietat -,quietor
133097,133097,quiritor,v,0,v1spid--1-,quirit quiritat -,quiritor
133098,133098,racemor,v,0,v1spid--1-,racem racemat -,racemor
133089,p3953,propatior,v,0,v1spid--3i,propat  -,propatior
133090,p4393,puellitor,v,0,v1spid--1-,puellit puellitat -,puellitor
133099,133099,radicor,v,0,v1spid--1-,radic radicat -,radicor
133092,p4418,pugilor,v,1,v1spid--1-,pugil pugilat -,pugilor
133106,133106,regrador,v,0,v1spid--1-,regrad regradat -,regrador
133107,133107,regulor,v,0,v1spid--1-,regul regulat -,regulor
133047,133047,paeniteor,v,0,v1spid--2-,paenit  -,paeniteor
133101,r1000,recentor,v,0,v1spid--1-,recent recentat -,recentor
133102,r1026,recommentor,v,0,v1spid--1-,recomment recommentat -,recommentor
133103,r1027,recomminiscor,v,0,v1spid--3-,recomminisc  -,recomminiscor
133104,r1090,redipiscor,v,0,v1spid--3-,redipisc  -,redipiscor
133105,r1096,redordior,v,0,v1spid--4-,redord  -,redordior
133108,r1177,reliceor,v,0,v1spid--2-,relic  -,reliceor
107795,d1734,discophorus,n,0,n-s---mn2-,discophor,discophorus
115865,l0418,laseratus,a,0,aps---mn1-,laserat laserat laserat,laseratus
133117,r1501,ruspor,v,0,v1spid--1-,rusp ruspat -,ruspor
133111,r1201,rememoror,v,0,v1spid--1-,rememor rememorat -,rememoror
133113,r9611,retrogrador,v,0,v1spid--1-,retrograd retrogradat -,retrogrador
133124,s1598,sidero,v,0,v1spia--1-,sider siderat -,sidero
133110,133110,remedior,v,0,v1spid--1-,remedi remediat -,remedior
133114,133114,rhetoricor,v,0,v1spid--1-,rhetoric rhetoricat -,rhetoricor
133115,133115,rumigeror,v,0,v1spid--1-,rumiger rumigerat -,rumigeror
133116,133116,ruror,v,0,v1spid--1-,rur rurat -,ruror
133118,133118,sacrificor,v,0,v1spid--1-,sacrific sacrificat -,sacrificor
133120,133120,sciscor,v,0,v1spid--1-,scisc sciscat -,sciscor
133125,133125,significor,v,0,v1spid--1-,signific significat -,significor
133128,133128,stabulor,v,0,v1spid--1-,stabul stabulat -,stabulor
133132,133132,subingredior,v,0,v1spid--3i,subingred  -,subingredior
133134,133134,subitor,v,0,v1spid--1-,subit subitat -,subitor
133137,133137,sucophantor,v,0,v1spid--1-,sucophant sucophantat -,sucophantor
133143,133143,supergradior,v,0,v1spid--3i,supergrad  -,supergradior
133148,133148,supernascor,v,0,v1spid--3-,supernasc supernat -,supernascor
133151,133151,suppalpor,v,0,v1spid--1-,suppalp suppalpat -,suppalpor
133154,133154,surringor,v,0,v1spid--3-,surring  -,surringor
133155,133155,suspector,v,0,v1spid--1-,suspect suspectat -,suspector
133157,133157,temperor,v,0,v1spid--1-,temper temperat -,temperor
133159,133159,testilor,v,0,v1spid--1-,testil testilat -,testilor
133160,133160,toleror,v,0,v1spid--1-,toler tolerat -,toleror
133161,133161,traloquor,v,0,v1spid--3-,traloqu  -,traloquor
133166,133166,uanor,v,0,v1spid--1-,uan uanat -,uanor
133169,133169,uergor,v,0,v1spid--3-,uerg  -,uergor
133119,s0327,sannor,v,0,v1spid--1-,sann sannat -,sannor
133122,s0948,segredior,v,0,v1spid--3i,segred  -,segredior
133123,s1504,seuehor,v,0,v1spid--3-,seueh seuect -,seuehor
133126,s1657,siliquor,v,0,v1spid--1-,siliqu siliquat -,siliquor
133127,s2286,sportulor,v,0,v1spid--1-,sportul sportulat -,sportulor
