id,type,source,target
208043,%p,108695,108647
208044,%p,108695,108655
208045,%p,108695,108657
208046,@,108696,107341
208047,%p,108696,108529
208048,%p,108696,108530
208049,%p,108696,108531
208050,%p,108696,108533
208051,%p,108696,108560
208052,%p,108696,108561
208053,%p,108696,108562
208054,%p,108696,108568
208055,%p,108696,108576
208056,%p,108696,108586
208057,%p,108696,108600
208058,%p,108696,108605
208059,%p,108696,108614
208060,%p,108696,108625
208061,%p,108696,108626
208062,%p,108696,108634
208063,%p,108696,108640
208064,%p,108696,108650
208065,@,108697,140460
208066,%m,108697,103297
208067,%m,108697,108809
208068,%m,108697,109367
208069,%m,108697,110924
208070,%m,108697,110925
208071,%m,108697,110926
208072,%m,108697,111683
208073,%m,108697,111693
208074,%m,108697,111694
208075,%m,108697,111695
208076,%m,108697,111746
208077,%m,108697,111747
208078,%m,108697,111766
208079,%m,108697,111767
208080,%m,108697,111772
208081,%m,108697,111774
208082,%m,108697,111779
208083,%m,108697,111800
208084,%m,108697,111802
208085,%m,108697,111804
208086,%m,108697,111806
208087,%m,108697,111832
208088,%m,108697,111856
208089,%m,108697,111857
208090,%m,108697,111858
208091,%m,108697,113987
208092,%m,108697,113989
208093,%m,108697,113995
208094,%m,108697,113997
208095,%m,108697,113999
208096,%m,108697,114002
208097,%m,108697,114003
208098,@,108698,103297
208099,@,108699,103297
208100,@,108700,103297
208101,@,108701,103297
208102,@,108702,108701
208103,@,108703,108701
208104,@,108704,108702
208105,@,108705,103297
208106,@,108706,108705
208107,@,108707,108705
208108,@,108708,108722
208109,@,108709,108705
208110,@,108710,103297
208111,@,108711,103297
208112,@,108712,114478
208113,@,108713,103297
208114,@,108714,103291
208115,@,108715,103291
208116,@,108717,103291
208117,@,108718,103297
208118,@,108719,108718
208119,@,108720,103297
208120,@,108721,103297
208121,@,108722,103297
208122,@,108723,108722
208123,@,108724,108723
208124,@,108725,108723
208125,@,108726,108723
208126,@,108727,108725
208127,@,108728,108723
208128,@,108729,108728
208129,@,108730,108728
208130,@,108731,108728
208131,@,108732,108723
208132,@,108733,108723
208133,@,108734,108720
208134,@,108735,108718
208135,@,108736,103297
208136,@,108738,128542
208137,@,108739,103291
208138,@,108740,103297
208139,@,108741,103297
208140,@,108742,103297
208141,@,108743,113086
208142,@,108745,103297
208143,@,108746,103297
208144,@,108747,103297
208145,@,108748,140959
208146,@,108749,129471
208147,@,108750,108749
208148,@,108751,108753
208149,@,108752,129471
208150,@,108753,129471
208151,@,108754,108753
208152,@,108755,103291
208153,%p,108755,111660
208154,@,108756,103291
208155,@,108757,103291
208156,@,108758,103291
208157,@,108759,108758
208158,@,108760,103291
208159,@,108761,103291
208160,@,108762,108755
208161,@,108763,166648
208162,@,108764,144497
208163,%p,108764,108763
208164,@,108765,108774
208165,@,108766,108774
208166,@,108767,108774
208167,@,108769,108767
208168,@,108770,108773
208169,@,108771,108773
208170,@,108772,108762
208171,@,108773,108762
208172,@,108774,108762
208173,@,108775,108774
208174,@,108776,108774
208175,@,108777,108776
208176,@,108778,108776
208177,@,108779,108774
208178,@,108780,108779
208179,@,108781,108779
208180,@,108782,108774
208181,@,108783,108785
208182,@,108784,108785
208183,@,108785,108782
208184,@,108786,108785
208185,@,108787,108785
208186,@,108788,108774
208187,@,108790,108789
208188,@,108791,108789
208189,@,108792,108788
208190,@,108793,108792
208191,@,108794,108788
208192,@,108795,108788
208193,@,108796,108774
208194,@,108797,108796
208195,@,108798,108796
208196,@,108799,108774
208197,@,108800,108774
208198,@,108801,108774
208199,@,108802,108801
208200,@,108803,108774
208201,@,108804,108762
208202,@,108805,108773
208203,@,108806,108773
208204,@,108807,140460
208205,%m,108807,108808
208206,%m,108807,108811
208207,%m,108807,108939
208208,@,108808,108755
208209,@,108809,140951
208210,@,108810,140951
208211,@,108811,141293
208212,%m,108811,108812
208213,@,108812,108808
208214,@,108813,108812
208215,@,108814,108812
208216,@,108815,108814
208217,@,108816,108812
208218,@,108817,108755
208219,@,108818,108817
208220,@,108819,108817
208221,@,108820,108835
208222,@,108821,108835
208223,@,108822,108835
208224,@,108823,142194
208225,@,108824,140954
208226,@,108825,140959
208227,@,108827,108826
208228,@,108828,108825
208229,%m,108828,108829
208230,@,108829,108826
208231,@,108830,108824
208232,%m,108830,108831
208233,@,108831,108825
208234,@,108832,108825
208235,%m,108832,108833
208236,@,108833,108826
208237,@,108834,141293
208238,%m,108834,108824
208239,%m,108834,108825
208240,%m,108834,108826
208241,%m,108834,108835
208242,%m,108834,108836
208243,%m,108834,108842
208244,%m,108834,108843
208245,%m,108834,108856
208246,%m,108834,108901
208247,%m,108834,108910
208248,%m,108834,108915
208249,%m,108834,108931
208250,%m,108834,108935
208251,%m,108834,108948
208252,@,108835,108808
208253,%p,108835,109330
208254,@,108836,108809
208255,%m,108836,108830
208256,%m,108836,108837
208257,%m,108836,108881
208258,@,108837,108824
208259,%m,108837,108838
208260,%m,108837,108839
208261,@,108838,108825
208262,%m,108838,108820
208263,@,108839,108825
208264,%m,108839,108840
208265,%m,108839,108841
208266,@,108840,108835
208267,@,108841,108835
208268,@,108842,141293
208269,%m,108842,108845
208270,@,108843,141293
208271,%m,108843,108844
208272,%m,108843,108847
208273,@,108844,140948
208274,@,108845,140948
208275,%m,108845,108846
208276,%m,108845,108848
208277,%m,108845,108851
208278,@,108847,108824
208279,@,108848,108824
208280,%m,108848,108849
208281,@,108849,108825
208282,%m,108849,108850
208283,@,108850,108846
208284,@,108851,108824
208285,%m,108851,108852
208286,@,108852,108825
208287,%m,108852,108853
208288,@,108853,108846
208289,@,108854,108835
208290,@,108855,108854
208291,@,108856,108809
208292,%m,108856,108857
208293,%m,108856,108863
208294,%m,108856,108864
208295,%m,108856,108869
208296,%m,108856,108873
208297,@,108857,108824
208298,%m,108857,108861
208299,@,108858,108825
208300,%m,108858,108827
208301,%m,108858,108860
208302,@,108859,108860
208303,@,108860,108835
208304,@,108861,108825
208305,%m,108861,108862
208306,@,108862,108835
208307,@,108863,108824
208308,@,108864,108825
208309,%m,108864,108865
208310,%m,108864,108867
208311,@,108865,108825
208312,%m,108865,108866
208313,@,108866,108835
208314,@,108867,108825
208315,%m,108867,108868
208316,@,108868,108835
208317,@,108869,108824
208318,@,108870,108825
208319,%m,108870,108871
208320,@,108871,108835
208321,@,108872,108871
208322,@,108873,108824
208323,%m,108873,108874
208324,@,108874,108825
208325,%m,108874,108875
208326,@,108875,108835
208327,@,108876,108875
208328,@,108877,108825
208329,%m,108877,108879
208330,%m,108877,108880
208331,@,108878,108835
208332,@,108879,108878
208333,@,108880,108878
208334,@,108881,108824
208335,%m,108881,108882
208336,@,108882,108825
208337,%m,108882,108883
208338,@,108883,108817
208339,@,108884,108817
208340,@,108885,108824
208341,%m,108885,108828
208342,%m,108885,108886
208343,%m,108885,108887
208344,%m,108885,108890
208345,%m,108885,108895
208346,%m,108885,108898
208347,@,108886,108835
208348,@,108887,108825
208349,@,108888,108886
208350,@,108889,108888
208351,@,108890,108825
208352,%m,108890,108891
208353,@,108891,108886
208354,@,108892,108891
208355,@,108893,108891
208356,@,108894,108891
208357,@,108895,108825
208358,%m,108895,108896
208359,@,108896,108886
208360,@,108897,108896
208361,@,108898,108825
208362,%m,108898,108899
208363,@,108899,108886
208364,@,108900,108835
208365,@,108901,108809
208366,%m,108901,108902
208367,%m,108901,108907
208368,@,108902,108824
208369,%m,108902,108904
208370,@,108903,108825
208371,@,108904,108835
208372,@,108905,108762
208373,@,108906,108905
208374,@,108907,108824
208375,%m,108907,108908
208376,@,108908,108825
208377,%m,108908,108909
208378,@,108909,108835
208379,@,108910,108809
208380,%m,108910,108911
208381,@,108911,108824
208382,%m,108911,108912
208383,@,108912,108825
208384,%m,108912,108913
208385,@,108913,108835
208386,@,108914,108913
208387,@,108915,108809
208388,%m,108915,108916
208389,%m,108915,108920
208390,%m,108915,108924
208391,@,108916,108835
208392,@,108917,108824
208393,%m,108917,108918
208394,@,108918,108825
208395,%m,108918,108919
208396,@,108919,108835
208397,@,108920,108824
208398,%m,108920,108921
208399,@,108921,108825
208400,%m,108921,108922
208401,@,108922,108835
208402,@,108923,108922
208403,@,108924,108824
208404,%m,108924,108925
208405,@,108925,108825
208406,%m,108925,108926
208407,@,108926,108835
208408,@,108927,108926
208409,@,108929,108928
208410,@,108930,108926
208411,@,108931,108809
208412,%m,108931,108932
208413,%m,108931,108934
208414,@,108932,108824
208415,@,108933,108825
208416,@,108934,108835
208417,@,108935,108824
208418,%m,108935,108936
208419,%m,108935,108937
208420,@,108937,108825
208421,%m,108937,108938
208422,@,108938,108821
208423,@,108939,108824
208424,%m,108939,108940
208425,%m,108939,108942
208426,%m,108939,108945
208427,@,108940,108825
208428,%m,108940,108941
208429,@,108941,108835
208430,@,108942,108825
208431,%m,108942,108943
208432,@,108943,108817
208433,@,108944,108943
208434,@,108945,108825
208435,%m,108945,108946
208436,%m,108945,108947
208437,@,108946,108835
208438,@,108947,108826
208439,@,108948,108809
208440,%m,108948,108951
208441,%m,108948,108952
208442,@,108949,108824
208443,%m,108949,108950
208444,@,108950,108825
208445,@,108951,108835
208446,@,108952,108824
208447,%m,108952,108953
208448,%m,108952,108955
208449,%m,108952,108958
208450,@,108953,108825
208451,%m,108953,108954
208452,@,108954,108951
208453,@,108955,108825
208454,%m,108955,108956
208455,%m,108955,108957
208456,@,108956,108951
208457,@,108957,108951
208458,@,108958,108825
208459,%m,108958,108959
208460,@,108960,103291
208461,%m,108960,108961
208462,%m,108960,108963
208463,%p,108960,112177
208464,@,108961,103298
208465,@,108962,108961
208466,@,108963,103297
208467,@,108964,103291
208468,@,108965,108755
208469,@,108966,103291
208470,@,108967,108966
208471,@,108968,108966
208472,@,108969,103291
208473,@,108970,108969
208474,@,108971,108969
208475,@,108972,108755
208476,@,108973,103291
208477,@,108974,103291
208478,@,108975,140460
208479,%m,108975,108810
208480,%m,108975,108977
208481,%m,108975,108980
208482,%m,108975,108981
208483,%m,108975,108982
208484,%m,108975,109042
208485,%m,108975,109043
208486,%m,108975,109078
208487,%m,108975,109084
208488,%m,108975,109119
208489,%m,108975,109160
208490,@,108976,108755
208491,@,108977,141292
208492,%m,108977,108978
208493,@,108978,108755
208494,@,108979,108755
208495,@,108980,140954
208496,@,108981,140959
208497,@,108982,140944
208498,%m,108982,108983
208499,%m,108982,108984
208500,%m,108982,109135
208501,%m,108982,109163
208502,@,108983,108976
208503,%p,108983,109328
208504,@,108984,140948
208505,%m,108984,108985
208506,%m,108984,108992
208507,@,108985,108983
208508,@,108986,140948
208509,%m,108986,108987
208510,%m,108986,108988
208511,@,108987,108985
208512,@,108988,108809
208513,%m,108988,108989
208514,@,108989,108987
208515,@,108990,108809
208516,%m,108990,108991
208517,@,108991,108987
208518,@,108992,140948
208519,%m,108992,108993
208520,%m,108992,108994
208521,%m,108992,109001
208522,%m,108992,109008
208523,@,108993,108983
208524,@,108994,108809
208525,%m,108994,108995
208526,%m,108994,108996
208527,%m,108994,108999
208528,@,108995,108981
208529,@,108996,140954
208530,%m,108996,108997
208531,%m,108997,109000
208532,@,108998,108999
208533,@,108999,108993
208534,@,109000,108998
208535,@,109001,108809
208536,%m,109001,109002
208537,%m,109001,109003
208538,%m,109001,109004
208539,%m,109001,109006
208540,@,109002,108993
208541,@,109003,108980
208542,@,109004,108981
208543,@,109005,109002
208544,@,109006,108980
208545,%m,109006,109007
208546,@,109007,109002
208547,@,109008,108809
208548,%m,109008,109009
208549,%m,109008,109010
208550,%m,109008,109013
208551,@,109010,108980
208552,%m,109010,109011
208553,@,109011,108981
208554,%m,109011,109012
208555,@,109012,108983
208556,@,109013,108981
208557,%m,109013,109014
208558,@,109014,108983
208559,@,109015,140948
208560,%m,109015,109016
208561,%m,109015,109017
208562,%m,109015,109019
208563,%m,109015,109021
208564,%m,109015,109023
208565,%m,109015,109025
208566,@,109016,108983
208567,@,109017,140948
208568,%m,109017,109018
208569,@,109018,109016
208570,@,109019,108981
208571,@,109020,109016
208572,@,109021,108981
208573,%m,109021,109022
208574,@,109022,109016
208575,@,109023,108981
208576,%m,109023,109024
208577,@,109024,109016
208578,@,109025,108981
208579,%m,109025,109026
208580,@,109026,109016
208581,@,109027,108976
208582,@,109028,109027
208583,@,109029,109028
208584,@,109030,109028
208585,@,109031,109028
208586,@,109032,167899
208587,@,109033,109032
208588,@,109034,109032
208589,@,109035,167899
208590,@,109036,167899
208591,@,109038,109037
208592,@,109039,109037
208593,@,109040,167899
208594,@,109041,167899
208595,@,109042,141293
208596,@,109043,141293
208597,%m,109043,109045
208598,%m,109043,109046
208599,%m,109043,109047
208600,%m,109043,109048
208601,%m,109043,109050
208602,@,109045,109027
208603,@,109046,140948
208604,@,109047,140948
208605,@,109048,140948
208606,%m,109048,109049
208607,@,109049,109027
208608,@,109050,108810
208609,%m,109050,109051
208610,@,109051,108980
208611,%m,109051,109052
208612,@,109052,108981
208613,%m,109052,109053
208614,@,109053,109045
208615,@,109054,109027
208616,@,109055,140948
208617,%m,109055,109057
208618,%m,109055,109058
208619,%m,109055,109064
208620,@,109056,141293
208621,%m,109056,109055
208622,@,109057,109027
208623,@,109058,108810
208624,%m,109058,109059
208625,@,109059,108980
208626,%m,109059,109060
208627,@,109060,108981
208628,%m,109060,109061
208629,@,109061,109057
208630,@,109062,109061
208631,@,109063,109028
208632,@,109064,108809
208633,%m,109064,109066
208634,%m,109064,109068
208635,@,109065,140948
208636,@,109066,108980
208637,%m,109066,109067
208638,%m,109066,109069
208639,%m,109066,109070
208640,%m,109066,109074
208641,%m,109066,109076
208642,@,109068,144471
208643,@,109069,109057
208644,@,109070,108981
208645,%m,109070,109071
208646,%m,109070,109072
208647,%m,109070,109073
208648,@,109071,109069
208649,@,109072,109057
208650,@,109073,109069
208651,@,109074,108981
208652,@,109075,109069
208653,@,109076,108981
208654,%m,109076,109077
208655,@,109077,109057
208656,@,109078,141293
208657,%m,109078,109079
208658,%m,109078,109083
208659,@,109079,140948
208660,%m,109079,109080
208661,@,109080,108980
208662,@,109081,108981
208663,%m,109081,109082
208664,@,109082,108983
208665,@,109083,109027
208666,@,109084,141293
208667,%m,109084,109085
208668,%m,109084,109086
208669,%m,109084,109087
208670,%m,109084,109110
208671,@,109085,140948
208672,%m,109085,109088
208673,%m,109085,109092
208674,%m,109085,109097
208675,%m,109085,109103
208676,%m,109085,109107
208677,@,109086,109027
208678,@,109087,140948
208679,@,109088,108810
208680,%m,109088,109089
208681,@,109089,108980
208682,@,109090,108981
208683,%m,109090,109091
208684,@,109091,109086
208685,@,109092,108810
208686,%m,109092,109093
208687,%m,109092,109095
208688,%m,109093,109094
208689,@,109094,108981
208690,@,109095,108980
208691,%m,109095,109096
208692,@,109096,108981
208693,%m,109097,109098
208694,@,109098,108980
208695,%m,109098,109099
208696,%m,109098,109100
208697,%m,109098,109101
208698,@,109099,108981
208699,@,109100,109086
208700,@,109101,108981
208701,%m,109101,109102
208702,@,109102,109086
208703,@,109103,108810
208704,%m,109103,109104
208705,%m,109103,109105
208706,@,109104,108981
208707,@,109105,108981
208708,%m,109105,109106
208709,@,109106,109027
208710,@,109107,108810
208711,%m,109107,109108
208712,@,109108,108980
208713,@,109109,108981
208714,@,109110,140948
208715,%m,109110,109111
208716,%m,109110,109116
208717,@,109111,108810
208718,%m,109111,109112
208719,@,109112,108980
208720,%m,109112,109113
208721,%m,109112,109114
208722,%m,109112,109115
208723,@,109113,109086
208724,@,109114,108981
208725,@,109115,108981
208726,@,109116,108980
208727,%m,109116,109117
208728,@,109117,108981
208729,@,109118,109086
208730,@,109118,109117
208731,@,109119,141293
208732,%m,109119,109120
208733,@,109120,140948
208734,%m,109120,109123
208735,%m,109120,109126
208736,%m,109120,109129
208737,@,109121,109027
208738,%p,109121,152501
208739,@,109122,109121
208740,@,109123,108980
208741,%m,109123,109124
208742,@,109124,108981
208743,%m,109124,109125
208744,@,109125,109121
208745,@,109126,108980
208746,%m,109126,109127
208747,@,109127,108981
208748,%m,109127,109128
208749,@,109128,109121
208750,@,109129,108980
208751,%m,109129,109130
208752,@,109130,108981
208753,@,109131,109121
208754,@,109132,103291
208755,@,109133,103291
208756,@,109134,103291
208757,@,109135,140948
208758,%m,109135,109136
208759,%m,109135,109137
208760,%m,109135,109144
208761,%m,109135,109158
208762,@,109136,108983
208763,@,109137,108809
208764,%m,109137,109138
208765,%m,109137,109139
208766,%m,109137,109141
208767,@,109138,109136
208768,@,109139,108981
208769,%m,109139,109140
208770,@,109140,109138
208771,@,109141,108980
208772,%m,109141,109142
208773,@,109142,108981
208774,@,109143,109138
208775,@,109144,140948
208776,%m,109144,109145
208777,%m,109144,109146
208778,%m,109144,109148
208779,@,109146,108809
208780,%m,109146,109147
208781,@,109147,109136
208782,@,109148,108809
208783,%m,109148,109149
208784,%m,109148,109152
208785,%m,109148,109154
208786,%m,109148,109155
208787,%m,109148,109156
208788,@,109149,109136
208789,@,109150,108981
208790,%m,109150,109151
208791,@,109151,109136
208792,@,109152,108981
208793,%m,109152,109153
208794,@,109153,109136
208795,@,109154,108981
208796,@,109155,108981
208797,@,109156,108981
208798,%m,109156,109157
208799,@,109157,109136
208800,@,109158,140948
208801,%m,109158,109159
208802,@,109159,108983
208803,@,109160,140944
208804,@,109161,140948
208805,%m,109161,109162
208806,@,109162,109027
208807,@,109163,140948
208808,%m,109163,109164
208809,%m,109163,109168
208810,%m,109163,109178
208811,%m,109163,109188
208812,%m,109163,109194
208813,@,109164,108983
208814,@,109165,109164
208815,@,109166,109164
208816,@,109167,109164
208817,@,109168,140948
208818,%m,109168,109169
208819,%m,109168,109173
208820,%m,109168,109175
208821,@,109169,108809
208822,%m,109169,109170
208823,%m,109169,109172
208824,%m,109170,109171
208825,@,109171,108981
208826,@,109172,109164
208827,@,109173,108809
208828,%m,109173,109174
208829,@,109174,109164
208830,@,109175,108809
208831,%m,109175,109176
208832,%m,109175,109177
208833,%m,109175,109180
208834,%m,109175,109185
208835,@,109176,109164
208836,@,109177,108980
208837,@,109178,108981
208838,%m,109178,109179
208839,@,109179,109164
208840,@,109180,108980
208841,%m,109180,109181
208842,%m,109180,109182
208843,%m,109180,109183
208844,@,109182,108981
208845,@,109183,108981
208846,%m,109183,109184
208847,@,109184,109164
208848,@,109185,108980
208849,%m,109185,109186
208850,%m,109185,109187
208851,@,109186,108981
208852,@,109187,109164
208853,@,109188,140948
208854,%m,109188,109189
208855,%m,109188,109192
208856,@,109189,108809
208857,%m,109189,109190
208858,@,109190,108981
208859,%m,109190,109191
208860,@,109191,109164
208861,@,109192,108809
208862,%m,109192,109193
208863,@,109193,109164
208864,%m,109194,109195
208865,%m,109194,109197
208866,%m,109194,109199
208867,@,109195,108809
208868,%m,109195,109196
208869,@,109196,109164
208870,%m,109197,109198
208871,@,109198,109164
208872,@,109199,108809
208873,%m,109199,109200
208874,@,109200,109164
208875,@,109202,129332
208876,@,109203,108809
208877,%m,109203,109204
208878,%m,109203,109208
208879,%m,109203,115153
208880,%m,109203,115177
208881,%m,109203,115178
208882,%m,109203,115206
208883,%m,109203,115219
208884,%m,109203,115301
208885,%m,109203,115303
208886,%m,109203,115308
208887,%m,109203,115312
208888,%m,109203,115316
208889,@,109204,115218
208890,%m,109204,115225
208891,@,109205,109204
208892,@,109206,140954
208893,@,109207,140959
208894,@,109208,108809
208895,%m,109208,109210
208896,%m,109208,109212
208897,%m,109208,109244
208898,%m,109208,109247
208899,%m,109208,109258
208900,%m,109208,109272
208901,%m,109208,115507
208902,@,109209,109204
208903,@,109210,109206
208904,%m,109210,109211
208905,@,109211,109209
208906,@,109212,109206
208907,%m,109212,109213
208908,%m,109212,109214
208909,%m,109212,109215
208910,%m,109212,109219
208911,%m,109212,109221
208912,%m,109212,109223
208913,%m,109212,109227
208914,%m,109212,109230
208915,%m,109212,109234
208916,%m,109212,109236
208917,%m,109212,109238
208918,%m,109212,109240
208919,@,109213,109209
208920,@,109214,109213
208921,@,109215,109207
208922,%m,109215,109216
208923,@,109216,109214
208924,%p,109216,139447
208925,@,109217,109216
208926,@,109218,109216
208927,@,109219,109207
208928,%m,109219,109220
208929,@,109220,115390
208930,@,109221,109207
208931,%m,109221,109222
208932,@,109222,109213
208933,@,109223,109207
208934,%m,109223,109224
208935,@,109224,109213
208936,@,109225,109213
208937,@,109226,109213
208938,@,109227,109207
208939,%m,109227,109229
208940,@,109228,109226
208941,@,109229,109226
208942,@,109230,109207
208943,@,109231,109226
208944,@,109232,109207
208945,%m,109232,109233
208946,@,109233,109213
208947,@,109234,109207
208948,%m,109234,109235
208949,@,109235,109213
208950,@,109236,109207
208951,%m,109236,109237
208952,@,109237,109213
208953,@,109238,109207
208954,%m,109238,109239
208955,@,109240,109207
208956,%m,109240,109241
208957,%m,109240,109243
208958,@,109241,109213
208959,@,109242,109241
208960,@,109243,109213
208961,%m,109244,109245
208962,@,109245,109207
208963,%m,109245,109246
208964,@,109246,109209
208965,@,109247,109206
208966,%m,109247,109249
208967,%m,109247,109250
208968,%m,109247,109251
208969,%m,109247,109254
208970,%m,109247,109256
208971,@,109248,109209
208972,@,109249,109248
208973,%p,109249,139453
208974,@,109250,109207
208975,@,109251,109207
208976,%m,109251,109253
208977,@,109252,109249
208978,%p,109252,139448
208979,@,109253,109252
208980,@,109254,109207
208981,@,109255,109249
208982,@,109256,109207
208983,%m,109256,109257
208984,@,109257,109249
208985,@,109258,109206
208986,%m,109258,109261
208987,%m,109258,109264
208988,%m,109258,109266
208989,%m,109258,109268
208990,%m,109258,109270
208991,@,109259,109209
208992,@,109260,109259
208993,@,109261,109207
208994,%m,109261,109262
208995,%m,109261,109263
208996,@,109262,109260
208997,@,109263,109260
208998,@,109264,109207
208999,%m,109264,109265
209000,@,109265,109260
209001,@,109266,109207
209002,%m,109266,109267
209003,@,109267,109260
209004,@,109268,109207
209005,%m,109268,109269
209006,@,109270,109207
209007,@,109271,109259
209008,@,109272,109206
209009,%m,109272,109273
209010,%m,109272,109274
209011,%m,109272,109276
209012,%m,109272,109278
209013,@,109273,109209
209014,@,109274,109207
209015,%m,109274,109275
209016,@,109275,109273
209017,@,109276,109207
209018,%m,109276,109277
209019,@,109277,109273
209020,@,109278,109207
209021,%m,109278,109279
209022,@,109279,109273
209023,@,109280,108809
209024,%m,109280,109281
209025,%m,109280,109288
209026,%m,109281,109282
209027,%m,109281,109283
209028,@,109282,109207
209029,%m,109282,109284
209030,%m,109282,109285
209031,%m,109282,109286
209032,@,109283,115345
209033,@,109284,109283
209034,@,109285,109283
209035,@,109286,109283
209036,@,109287,109283
209037,@,109288,109206
209038,%m,109288,109289
209039,%m,109288,109291
209040,%m,109288,109292
209041,@,109289,109207
209042,%m,109289,109290
209043,@,109290,115345
209044,@,109291,109207
209045,@,109292,109207
209046,@,109294,108809
209047,%m,109294,109295
209048,%m,109294,109299
209049,@,109295,109206
209050,%m,109295,109296
209051,%m,109295,109297
209052,@,109297,109207
209053,%m,109297,109298
209054,@,109298,109296
209055,@,109299,109206
209056,%m,109299,109300
209057,@,109300,109207
209058,%m,109300,109301
209059,@,109301,115345
209060,@,109302,109207
209061,%m,109302,109303
209062,@,109303,115345
209063,@,109304,108809
209064,%m,109304,109305
209065,%m,109304,109308
209066,%m,109304,109313
209067,%m,109304,109321
209068,%m,109304,109323
209069,%m,109304,109325
209070,@,109305,109206
209071,%m,109305,109306
209072,@,109306,109207
209073,%m,109306,109307
209074,@,109307,115218
209075,@,109308,109206
209076,%m,109308,109309
209077,@,109309,115345
209078,@,109310,109207
209079,%m,109310,109311
209080,%m,109310,109312
209081,@,109311,109309
209082,@,109312,109309
209083,@,109313,109206
209084,%m,109313,109314
209085,%m,109313,109315
209086,%m,109313,109317
209087,%m,109313,109319
209088,@,109314,115218
209089,@,109315,109207
209090,%m,109315,109316
209091,@,109316,109314
209092,@,109317,109207
209093,%m,109317,109318
209094,@,109318,109314
209095,@,109319,109207
209096,%m,109319,109320
209097,@,109321,109206
209098,%m,109321,109322
209099,@,109322,115218
209100,@,109323,109206
209101,%m,109323,109324
209102,@,109324,115218
209103,@,109325,109206
209104,%m,109325,109326
209105,@,109326,109207
209106,%m,109326,109327
209107,@,109327,115218
209108,@,109328,128759
209109,@,109329,129364
209110,@,109330,129471
209111,@,109331,128881
209112,@,109332,128494
209113,@,109333,109332
209114,@,109334,103297
209115,%p,109334,129644
209116,@,109335,128765
209117,@,109337,103294
209118,@,109338,109396
209119,%p,109338,129644
209120,%p,109338,129645
209121,@,109339,109338
209122,%p,109339,163898
209123,%p,109339,163899
209124,@,109340,109338
209125,@,109341,129426
209126,%p,109341,109343
209127,%p,109341,109361
209128,@,109342,128740
209129,@,109343,128616
209130,@,109344,109341
209131,@,109345,109341
209132,@,109346,109341
209133,@,109347,109345
209134,@,109348,109334
209135,%p,109348,109335
209136,@,109349,109334
209137,@,109350,128765
209138,%p,109350,109351
209139,@,109351,128542
209140,@,109352,128465
209141,@,109353,128616
209142,@,109354,109353
209143,@,109356,109354
209144,@,109357,109356
209145,@,109358,109356
209146,@,109359,109354
209147,@,109360,109341
209148,@,109362,129625
209149,@,109363,129625
209150,@,109364,128678
209151,@,109365,128779
209152,@,109366,128678
209153,@,109367,140944
209154,%m,109367,109368
209155,%m,109367,109371
209156,%m,109367,109372
209157,%m,109367,109373
209158,%m,109367,109378
209159,%m,109367,109395
209160,@,109368,103297
209161,@,109369,129941
209162,@,109370,109369
209163,@,109371,140954
209164,@,109372,140959
209165,@,109373,140944
209166,%m,109373,109374
209167,%m,109373,109375
209168,@,109375,109371
209169,%m,109375,109376
209170,@,109376,109372
209171,%m,109376,109377
209172,@,109377,109374
209173,@,109378,140944
209174,%m,109378,109379
209175,%m,109378,109380
209176,%m,109378,109383
209177,%m,109378,109390
209178,@,109379,109368
209179,@,109380,140948
209180,%m,109380,109381
209181,%m,109380,109394
209182,@,109381,109379
209183,@,109382,109381
209184,@,109383,140948
209185,%m,109383,109384
209186,%m,109383,109387
209187,@,109384,109371
209188,@,109385,109372
209189,%m,109385,109386
209190,@,109386,109379
209191,@,109387,109371
209192,%m,109387,109388
209193,@,109388,109372
209194,%m,109388,109389
209195,@,109389,109379
209196,@,109390,140666
209197,%m,109390,109391
209198,%m,109390,109392
209199,@,109391,109379
209200,@,109392,109372
209201,%m,109392,109393
209202,@,109393,109379
209203,@,109394,113975
209204,@,109395,140944
209205,%m,109395,109206
209206,%m,109395,109207
209207,%m,109395,109396
209208,%m,109395,109405
209209,%m,109395,109434
209210,%m,109395,109436
209211,%m,109395,109438
209212,%m,109395,109558
209213,%m,109395,109563
209214,%m,109395,109564
209215,%m,109395,110211
209216,%m,109395,110212
209217,%m,109395,110213
209218,%m,109395,110377
209219,%m,109395,110378
209220,%m,109395,110379
209221,%m,109395,111472
209222,%m,109395,111475
209223,%m,109395,111476
209224,%m,109395,115129
209225,%m,109395,115139
209226,@,109396,109368
209227,%p,109396,113113
209228,%p,109396,113116
209229,%p,109396,128662
209230,%p,109396,129784
209231,%p,109396,129829
209232,%p,109396,129839
209233,@,109397,109396
209234,@,109398,109396
209235,@,109399,129308
209236,@,109400,129308
209237,%p,109400,109401
209238,@,109401,111655
209239,@,109403,129308
209240,@,109404,109396
209241,%p,109404,114870
209242,@,109405,140948
209243,%m,109405,109406
209244,%m,109405,109407
209245,%m,109405,109413
209246,%m,109405,109415
209247,%m,109405,109418
209248,@,109406,109404
209249,@,109407,108809
209250,%m,109407,109408
209251,%m,109407,109409
209252,%m,109407,109411
209253,@,109408,109406
209254,@,109409,108809
209255,%m,109409,109410
209256,@,109410,109406
209257,@,109411,108809
209258,%m,109411,109412
209259,@,109413,108809
209260,%m,109413,109414
209261,@,109414,109406
209262,@,109415,108809
209263,%m,109415,109416
209264,@,109416,109406
209265,@,109417,128678
