id,lemma,synset,period,genre,notes
613,19396,163609,,,
614,19396,147056,,,
615,19397,161691,,,
616,19397,141113,,,
618,19397,105682,,,
619,19397,104944,,,
620,19397,141903,,,
621,19397,161675,,,
622,19397,107946,,,
623,19397,108068,,,
625,19397,107172,,,
626,19397,103586,,,
627,19398,146890,,,
628,19399,176926,,,
629,19399,179993,,,
630,19399,169688,,,
632,19399,174000,,,
633,19399,178093,,,
634,19399,169678,,,
635,19399,177773,,,
636,19399,179449,,,
637,19399,180423,,,
639,19399,179941,,,
640,19399,180448,,,
641,19400,137787,,,
642,19401,200814,,,
644,19403,137787,,,
645,19403,136890,,,
646,19403,136858,,,
648,19403,132144,,,
649,19403,137835,,,
650,19403,137834,,,
651,19403,137896,,,
652,19403,138016,,,
653,19406,180990,,,
655,19406,171023,,,
656,19406,175534,,,
657,19406,175725,,,
658,19406,176584,,,
659,19406,171448,,,
660,19407,114345,,,
662,19408,105948,,,
663,19408,165686,,,
664,19408,108436,,,
665,19408,133516,,,
666,19409,106404,,,
667,19409,106403,,,
669,19410,172702,,,
670,19410,179901,,,
671,19410,181340,,,
672,19410,179035,,,
673,19410,179130,,,
674,19410,179481,,,
676,19410,181271,,,
677,19410,179479,,,
678,19410,172754,,,
679,19410,180220,,,
680,19410,179211,,,
681,19410,172714,,,
683,19410,180261,,,
684,19410,178596,,,
685,19410,178592,,,
686,19410,173088,,,
687,19411,104827,,,
688,19411,137200,,,
690,19413,199390,,,
691,19413,202902,,,
692,19413,199514,,,
693,19414,172954,,,
694,19414,172957,,,
695,19414,172955,,,
697,19414,176557,,,
698,19414,172552,,,
699,19415,134175,,,
700,19415,136573,,,
701,19415,133972,,,
702,19415,133969,,,
704,19417,134190,,,
705,19417,133972,,,
706,19419,164855,,,
707,19419,164858,,,
708,19419,138170,,,
709,19420,176479,,,
711,19420,174258,,,
712,19420,178347,,,
713,19420,177961,,,
714,19421,179052,,,
715,19421,172332,,,
716,19421,180763,,,
718,19423,134377,,,
719,19423,104788,,,
720,19423,134378,,,
721,19423,133225,,,
722,19424,149655,,,
723,19426,173181,,,
725,19426,173774,,,
726,19426,176813,,,
727,19426,178634,,,
728,19427,176441,,,
729,19427,171353,,,
730,19428,106007,,,
732,19429,179197,,,
733,19429,173298,,,
734,19429,181263,,,
735,19429,172329,,,
736,19429,173288,,,
737,19429,173287,,,
739,19429,180865,,,
740,19429,173281,,,
741,19430,134318,,,
742,19431,150043,,,
743,19432,173404,,,
744,19432,173371,,,
746,19432,173398,,,
747,19432,173365,,,
748,19432,173547,,,
749,19433,174476,,,
751,19433,170129,,,
752,19433,170936,,,
