rius,0
117164,m0490,maturefacio,v,v1spia--3i,maturefac maturefec maturefact,,,[ma.t̪ʊ.rɛ.'fa.kɪ̣.jɔ],maturefacio,0
24965,m0513,mechanicus,n,n-s---mn2-,mechanic,,,[meːˈkʰa.nɪ.kʊs],mechanicus,1
117187,m0514,mechanisma,n,n-s---nn3-,mechanismat,,,[mɛ.kʰa.'n̪ɪs.ma],mechanisma,0
117206,m0538,medicabulum,n,n-s---nn2-,medicabul,,,[mɛ.d̪ɪ.'ka.bʊ.ɫũː],medicabulum,0
117239,m0576,medullaris,a,aps---cn3i,medullar medullar medullar,,,[mɛ.'d̪ʊɫ.la.rɪs],medullaris,0
60827,60827,Melicertes,n,n-s---mn1-,Melicert,,29868,[mɛ.lɪ.'kɛr.t̪ɛs],Melicertes,0
117338,m0676,melothrum,n,n-s---nn2-,melothr,,29869,['mɛ.lɔ.t̪ʰrɔn̪],melothrum,0
60840,60840,Memmius,n,n-s---mn2-,Memmi,,,['mɛ.mmɪ̣.jʊs],Memmius,0
48798,48798,melodramaticus,a,aps---mn1-,melodramatic melodramatic melodramatic,,,[mɛ.lɔ.d̪ra.'ma.t̪ɪ.kʊs],melodramaticus,0
117268,m0605,melapium,n,n-s---nn2-,melapi,,,[mɛ.'la.pɪ̣.jũː],melapium,0
40109,40109,melongena,n,n-s---fn1-,melongen,,,[meː.ɫɔŋˈɡeː.na],melongena,0
60850,60850,Menedemus,n,n-s---mn2-,Menedem,,,[mɛ.'n̪ɛ.d̪ɛ.mʊs],Menedemus,0
60861,60861,Menogenes,n,n-p---mn3-,Menogen,,,[mɛ.'n̪ɔ.gɛ.n̪ɛs],Menogenes,0
60873,60873,Merops,n,n-s---mn3-,Merops,,,['mɛ.rɔps],Merops,0
117459,117459,meribibulus,a,aps---mn1-,meribibul meribibul meribibul,,,[mɛ.rɪ.'bɪ.bʊ.lʊs],meribibulus,0
60883,60883,Messene,n,n-s---fn1-,Messen,,,['mɛs.sɛ.n̪ɛ],Messene,0
60887,60887,Metapontum,n,n-s---nn2-,Metapont,,,[mɛ.t̪a.'pɔn̪.t̪ũː],Metapontum,0
60892,60892,Methymna,n,n-s---fn1-,Methymn,,,[mɛ.'t̪ʰym.n̪a],Methymna,0
34614,34614,meteorologicus,a,aps---mn1-,meteorologic meteorologic meteorologic,,,[mɛ.t̪ɛ̣.jɔ.rɔ.'lɔ.gɪ.kʊs],meteorologicus,0
60902,60902,Mezentius,n,n-s---mn2-,Mezentius,,,[mɛz.'zɛn̪.t̪ɪ̣.jʊs],Mezentius,0
117544,117544,meticulosus,a,aps---mn1-,meticulos meticulos meticulos,,,[mɛ.t̪ɪ.'kʊ.lɔ.sʊs],meticulosus,0
60914,60914,Mileum,n,n-s---nn3-,Mileum,,,['mɪɫewm],Mileum,0
37080,37080,microscopicus,a,aps---mn1-,microscopic microscopic microscopic,,,[mɪ.krɔ.'skɔ.pɪ.kʊs],microscopicus,0
60972,60972,Miluius,a,aps---mn1-,Milui Milui Milui,,,[mɪ.'lʊj.jʊs],Miluius,0
60925,60925,Minoius,a,aps---mn1-,Minoi Minoi Minoi,,,[mɪ.'n̪ɔj.jʊs],Minoius,0
117639,117639,minatorius,a,aps---mn1-,minatori minatori minatori,,,[mɪ.n̪a.'t̪ɔ.rɪ̣.jʊs],minatorius,0
117658,117658,ministeriarius,a,aps---mn1-,ministeriari ministeriari ministeriari,,,[mɪ.n̪ɪs.t̪ɛ.rɪ̣.'ja.rɪ̣.jʊs],ministeriarius,0
60935,60935,Misargyrides,n,n-s---mn3-,Misargyrid,,,[mɪ.sar.'gy.rɪ.d̪ɛs],Misargyrides,0
117677,117677,minurritiones,n,n-s---fn3-,minurrition,,,[mɪ.n̪ʊr.rɪ.'t̪ɪ̣.jɔ.n̪ɛs],minurritiones,0
117703,117703,mirmillonicus,a,aps---mn1-,mirmillonic mirmillonic mirmillonic,,,[mɪr.mɪɫ.'lɔ.n̪ɪ.kʊs],mirmillonicus,0
118033,118033,mouens,a,aps---an3i,mouent mouent mouent,,,['mɔ.weːn̪s],mouens,0
60818,60818,Melanippe,n,n-s---fn1-,Melanipp,,,[mɛ.la.'n̪ɪp.pɛ],Melanippe,0
117330,m0668,melofolium,n,n-s---nn2-,melofoli,,,[mɛ.lɔ.'fɔ.lɪ̣.jũː],melofolium,0
117346,m0683,membranosus,a,aps---mn1-,membranos membranos membranos,,,[mɛm.'bra.n̪ɔ.sʊs],membranosus,0
117378,m0710,mendaciloquium,n,n-s---nn2-,mendaciloqui,,,[mɛn̪.d̪a.kɪ.'lɔ.kʷɪ̣.jũː],mendaciloquium,0
99400,m0716,mendicabulum,n,n-s---nn2-,mendicabul,,,[mɛn̪.d̪ɪ.'ka.bʊ.ɫũː],mendicabulum,0
117402,m0741,menstruatus,a,aps---mn1-,menstruat menstruat menstruat,,,[meːn̪s.'t̪rʊ.ja.t̪ʊs],menstruatus,0
25008,m0745,menstruus,a,aps---mn1-,menstru menstru menstru,,,[ˈmẽː.strʊ.ʊs],menstruus,1
99406,m0777,mercatorius,a,aps---mn1-,mercatori mercatori mercatori,,,[mɛr.ka.'t̪ɔ.rɪ̣.jʊs],mercatorius,0
117438,m0779,mercedarius,n,n-s---mn2-,mercedari,,,[mɛr.kɛ.'d̪a.rɪ̣.jʊs],mercedarius,0
117450,m0793,meretricabilis,a,aps---cn3i,meretricabil meretricabil meretricabil,,,[mɛ.rɛ.t̪rɪ.'ka.bɪ.lɪs],meretricabilis,0
117476,m0825,mersito,v,v1spia--1-,mersit mersitau mersitat,,,['mɛr.sɪ.t̪ɔ],mersito,0
117490,m0842,mesoides,n,n-s---fn3i,mesoid,,,[mɛ.'sɔ.jɪ.d̪ɛs],mesoides,0
117515,m0866,metallarius,a,aps---mn1-,metallari metallari metallari,,,[mɛ.t̪aɫ.'la.rɪ̣.jʊs],metallarius,0
117517,m0867,metallicus,a,aps---mn1-,metallic metallic metallic,,,[mɛ.'t̪aɫ.lɪ.kʊs],metallicus,0
117528,m0879,metasyncriticus,a,aps---mn1-,metasyncritic metasyncritic metasyncritic,,,[mɛ.t̪a.syŋ.'krɪ.t̪ɪ.kʊs],metasyncriticus,0
117540,m0886,metensomatosis,n,n-s---fn3i,metensomatos,,,[mɛ.t̪eːn̪.sɔ.'ma.t̪ɔ.sɪs],metensomatosis,0
117573,m0958,microcosmus,n,n-s---mn2-,microcosm,,,[mɪ.'krɔ.kɔ.smʊs],microcosmus,0
117593,m0975,miliacius,a,aps---mn1-,miliaci miliaci miliaci,,,[mɪ.lɪ̣.'ja.kɪ̣.jʊs],miliacius,0
40609,m0987,militarius,a,aps---mn1-,militari militari militari,,,[mɪ.lɪ.'t̪a.rɪ̣.jʊs],militarius,0
117614,m0999,millimodus,a,aps---mn1-,millimod millimod millimod,,,[mɪɫ.'lɪ.mɔ.d̪ʊs],millimodus,0
117620,m1002,milua,n,n-s---fn1-,milu,,,['mɪ.lʊ.ja],milua,0
53612,m1030,miniatulus,a,aps---mn1-,miniatul miniatul miniatul,,,[mɪ.n̪ɪ̣.'ja.t̪ʊ.lʊs],miniatulus,0
25060,m1034,minister,n,n-s---mn2r,ministr,,,[mɪˈnɪs.tɛr],minister,1
42185,m1044,minitabundus,a,aps---mn1-,mini mini mini,,,[mɪ.nɪ.taːˈbʊn.dʊs],minitabundus,0
99436,m1102,miserabilis,a,aps---cn3i,miserabil miserabil miserabil,,,[mɪ.sɛ.'raː.bɪ.lɪs],miserabilis,0
132583,m1407,morigeror,v,v1spid--1-,moriger morigerat -,,29870,[mɔ.'rɪ.gɛ.rɔr],morigeror,0
117739,117739,mistura,n,n-s---fn1-,mistur,,,['mɪs.t̪ʊ.ra],mistura,0
60955,60955,Molossis,a,aps---fn3i,Molossis Molossis Molossis,,,[mɔ.'lɔs.sɪs],Molossis,0
60965,60965,Morgetes,n,n-p---mn3-,Morget,,,['mɔr.gɛ.t̪ɛs],Morgetes,0
117986,117986,moretarius,a,aps---mn1-,moretari moretari moretari,,,[mɔ.rɛ.'t̪a.rɪ̣.jʊs],moretarius,0
118008,118008,mortifera,r,rp--------,,,,[mɔr.'t̪ɪ.fɛ.ra],mortifera,0
99479,99479,mortifere,r,rp--------,,,,[mɔr.'t̪ɪ.fɛ.rɛ],mortifere,0
118009,118009,mortificabilis,a,aps---cn3i,mortificabil mortificabil mortificabil,,,[mɔr.t̪ɪ.fɪ.'ka.bɪ.lɪs],mortificabilis,0
118011,118011,mortigena,a,aps---cn1-,mortigen mortigen mortigen,,,[mɔr.'t̪ɪ.gɛ.n̪a],mortigena,0
99481,99481,moscilli,n,n-p---mn2-,moscill,,,[mɔs.'kɪɫ.lɪ],moscilli,0
118017,118017,mosculi,n,n-p---mn2-,moscul,,,['mɔs.kʊ.lɪ],mosculi,0
118018,118018,mostellarius,a,aps---mn1-,mostellari mostellari mostellari,,,[mɔs.t̪ɛɫ.'la.rɪ̣.jʊs],mostellarius,0
30526,m1129,mitifico,v,v1spia--1-,mitific mitificau mitificat,,,[mɪ.'t̪ɪ.fɪ.kɔ],mitifico,0
118019,118019,mostellum,n,n-s---nn2-,mostell,,,[mɔs.'t̪ɛɫ.ɫũː],mostellum,0
118021,118021,motabiliter,r,rp--------,,,,[mɔ.t̪a.'bɪ.lɪ.t̪ɛr],motabiliter,0
118023,118023,motacismus,n,n-s---mn2-,motacism,,,[mɔ.t̪a.'kɪs.mʊs],motacismus,0
118024,118024,motamen,n,n-s---nn3-,motamin,,,['mɔ.t̪a.mɛn̪],motamen,0
118028,118028,motatus,a,aps---mn1-,motat motat motat,,,['mɔ.t̪a.t̪ʊs],motatus,0
118032,118032,motus,a,aps---mn1-,mot mot mot,,,['moː.t̪ʊs],motus,0
60948,60948,Moesi,n,n-p---mn2-,Moes,,,['mojsɪ],Moesi,0
117763,m1151,mixturatus,a,aps---mn1-,mixturat mixturat mixturat,,,[mɪks.'t̪ʊ.ra.t̪ʊs],mixturatus,0
117789,m1195,moechimonium,n,n-s---nn2-,moechimoni,,,[mojkʰɪ.'mɔ.n̪ɪ̣.jũː],moechimonium,0
117804,m1206,molatio,n,n-s---fn3-,molation,,,[mɔ.'la.t̪ɪ̣.jɔ],molatio,0
117809,m1210,molendinarius,a,aps---mn1-,molendinari molendinari molendinari,,,[mɔ.lɛn̪.d̪ɪ.'n̪a.rɪ̣.jʊs],molendinarius,0
117833,m1240,mollitorius,a,aps---mn1-,mollitori mollitori mollitori,,,[mɔɫ.lɪ.'t̪ɔ.rɪ̣.jʊs],mollitorius,0
117866,m1277,monarchianus,n,n-s---mn2-,monarchian,,,[mɔ.n̪ar.'kʰɪ̣.ja.n̪ʊs],monarchianus,0
117880,m8292,moneris,n,n-s---fn3i,moner,,,['mɔ.n̪ɛ.rɪs],moneris,0
25145,m1325,monomachia,n,n-s---fn1-,monomachi,,,[mɔ.n̪ɔ.'ma.kʰɪ̣.ja],monomachia,1
117927,m1334,monoschematistus,a,aps---mn1-,monoschematist monoschematist monoschematist,,,[mɔ.n̪ɔs.kʰɛ.ma.'t̪ɪs.t̪ʊs],monoschematistus,0
117941,m1350,monstrificabilis,a,aps---cn3i,monstrificabil monstrificabil monstrificabil,,,[mɔːn̪st̪rɪ.fɪ.'ka.bɪ.lɪs],monstrificabilis,0
25152,m1356,monstruosus,a,aps---mn1-,monstruos monstruos monstruos,,,[mõː.strʊˈoː.sʊs],monstruosus,1
117947,m1358,montaniculus,a,aps---mn1-,montanicul montanicul montanicul,,,[mɔn̪.t̪a.'n̪ɪ.kʊ.lʊs],montaniculus,0
118000,m1419,morphnos,n,n-s---mn2g,morphn,,,['mɔrpʰ.n̪ɔs],morphnos,0
25171,m1429,mortarium,n,n-s---nn2-,mortari,,,[mɔrˈtaː.ri.ũ],mortarium,1
118007,m1430,morticinum,n,n-s---nn2-,morticin,,,[mɔr.'t̪ɪ.kɪ.n̪ũː],morticinum,0
99480,m1436,mortualia,n,n-p---nn3i,mortual,,,[mɔr.t̪ʊ.'ja.lɪ̣.ja],mortualia,0
118012,m1437,mortuarius,a,aps---mn1-,mortuari mortuari mortuari,,,[mɔr.t̪ʊ.'ja.rɪ̣.jʊs],mortuarius,0
118013,m1438,mortuosus,a,aps---mn1-,mortuos mortuos mortuos,,,[mɔr.'t̪ʊ.jɔ.sʊs],mortuosus,0
118014,m1439,morturio,v,v1spia--4-,mortur morturiu morturit,,,[mɔr.'t̪ʊ.rɪ̣.jɔ],morturio,0
118015,m1591,morus,a,aps---mn1-,mor mor mor,,,['mɔ.rʊs],morus,0
25174,m1442,mos,n,n-s---mn3-,mor,,,/moːs/,mos,1
118020,m1445,motabilis,a,aps---cn3i,motabil motabil motabil,,,[mɔ.'t̪a.bɪ.lɪs],motabilis,0
118022,m1446,motacilla,n,n-s---fn1-,motacill,,,[mɔ.t̪a.'kɪɫ.la],motacilla,0
118025,m1447,motarium,n,n-s---nn2-,motari,,,[mɔ.'t̪a.rɪ̣.jũː],motarium,0
118026,m1448,motatio,n,n-s---fn3-,motation,,,[mɔ.'t̪a.t̪ɪ̣.jɔ],motatio,0
118027,m1449,motator,n,n-s---mn3-,motator,,,['mɔ.t̪a.t̪ɔr],motator,0
25175,m1450,motio,n,n-s---fn3-,motion,,,/ˈmoː.ti.oː/,motio,1
118029,m1451,motito,v,v1spia--1-,motit motitau motitat,,,['mɔ.t̪ɪ.t̪ɔ],motito,0
99482,m1452,motiuncula,n,n-s---fn1-,motiuncul,,,[mɔ.t̪ɪ̣.'jʊŋ.kʊ.la],motiuncula,0
25176,m1453,moto,v,v1spia--1-,mot motau motat,,,/ˈmoː.toː/,moto,1
118031,m1454,motorium,n,n-s---nn2-,motori,,,[mɔ.'t̪ɔ.rɪ̣.jũː],motorium,0
53986,m1454,motorius,a,aps---mn1-,motori motori motori,,,[mɔ.'t̪ɔ.rɪ̣.jʊs],motorius,0
25177,m9800,motus,n,n-s---mn4-,mot,,,[ˈmoː.tʊs],motus,1
25178,m1456,moueo,v,v1spia--2-,mou mou mot,,,[ˈmɔ.we.oː],moueo,1
118035,118035,mozicia,n,n-s---fn1-,mozici,,,[mɔz.'zɪ.kɪ̣.ja],mozicia,0
118036,118036,muccedo,n,n-s---fn3-,muccedin,,,['mʊk.kɛ.d̪ɔ],muccedo,0
99483,99483,muccidus,a,aps---mn1-,muccid muccid muccid,,,['mʊk.kɪ.d̪ʊs],muccidus,0
118037,118037,muccilago,n,n-s---fn3-,muccilagin,,,[mʊk.'kɪ.la.gɔ],muccilago,0
118038,118038,muccinium,n,n-s---nn2-,muccini,,,[mʊk.'kɪ.n̪ɪ̣.jũː],muccinium,0
118039,118039,muccosus,a,aps---mn1-,muccos muccos muccos,,,['mʊk.kɔ.sʊs],muccosus,0
99484,99484,muccus,n,n-s---mn2-,mucc,,,['mʊk.kʊs],muccus,0
118041,118041,mucedo,n,n-s---fn3-,mucedin,,,['mʊ.kɛ.d̪ɔ],mucedo,0
25179,m1457,mox,r,rp--------,,,,[mɔks],mox,1
118043,118043,muchula,n,n-s---fn1-,muchul,,,['mʊ.kʰʊ.la],muchula,0
60970,60970,Mugillanus,n,n-s---mn2-,Mugillan,,,[mʊ.'gɪɫ.la.n̪ʊs],Mugillanus,0
118045,118045,mucinium,n,n-s---nn2-,mucini,,,[mʊ.'kɪ.n̪ɪ̣.jũː],mucinium,0
118051,118051,mugiens,a,aps---an3i,mugient mugient mugient,,,['mʊ.gɪ̣.jeːn̪s],mugiens,0
60969,60969,Mucianus,a,aps---mn1-,Mucian Mucian Mucian,,,[mʊ.'kɪ̣.ja.n̪ʊs],Mucianus,0
99487,99487,mugilis,n,n-s---mn3i,mugil,,,['mʊ.gɪ.lɪs],mugilis,0
25188,25188,Mulciber,n,n-s---mn3-,Mulciber,,,['mʊɫ.kɪ.bɛr],Mulciber,1
118056,118056,mulcassim,r,rp--------,,,,['mʊɫ.kassĩː],mulcassim,0
118058,118058,mulcatus,a,aps---mn1-,mulcat mulcat mulcat,,,['mʊɫ.ka.t̪ʊs],mulcatus,0
118062,118062,mulctatus,a,aps---mn1-,mulctat mulctat mulctat,,,['mʊɫk.t̪a.t̪ʊs],mulctatus,0
118063,118063,mulctus,a,aps---mn1-,mulct mulct mulct,,,['mʊɫk.t̪ʊs],mulctus,0
99488,99488,muliebria,n,n-p---nn3i,muliebr,,,[mʊ.lɪ̣.'jɛ.brɪ̣.ja],muliebria,0
118069,118069,muliebrosus,a,aps---mn1-,muliebros muliebros muliebros,,,[mʊ.lɪ̣.'jɛ.brɔ.sʊs],muliebrosus,0
25184,m1474,mugil,n,n-s---mn3-,mugil,,,[ˈmuː.ɡɪɫ],mugil,1
99485,m1459,muceo,v,v1spia--2-,muc mucu -,,,['mʊ.kɛ̣.jɔ],muceo,0
118042,m1459,mucesco,v,v1spia--3-,,,,[mʊ.'kɛs.kɔ],mucesco,0
25180,m1461,mucidus,a,aps---mn1-,mucid mucid mucid,,,['mʊ.kɪ.d̪ʊs],mucidus,1
118044,m1462,mucilago,n,n-s---fn3-,mucilagin,,,[mʊ.'kɪ.la.gɔ],mucilago,0
25181,m1463,mucinnium,n,n-s---nn2-,mucinni,,,[mʊ.'kɪn̪.n̪ɪ̣.jũː],mucinnium,1
118046,m1465,mucosus,a,aps---mn1-,mucos mucos mucos,,,['mʊ.kɔ.sʊs],mucosus,0
118047,m1467,mucronatim,r,rp--------,,,,['mʊ.krɔ.n̪at̪ĩː],mucronatim,0
118048,m1468,mucronatus,a,aps---mn1-,mucronat mucronat mucronat,,,[mʊ.'krɔ.n̪a.t̪ʊs],mucronatus,0
118049,m1470,muculentus,a,aps---mn1-,muculent muculent muculent,,,[mʊ.kʊ.'lɛn̪.t̪ʊs],muculentus,0
25183,m1471,mucus,n,n-s---mn2-,muc,,,[ˈmuː.kʊs],mūcus,1
99486,m1472,mufrius,n,n-s---mn2-,mufri,,,['mʊf.rɪ̣.jʊs],mufrius,0
118050,m1473,muger,n,n-s---mn2r,mugr,,,['mʊ.gɛr],muger,0
118052,m1475,mugilo,v,v1spia--1-,mugil mugilau mugilat,,,['mʊ.gɪ.lɔ],mugilo,0
25185,m1477,mugio,v,v1spia--4-,mug mugiu mugit,,,/ˈmuː.ɡi.oː/,mugio,1
118054,m1478,mugitor,n,n-s---mn3-,mugitor,,,['mʊ.gɪ.t̪ɔr],mugitor,0
25186,m9801,mugitus,n,n-s---mn4-,mugit,,,[muːˈɡiː.tʊs],mugitus,1
118055,m1480,mularis,a,aps---cn3i,mular mular mular,,,['mʊ.la.rɪs],mularis,0
118057,m1483,mulcator,n,n-s---mn3-,mulcator,,,['mʊɫ.ka.t̪ɔr],mulcator,0
118059,m1484,mulcebris,a,aps---cn3i,mulcebr mulcebr mulcebr,,,['mʊɫ.kɛ.brɪs],mulcebris,0
118060,m1481,mulcedo,n,n-s---fn3-,mulcedin,,,['mʊɫ.kɛ.d̪ɔ],mulcedo,0
25187,m1485,mulceo,v,v1spia--2-,mulc muls muls,,,[ˈmʊɫ.ke.oː],mulceo,1
118061,m1586,mulcetra,n,n-s---fn1-,mulcetr,,,['mʊɫ.kɛ.t̪ra],mulcetra,0
25189,m1587,mulco,v,v1spia--1-,mulc muls muls,,,/ˈmul.koː/,mulco,1
118064,m9802,mulctus,n,n-s---mn4-,mulct,,,['mʊɫk.t̪ʊs],mulctus,0
25190,m1593,mulgeo,v,v1spia--2-,mulg mulx mulct,,,[ˈmʊɫ.ɡe.oː],mulgeo,1
99489,m1594,muliebris,a,aps---cn3i,muliebr muliebr muliebr,,,[mʊ.'lɪ̣.jɛ.brɪs],muliebris,0
25192,m1595,mulier,n,n-s---fn3-,mulier,,,[ˈmʊ.li.ɛr],mulier,1
50634,m1596,mulierarius,a,aps---mn1-,mulierari mulierari mulierari,,,[mʊ.li.ɛˈraː.ri.ʊs],mulierarius,0
99490,m1596,mulierarius,n,n-s---mn2-,mulierari,,,[mʊ.lɪ̣.jɛ.'ra.rɪ̣.jʊs],mulierarius,0
118070,m1598,muliercularius,n,n-s---mn2-,mulierculari,,,[mʊ.lɪ̣.jɛr.kʊ.'la.rɪ̣.jʊs],muliercularius,0
118071,m1599,mulieritas,n,n-s---fn3-,mulieritat,,,[mʊ.lɪ̣.'jɛ.rɪ.t̪as],mulieritas,0
118072,m1600,muliero,v,v1spia--1-,mulier mulierau mulierat,,,[mʊ.'lɪ̣.jɛ.rɔ],muliero,0
25193,m1604,mulio,n,n-s---mn3-,mulion,,,['mʊ.lɪ̣.jɔ],mulio,1
25195,m1613,multa,n,n-s---fn1-,mult,,29872,['mʊɫ.t̪a],multa,1
118075,118075,mulleus,n,n-s---mn2-,mulle,,,['mʊɫɫews],mulleus,0
31907,m1605,mulionius,a,aps---mn1-,mulioni mulioni mulioni,,29871,[muː.lɪˈoː.ni.ʊs],mulionius,0
25246,m1949,myrtus,n,n-s---cn2-,myrt,,"29873,29874,29875,29876",[ˈmʏr.tʊs],myrtus,1
118077,118077,mullulus,n,n-s---mn2-,mullul,,,['mʊɫ.lʊ.lʊs],mullulus,0
118078,118078,mulocisiarius,n,n-s---mn2-,mulocisiari,,,[mʊ.lɔ.kɪ.sɪ̣.'ja.rɪ̣.jʊs],mulocisiarius,0
118083,118083,multa,n,n-p---nn2-,mult,,,['mʊɫ.t̪a],multa,0
118085,118085,multannus,a,aps---mn1-,multann multann multann,,,[mʊɫ.'t̪an̪.n̪ʊs],multannus,0
118087,118087,multatitius,a,aps---mn1-,multatiti multatiti multatiti,,,[mʊɫ.t̪a.'t̪ɪ.t̪ɪ̣.jʊs],multatitius,0
118088,118088,multatus,a,aps---mn1-,multat multat multat,,,['mʊɫ.t̪a.t̪ʊs],multatus,0
118089,118089,multiangulum,n,n-s---nn2-,multiangul,,,[mʊɫ.t̪ɪ̣.'jaŋ.gʷɫũː],multiangulum,0
118090,118090,multiangulus,a,aps---mn1-,multiangul multiangul multiangul,,,[mʊɫ.t̪ɪ̣.'jaŋ.gʷlʊs],multiangulus,0
54044,54044,multicellularis,a,aps---cn3-,multicellular multicellular multicellular,,,[mʊɫ.t̪ɪ.kɛɫ.'lʊ.la.rɪs],multicellularis,0
118189,118189,munitius,r,rp--------,,,,[mʊ.'n̪ɪ.t̪ɪ̣.jʊs],munitius,0
118232,118232,murrhobathrarius,n,n-s---mn2-,murrhobathrari,,,[mʊr.rɔ.ba.'t̪ʰra.rɪ̣.jʊs],murrhobathrarius,0
118246,118246,murtinus,a,aps---mn1-,murtin murtin murtin,,,['mʊr.t̪ɪ.n̪ʊs],murtinus,0
118074,m1606,mulleolus,a,aps---mn1-,mulleol mulleol mulleol,,,[mʊɫ.'lɛ̣.jɔ.lʊs],mulleolus,0
118284,118284,mustellinus,a,aps---mn1-,mustellin mustellin mustellin,,,[mʊs.'t̪ɛɫ.lɪ.n̪ʊs],mustellinus,0
118315,118315,mutuatitius,a,aps---mn1-,mutuatiti mutuatiti mutuatiti,,,[mʊ.t̪ʊ.ja.'t̪ɪ.t̪ɪ̣.jʊs],mutuatitius,0
61009,61009,Myrtous,n,n-s---mn2-,Myrto,,,['myr.t̪ɔ.jʊs],Myrtous,0
118371,118371,myrris,n,n-s---fn3-,myrrid,,,['myr.rɪs],myrris,0
61017,61017,Naeuius,a,aps---mn1-,Naeui Naeui Naeui,,,['n̪ewɪ̣.jʊs],Naeuius,0
61028,61028,Nasidienus,n,n-s---mn2-,Nasidien,,,[n̪a.sɪ.'d̪ɪ̣.jɛ.n̪ʊs],Nasidienus,0
118434,118434,napocaulis,n,n-s---mn3i,napocaul,,,[n̪a.pɔ.'kaw.lɪs],napocaulis,0
