̪ɪ.ma.n̪ʊs],centimanus,0
97887,c1942,cirrati,n,n-p---mn2-,cirrat,,,['kɪr.ra.t̪ɪ],cirrati,0
97890,97890,citrius,n,n-s---fn2-,citri,,,['kɪ.t̪rɪ̣.jʊs],citrius,0
97889,97889,citratus,n,n-s---mn2-,citrat,,,['kɪ.t̪ra.t̪ʊs],citratus,0
97894,97894,claricito,v,v1spia--1-,claricit claricitau claricitat,,,[kla.'rɪ.kɪ.t̪ɔ],claricito,0
97897,97897,classici,n,n-p---mn2-,classic,,,['klas.sɪ.kɪ],classici,0
97891,c2006,ciuilis,a,aps---cn3i,ciuil ciuil ciuil,,,['kɪ.wɪ.lɪs],ciuilis,0
97893,c7025,clanculum,r,rp--------,,,,['klaŋ.kʊ.ɫũː],clanculum,0
97901,97901,claustra,n,n-p---nn2-,claustr,,,['klaws.t̪ra],claustra,0
97895,c2048,classiarii,n,n-p---mn2-,classiari,,,[klas.sɪ̣.'ja.rɪ̣.jɪ],classiarii,0
97905,97905,climatericus,a,aps---mn1-,climateric climateric climateric,,,[klɪ.ma.'t̪ɛ.rɪ.kʊs],climatericus,0
97898,c2051,classis,n,n-s---fn3i,class,,,['klas.sɪs],classis,0
97899,c2053,clatra,n,n-p---nn2-,clatr,,,['kla.t̪ra],clatra,0
97900,c2053,clatri,n,n-p---mn2-,clatr,,,['kla.t̪rɪ],clatri,0
97906,97906,clipeatus,n,n-s---mn2-,clipeat,,,[klɪ.'pɛ̣.ja.t̪ʊs],clipeatus,0
97907,97907,clipeum,n,n-s---nn2-,clipe,,,['klɪpewm],clipeum,0
97908,97908,cliuum,n,n-s---nn2-,cliu,,,['klɪ.wũː],cliuum,0
97910,97910,clupeo,v,v1spia--1-,clupe clupeau clupeat,,,['klʊ.pɛ̣.jɔ],clupeo,0
97913,97913,cochleare,n,n-s---nn3i,cochlear,,,[kɔ.'kʰlɛ̣.ja.rɛ],cochleare,0
97915,97915,cocus,n,n-s---mn2-,coc,,,['kɔ.kʊs],cocus,0
97920,97920,coheres,n,n-s---cn3-,cohered,,,['kɔ.hɛ.rɛs],coheres,0
97903,c2103,cliens,n,n-s---mn3i,client,,,['klɪ̣.jeːn̪s],cliens,0
97922,97922,coiro,v,v1spia--1-,coir coirau coirat,,,['kɔ.jɪ.rɔ],coiro,0
97923,97923,colaepium,n,n-s---nn2-,colaepi,,,[kɔ.'laj.pɪ̣.jũː],colaepium,0
97924,97924,colendus,a,aps---mn1-,colend colend colend,,,[kɔ.'lɛn̪.d̪ʊs],colendus,0
97926,97926,collectus,a,aps---mn1-,collect collect collect,,,[kɔɫ.'lɛk.t̪ʊs],collectus,0
97927,97927,collibeo,v,v1spia--2-,collib collibu collibit,,,[kɔɫ.'lɪ.bɛ̣.jɔ],collibeo,0
97909,c2134,cloacalis,a,aps---cn3i,cloacal cloacal cloacal,,,[klɔ.'ja.ka.lɪs],cloacalis,0
97931,97931,colonus,a,aps---mn1-,colon colon colon,,,['kɔ.lɔ.n̪ʊs],colonus,0
97936,97936,comessatio,v,v1spia--3-,comessati comessation ,,,[kɔ.mɛs.'sa.t̪ɪ̣.jɔ],comessatio,0
97911,c2200,coaequalis,a,aps---cn3i,coaequal coaequal coaequal,,,[kɔ.'jaj.kʷa.lɪs],coaequalis,0
97912,c2203,coaetaneus,a,aps---mn1-,coaetane coaetane coaetane,,,[kɔ.'jaj.t̪an̪ews],coaetaneus,0
97938,97938,comisatio,v,v1spia--3-,comisati comisation ,,,[kɔ.mɪ.'sa.t̪ɪ̣.jɔ],comisatio,0
97943,97943,commeritus,a,aps---mn1-,commerit commerit commerit,,,[kɔ.'mmɛ.rɪ.t̪ʊs],commeritus,0
97914,c7248,coctilis,a,aps---cn3i,coctil coctil coctil,,,['kɔk.t̪ɪ.lɪs],coctilis,0
97946,97946,commodo,r,rp--------,,,,['kɔ.mmɔ.d̪oː],commodo,0
97916,c2277,coenon,n,n-s---nn2g,coen,,,['kojn̪ɔn̪],coenon,0
97917,c2292,coetus,n,n-s---mn4-,coet,,,['kojt̪uːs],coetus,0
97947,97947,commotus,a,aps---mn1-,commot commot commot,,,[kɔ.'mmoː.t̪ʊs],commotus,0
97952,97952,compar,n,n-s---mn3-,compar,,,['kɔm.par],compar,0
97902,c2071,clauis,n,n-s---fn3i,clau,,,['kla.wɪs],clauis,0
97921,c2335,cohors,n,n-s---fn3i,cohort,,,['kɔ.hɔrs],cohors,0
97882,97882,circumiicio,v,v1spia--3i,circumiic circumiec circumiect,,,[kɪr.kʊ.mɪ̣.'jɪ.kɪ̣.jɔ],circumiicio,0
97928,c2417,colliciaris,a,aps---cn3i,colliciar colliciar colliciar,,,[kɔɫ.lɪ.'kɪ̣.ja.rɪs],colliciaris,0
97929,c2426,colligo,v,v1spia--3-,collig colleg collect,,,['kɔɫ.lɪ.gɔ],colligo,0
97951,c2773,compages,n,n-s---fn3i,compag,,,['kɔm.pa.gɛs],compages,1
97934,c2553,comans,a,aps---an3i,comant comant comant,,,['kɔ.maːn̪s],comans,0
97939,c2579,comis,a,aps---cn3i,com com com,,,['kɔ.mɪs],comis,0
97944,c3528,commeto,v,v1spia--1-,commet commetau commetat,,,['kɔ.mmɛ.t̪ɔ],commeto,0
97948,c4577,commune,n,n-s---nn3i,commun,,,[kɔ.'mmuː.n̪ɛ],commune,0
97950,c2757,como,v,v1spia--3-,com comps compt,,,['kɔ.mɔ],como,1
97949,c2762,comoedus,a,aps---mn1-,comoed comoed comoed,,,['kɔmoj.d̪ʊs],comoedus,0
41102,i9871,indultus,n,n-s---mn4-,indult,,,[ɪn̪.'d̪ʊɫ.t̪ʊs],indultus,0
97957,97957,compitales,n,n-p---mn3i,compital,,,[kɔm.'pɪ.t̪a.lɛs],compitales,0
97956,c2810,compello,v,v1spia--3-,compell compul compuls,,,[kɔm.'pɛɫ.lɔ],compello,1
97963,97963,conata,n,n-p---nn2-,conat,,,[koː.'n̪aː.t̪a],conata,0
97999,,consanguineus,n,n-s---mn2-,consanguine,,,[koːn̪.'saŋ.gʷɪn̪ews],consanguineus,0
97966,97966,concessum,n,n-s---nn2-,concess,,,[kɔŋ.'kɛs.sũː],concessum,0
97959,c2873,complures,a,acp---cn3i,complur complur complur,,,[kɔm.'pluː.reːs],complures,0
97962,c2935,comula,n,n-s---fn1-,comul,,,['kɔ.mʊ.la],comula,0
97964,c2961,concastigo,v,v1spia--1-,concastig concastigau concastigat,,,[kɔŋ.'kas.t̪ɪ.gɔ],concastigo,0
97969,97969,concitate,r,rp--------,,,,[kɔŋ.'kɪ.t̪a.t̪ɛ],concitate,0
97965,c2996,concesso,v,v1spia--1-,concess concessau concessat,,,[kɔŋ.'kɛs.sɔ],concesso,0
97971,97971,concordis,a,aps---cn3i,concord concord concord,,,[kɔŋ.'kɔr.d̪ɪs],concordis,0
97967,c9944,conciliatura,n,n-s---fn1-,conciliatur,,,[kɔŋ.kɪ.lɪ̣.'ja.t̪ʊ.ra],conciliatura,0
97968,c3013,concio,v,v1spia--4-,conci concion ,,,['kɔŋ.kɪ̣.jɔ],concio,0
97972,97972,concreduo,v,v1spia--3-,concredu concredu -,,,[kɔŋ.'krɛ.d̪ʊ.jɔ],concreduo,0
97979,97979,conexus,a,aps---mn1-,conex conex conex,,,[kɔ.'n̪ɛk.sʊs],conexus,0
97982,97982,conficiens,a,aps---an3i,conficient conficient conficient,,,['kɔːn̪fɪ.kɪ̣.jeːn̪s],conficiens,0
97970,c3049,conclaue,n,n-s---nn3i,conclau,,,['kɔŋ.kla.wɛ],conclaue,0
97973,c3088,concrucio,v,v1spia--1-,concruci concruciau concruciat,,,[kɔŋ.'krʊ.kɪ̣.jɔ],concrucio,0
97974,c3124,concustodio,v,v1spia--4-,concustod concustodiu concustodit,,,[kɔŋ.kʊs.'t̪ɔ.d̪ɪ̣.jɔ],concustodio,0
97975,c3137,condeliquesco,v,v1spia--3-,condeliquesc - -,,,[kɔn̪.d̪ɛ.lɪ.'kʷɛs.kɔ],condeliquesco,0
97983,97983,confidens,a,aps---an3i,confident confident confident,,,['kɔːn̪fɪ.d̪eːn̪s],confidens,0
97976,c3146,condepso,v,v1spia--3-,condeps condepsu -,,,[kɔn̪.'d̪ɛp.sɔ],condepso,0
97986,97986,confrixus,a,aps---mn1-,confrix confrix confrix,,,['kɔːn̪frɪk.sʊs],confrixus,0
97988,97988,congestus,a,aps---mn1-,congest congest congest,,,[kɔŋ.'gɛs.t̪ʊs],congestus,0
97980,c3226,conferuefacio,v,v1spia--3i,conferuefac - -,,,[kɔːn̪fɛ.rʊ.jɛ.'fa.kɪ̣.jɔ],conferuefacio,0
97955,97955,compecto,r,rp--------,,,,[kɔm.'pɛk.t̪ɔ],compecto,0
97997,97997,conloquens,n,n-s---mn3i,conloquent,,,['kɔ.n̪lɔ.kʷeːn̪s],conloquens,0
97984,c3249,confinis,a,aps---cn3i,confin confin confin,,,['kɔːn̪fɪ.n̪ɪs],confinis,0
97985,c3319,confrio,v,v1spia--1-,confri confriau confriat,,,['kɔːn̪frɪ̣.jɔ],confrio,0
97987,c3326,confulcio,v,v1spia--4-,confulc - confult,,,['kɔːn̪fʊɫ.kɪ̣.jɔ],confulcio,0
97998,97998,conlustro,v,v1spia--1-,conlustr conlustrau conlustrat,,,['kɔ.n̪lʊ.st̪rɔ],conlustro,0
98001,98001,consauio,v,v1spia--1-,consaui consauiau consauiat,,,['kɔːn̪sa.wɪ̣.jɔ],consauio,0
97989,c3367,congialis,a,aps---cn3i,congial congial congial,,,[kɔŋ.'gɪ̣.ja.lɪs],congialis,0
97992,c3406,coniectanea,n,n-p---nn2-,coniectane,,,[kɔ.n̪ɪ̣.jɛk.'t̪a.n̪ɛ̣.ja],coniectanea,0
98003,98003,consentiens,a,aps---an3i,consentient consentient consentient,,,['kɔːn̪sɛn̪.t̪ɪ̣.jeːn̪s],consentiens,0
97993,c3422,coniugalis,a,aps---cn3i,coniugal coniugal coniugal,,,[kɔ.n̪ɪ̣.'jʊ.ga.lɪs],coniugalis,0
98004,98004,consequens,n,n-s---nn3-,consequent,,,['kɔːn̪sɛ.kʷeːn̪s],consequens,0
98005,98005,conseruus,a,aps---mn1-,conseru conseru conseru,,,['kɔːn̪sɛ.rʊ.jʊs],conseruus,0
98000,c3470,consario,v,v1spia--4-,consar consariu consarit,,,['kɔːn̪sa.rɪ̣.jɔ],consario,0
98002,c2403,conscio,v,v1spia--4-,consci consciu conscit,,,['kɔːn̪skɪ̣.jɔ],conscio,0
98006,c3539,consimilis,a,aps---cn3i,consimil consimil consimil,,,['kɔːn̪sɪ.mɪ.lɪs],consimilis,0
98007,c3558,consolabilis,a,aps---cn3i,consolabil consolabil consolabil,,,[kɔːn̪sɔ.'la.bɪ.lɪs],consolabilis,0
98009,c3610,consterno,v,v1spia--3-,constern constrau constrat,,,['kɔːn̪st̪ɛr.n̪ɔ],consterno,0
98010,c3622,constrepo,v,v1spia--3-,constrep constrepu constrepit,,,['kɔːn̪st̪rɛ.pɔ],constrepo,0
98011,c3643,consuefacio,v,v1spia--3i,consuefac consuefec consuefact,,,[kɔːn̪sʊ.jɛ.'fa.kɪ̣.jɔ],consuefacio,0
98013,c3649,consularis,a,aps---cn3i,consular consular consular,,,[koːn̪.sʊ.'laː.rɪs],consularis,0
24132,i1368,induresco,v,v1spia--3-,induresc induru -,,,[ɪn̪.d̪ʊ.'rɛs.kɔ],induresco,1
97954,c2802,compauesco,v,v1spia--3-,compauesc - -,,,[kɔm.pa.'wɛs.kɔ],compauesco,0
98021,98021,contono,v,v1spia--1-,conton contonau contonat,,,['kɔn̪.t̪ɔ.n̪ɔ],contono,0
98022,98022,contracto,v,v1spia--1-,contract contractau contractat,,,['kɔn̪.t̪ra.kt̪ɔ],contracto,0
98018,c3757,continuo,v,v1spia--1-,continu continuau continuat,,,[kɔn̪.'t̪ɪ.n̪ʊ.joː],continuo,0
98019,c3770,contollo,v,v1spia--3-,contoll - -,,,[kɔn̪.'t̪ɔɫ.lɔ],contollo,0
98020,c3772,contonat,v,v3spia--1-,conton contonau contonat,,,['kɔn̪.t̪ɔ.n̪at̪],contonat,0
98024,98024,contrarie,r,rp--------,,,,[kɔn̪.'t̪ra.rɪ̣.jɛ],contrarie,0
98026,98026,controuersus,r,rp--------,,,,[kɔn̪.'t̪rɔ.wɛ.rsʊs],controuersus,0
98027,98027,contubernalis,n,n-s---mn3i,contubernal,,,[kɔn̪.t̪ʊ.bɛr.'n̪aː.lɪs],contubernalis,0
98031,98031,conuiualis,a,aps---cn3i,conuiual conuiual conuiual,,,[kɔ.n̪ʊj.'jʊ.ja.lɪs],conuiualis,0
98033,98033,conuorto,v,v1spia--3-,conuort conuort conuors,,,[kɔ.n̪ʊ.'jɔr.t̪ɔ],conuorto,0
98023,c9825,contractus,n,n-s---mn4-,contract,,,['kɔn̪.t̪ra.kt̪ʊs],contractus,0
98034,98034,coperio,v,v1spia--4-,coper coperiu coperit,,,[kɔ.'pɛ.rɪ̣.jɔ],coperio,0
98044,98044,Cothon,n,n-s---mn3-,Cothon,,,['kɔ.t̪ʰɔn̪],Cothon,0
98042,98042,corytus,n,n-s---mn2-,coryt,,,['kɔ.ry.t̪ʊs],corytus,0
98043,98043,cotes,n,n-s---fn3i,cot,,,['kɔ.t̪ɛs],cotes,0
98029,c3883,conuerro,v,v1spia--3-,conuerr conuerr conuers,,,[kɔ.n̪ʊ.'jɛr.rɔ],conuerro,0
98046,98046,coturnium,n,n-s---nn2-,coturni,,,[kɔ.'t̪ʊr.n̪ɪ̣.jũː],coturnium,0
98054,98054,crystallus,n,n-s---fn2-,crystall,,,[krys.'t̪aɫ.lʊs],crystallus,0
98058,98058,cuculio,v,v1spia--3-,cuculi cuculion ,,,[kʊ.'kʊ.lɪ̣.jɔ],cuculio,0
98059,98059,cuias,n,n-s---cn3-,cuiat,,,['kʊj.jas],cuias,0
98035,c3971,coptoplacenta,n,n-s---fn1-,coptoplacent,,,[kɔp.t̪ɔ.'pla.kɛ.n̪t̪a],coptoplacenta,0
98036,c4016,corculum,n,n-s---nn2-,corcul,,,['kɔr.kʊ.ɫũː],corculum,0
98038,c4024,cordolium,n,n-s---nn2-,cordoli,,,[kɔr.'d̪ɔ.lɪ̣.jũː],cordolium,0
98040,c4080,corporalis,a,aps---cn3i,corporal corporal corporal,,,[kɔr.'pɔ.ra.lɪs],corporalis,0
98041,c4116,corriuo,v,v1spia--1-,corriu corriuau corriuat,,,['kɔr.rɪ.wɔ],corriuo,0
98057,c9833,cubitus,n,n-s---mn2-,cubit,,,['kʊ.bɪ.t̪ʊs],cubitus,1
98045,c4211,cottana,n,n-p---nn2-,cottan,,,['kɔt̪.t̪a.n̪a],cottana,0
98060,98060,culeus,a,aps---mn1-,cule cule cule,,,['kʊɫews],culeus,0
98066,98066,cunabula,n,n-p---nn2-,cunabul,,,[kʊ.'n̪a.bʊ.la],cunabula,0
98067,98067,cunae,n,n-p---fn1-,cun,,,['kʊ.n̪aj],cunae,0
98048,c4311,crepax,a,aps---an3i,crepac crepac crepac,,,['krɛ.paks],crepax,0
98049,c4384,critica,n,n-p---nn2-,critic,,,['krɪ.t̪ɪ.ka],critica,0
98050,c4413,crotalia,n,n-p---nn2-,crotali,,,[krɔ.'t̪a.lɪ̣.ja],crotalia,0
98068,98068,cunctans,a,aps---an3i,cunctant cunctant cunctant,,,['kʊŋk.t̪aːn̪s],cunctans,0
98069,98069,cuncti,a,app---mn1-,cunct cunct cunct,,,['kuːŋk.t̪iː],cuncti,0
98071,98071,cupiens,a,aps---an3i,cupient cupient cupient,,,['kʊ.pɪ̣.jeːn̪s],cupiens,0
98077,98077,cyparissus,n,n-s---fn2-,cypariss,,,[ky.pa.'rɪs.sʊs],cyparissus,0
98052,c4452,crumina,n,n-s---fn1-,crumin,,,['krʊ.mɪ.n̪a],crumina,0
98078,98078,cyperon,n,n-s---nn2g,cyper,,,['ky.pɛ.rɔn̪],cyperon,0
98053,c4456,cruralis,a,aps---cn3i,crural crural crural,,,['krʊ.ra.lɪs],cruralis,0
98055,c7325,cubicularis,a,aps---cn3i,cubicular cubicular cubicular,,,[kʊ.bɪ.'kʊ.la.rɪs],cubicularis,0
98056,c4489,cubitalis,a,aps---cn3i,cubital cubital cubital,,,[kʊ.'bɪ.t̪a.lɪs],cubitalis,0
98079,98079,cytisus,n,n-s---fn2-,cytis,,,['ky.t̪ɪ.sʊs],cytisus,0
98085,98085,debens,a,aps---an3i,debent debent debent,,,['d̪ɛ.beːn̪s],debens,0
98087,98087,decemuiralis,a,aps---cn3i,decemuiral decemuiral decemuiral,,,[d̪ɛ.kɛ.'muj.ra.lɪs],decemuiralis,0
98037,98037,Corda,n,n-s---fn1-,Cord,,,['kɔr.d̪a],Corda,0
98061,c1353,cullearis,a,aps---cn3i,cullear cullear cullear,,,[kʊɫ.'lɛ̣.ja.rɪs],cullearis,0
98017,98017,continens,n,n-s---nn3-,continent,,,['kɔn̪.t̪ɪ.n̪eːn̪s],continens,0
98062,c4561,culo,v,v1spia--1-,cul culau culat,,,['kʊ.lɔ],culo,0
98063,c9831,culta,n,n-p---nn2-,cult,,,['kʊɫ.t̪a],culta,0
98065,c4580,cumatilis,a,aps---cn3i,cumatil cumatil cumatil,,,[kʊ.'ma.t̪ɪ.lɪs],cumatilis,0
98073,c4720,cursito,v,v1spia--1-,cursit cursitau cursitat,,,['kʊr.sɪ.t̪ɔ],cursito,0
98074,c4735,curulis,a,aps---cn3i,curul curul curul,,,['kʊ.rʊ.lɪs],curulis,0
98076,c4779,cyclas,n,n-s---fn3-,cyclad,,,['ky.klas],cyclas,0
98081,d0043,dapalis,a,aps---cn3i,dapal dapal dapal,,,['d̪a.pa.lɪs],dapalis,0
98082,d0062,datatim,r,rp--------,,,,['d̪a.t̪at̪ĩː],datatim,0
98083,d0066,dato,v,v1spia--1-,dat datau datat,,,['d̪a.t̪oː],dato,0
98096,98096,decumates,n,n-p---mn3i,decumat,,,[d̪ɛ.'kʊ.ma.t̪ɛs],decumates,0
98097,98097,decumbo,v,v1spia--1-,decumb decubu decubit,,,[d̪ɛ.'kʊm.bɔ],decumbo,0
98091,d0209,declamatorius,a,aps---mn1-,declamatori declamatori declamatori,,,[d̪ɛ.kla.ma.'t̪ɔ.rɪ̣.jʊs],declamatorius,0
98092,d0219,declinis,a,aps---cn3i,declin declin declin,,,['d̪ɛ.klɪ.n̪ɪs],declinis,0
98093,d0221,decliue,n,n-s---nn3i,decliu,,,['d̪ɛ.klɪ.wɛ],decliue,0
98094,d0236,decondo,v,v1spia--3-,decond - -,,,[d̪ɛ.'kɔn̪.d̪ɔ],decondo,0
98095,d0253,decrepitus,a,aps---mn1-,decrepit decrepit decrepit,,,[d̪ɛ.'krɛ.pɪ.t̪ʊs],decrepitus,0
98090,,decimanus,n,n-s---mn2-,deciman,,,[d̪ɛ.'kɪ.ma.n̪ʊs],decimanus,0
98098,98098,decumus,a,aps---mn1-,decum decum decum,,,['d̪ɛ.kʊ.mʊs],decumus,0
98101,98101,defectus,a,aps---mn1-,defect defect defect,,,[d̪ɛ.'fɛk.t̪ʊs],defectus,0
98105,98105,defrudo,v,v1spia--1-,defrud defrudau defrudat,,,['d̪ɛf.rʊ.d̪ɔ],defrudo,0
98110,98110,delerus,a,aps---mn1-,deler deler deler,,,['d̪ɛ.lɛ.rʊs],delerus,0
98099,d0275,decurio,n,n-s---mn3-,decurion,,,[d̪ɛ.'kʊ.rɪ̣.jɔ],decurio,0
98103,d0363,deferuefacio,v,v1spia--3i,deferuefac deferuefec deferuefact,,,[d̪ɛ.fɛ.rʊ.jɛ.'fa.kɪ̣.jɔ],deferuefacio,0
98111,98111,delfin,n,n-s---mn3-,delfin,,,['d̪ɛɫ.fɪn̪],delfin,0
98104,d0387,deflocco,v,v1spia--1-,deflocc defloccau defloccat,,,[d̪ɛf.'lɔk.kɔ],deflocco,0
98106,d0448,degrandinat,v,v3spia--1-,degrandin degrandinau degrandinat,,,[d̪ɛ.'gra.n̪d̪ɪ.n̪at̪],degrandinat,0
98112,98112,delicatus,n,n-s---mn2-,delicat,,,[d̪eː.lɪ.'kaː.t̪ʊs],delicatus,0
98123,98123,denobo,v,v1spia--3-,denob denups denupt,,,['d̪ɛ.n̪ɔ.bɔ],denobo,0
98132,98132,depudeo,v,v1spia--2-,depud depudu -,,,[d̪ɛ.'pʊ.d̪ɛ̣.jɔ],depudeo,0
98107,d0450,degrauo,v,v1spia--1-,degrau degrauau degrauat,,,['d̪ɛ.gra.wɔ],degrauo,0
98108,d0489,deinceps,r,rp--------,,,,['d̪ejŋkɛps],deinceps,0
98113,d0564,deligo,v,v1spia--1-,delig deligau deligat,,,['d̪ɛ.lɪ.gɔ],deligo,0
98114,d0526,delinio,v,v1spia--4-,delin delini delinit,,,[d̪ɛ.'lɪ.n̪ɪ̣.jɔ],delinio,0
98117,d0599,delumbis,a,aps---cn3i,delumb delumb delumb,,,[d̪ɛ.'lʊm.bɪs],delumbis,0
98135,98135,derelictus,a,aps---mn1-,derelict derelict derelict,,,[d̪ɛ.rɛ.'lɪk.t̪ʊs],derelictus,0
98119,d0658,demorsico,v,v1spia--1-,demorsic demorsicau demorsicat,,,[d̪ɛ.'mɔr.sɪ.kɔ],demorsico,0
98120,d0677,denarro,v,v1spia--1-,denarr denarrau denarrat,,,[d̪ɛ.'n̪ar.rɔ],denarro,0
98121,d0680,denato,v,v1spia--1-,denat denatau denatat,,,['d̪ɛ.n̪a.t̪ɔ],denato,0
98122,d0691,deni,a,app---mn1-,den den den,,,['d̪ɛ.n̪ɪ],deni,0
98124,d0713,dentale,n,n-s---nn3i,dental,,,['d̪ɛn̪.t̪a.lɛ],dentale,0
98126,d0727,dentio,v,v1spia--4-,dent dentiu dentit,,,['d̪ɛn̪.t̪ɪ̣.jɔ],dentio,0
98127,d0731,denubo,v,v1spia--3-,denob denups denupt,,,['d̪ɛ.n̪ʊ.bɔ],denubo,0
98139,98139,derupta,n,n-p---nn2-,derupt,,,[d̪ɛ.'rʊp.t̪a],derupta,0
98128,d0736,denumero,v,v1spia--1-,denumer denumerau denumerat,,,[d̪ɛ.'n̪ʊ.mɛ.rɔ],denumero,0
98129,d0752,depeculatus,n,n-s---mn4-,depeculat,,,[d̪ɛ.pɛ.'kʊ.la.t̪ʊs],depeculatus,0
98141,98141,descripta,n,n-p---nn2-,descript,,,[d̪eːs.'kriː.pt̪a],descripta,0
98130,d0810,depluo,v,v1spia--3-,deplu deplu -,,,['d̪ɛ.plʊ.jɔ],depluo,0
98131,d0865,depropero,v,v1spia--1-,deproper deproperau deproperat,,,[d̪ɛ.'prɔ.pɛ.rɔ],depropero,0
98148,98148,desultorius,n,n-s---mn2-,desultori,,,[d̪ɛ.sʊɫ.'t̪ɔ.rɪ̣.jʊs],desultorius,0
98133,d0876,depugis,a,aps---cn3i,depug depug depug,,,['d̪ɛ.pʊ.gɪs],depugis,0
98149,98149,detectus,a,aps---mn1-,detect detect detect,,,[d̪ɛ.'t̪ɛk.t̪ʊs],detectus,0
98134,d0888,depurgo,v,v1spia--1-,depurg depurgau depurgat,,,[d̪ɛ.'pʊr.gɔ],depurgo,0
98136,d0898,derepo,v,v1spia--3-,derep dereps -,,,['d̪ɛ.rɛ.pɔ],derepo,0
98138,d0921,deruo,v,v1spia--3-,deru deru -,,,['d̪ɛ.rʊ.jɔ],deruo,0
98150,98150,deterior,a,aps---an3-,deterior deterior deterior,,,[d̪ɛ.'t̪ɛ.rɪ̣.jɔr],deterior,0
98151,98151,deterrimus,a,aps---mn1-,deterrim deterrim deterrim,,,[d̪ɛ.'t̪ɛr.rɪ.mʊs],deterrimus,0
98089,98089,decies,r,rp--------,,,,['d̪ɛ.kɪ̣.jeːs],decies,0
98142,d0964,desiderabilis,a,aps---cn3i,desiderabil desiderabil desiderabil,,,[d̪ɛ.sɪ.d̪ɛ.'ra.bɪ.lɪs],desiderabilis,0
98143,d0990,desomnis,a,aps---cn3i,desomn desomn desomn,,,[d̪ɛ.'sɔm.n̪ɪs],desomnis,0
98144,d1022,desterto,v,v1spia--3-,destert destertu -,,,[d̪ɛs.'t̪ɛr.t̪ɔ],desterto,0
98145,d1026,destimulo,v,v1spia--1-,destimul destimulau destimulat,,,[d̪ɛs.'t̪ɪ.mʊ.lɔ],destimulo,0
113952,i1372,indusio,v,v1spia--1-,indusi indusiau indusia,,,[ɪn̪.'d̪ʊ.sɪ̣.jɔ],indusio,0
98163,98163,dialecticus,n,n-s---mn2-,dialectic,,,[d̪ɪ̣.ja.'lɛk.t̪ɪ.kʊs],dialecticus,0
98158,d1171,deuia,n,n-p---nn2-,deui,,,['d̪ewɪ̣.ja],deuia,0
98155,d1172,deungo,v,v1spia--3-,deung - -,,,['d̪ewŋgɔ],deungo,0
98156,d1173,deunx,n,n-s---mn3i,deunc,,,,deunx,0
98161,d0000,dexter,a,aps---mn1r,  ,,,['d̪ɛks.t̪ɛr],dexter,0
98160,d0027,dextera,n,n-s---fn1-,dexter,,,['d̪ɛks.t̪ɛ.raː],dextera,0
98157,d1148,deuersor,n,n-s---mn3-,deuersor,,,['d̪ewɛr.sɔr],deuersor,0
98165,98165,diaria,n,n-p---nn2-,diari,,,[d̪ɪ̣.'ja.rɪ̣.ja],diaria,0
98167,98167,diequinti,r,rp--------,,,,[d̪ɪ̣.jɛ.'kʷɪn̪.t̪ɪ],diequinti,0
