.rɔs],lathyros,0
115880,l0346,laterarius,n,n-s---mn2-,laterari,,,[la.t̪ɛ.'ra.rɪ̣.jʊs],laterarius,0
115883,l0348,laterculum,n,n-s---nn2-,latercul,,,[la.'t̪ɛr.kʊ.ɫũː],laterculum,0
115885,l0349,laterensis,a,aps---cn3i,laterens laterens laterens,,,[la.t̪ɛ.'reːn̪.sɪs],laterensis,0
115888,l0351,laterina,n,n-s---fn1-,laterin,,,[la.'t̪ɛ.rɪ.n̪a],laterina,0
115895,l0352,latero,v,v1spia--1-,later laterau laterat,,,['la.t̪ɛ.rɔ],latero,0
115897,l0355,lathyris,n,n-s---fn3-,lathyrid,,,['la.t̪ʰy.rɪs],lathyris,0
115965,l0444,laxatiuus,a,aps---mn1-,laxatiu laxatiu laxatiu,,,[lak.'sa.t̪ɪ.wʊs],laxatiuus,0
115903,l0359,laticlauus,n,n-s---mn2-,laticlau,,,[la.'t̪ɪ.kla.wʊs],laticlauus,0
115905,l0364,latiloquens,a,aps---an3i,latiloquent latiloquent latiloquent,,,[la.'t̪ɪ.lɔ.kʷeːn̪s],latiloquens,0
115907,l0369,latitabundus,a,aps---mn1-,latitabund latitabund latitabund,,,[la.t̪ɪ.t̪a.'bʊn̪.d̪ʊs],latitabundus,0
34168,34168,expensus,a,aps---mn1-,expens expens expens,,,[ɛks.'peːn̪.sʊs],expensus,0
115909,l0370,latitatio,n,n-s---fn3-,latitation,,,[la.t̪ɪ.'t̪a.t̪ɪ̣.jɔ],latitatio,0
115906,115906,latipes,n,n-s---fn3-,latiped,,,['la.t̪ɪ.pɛs],latipes,0
115910,l0371,latitator,n,n-s---mn3-,latitator,,,[la.'t̪ɪ.t̪a.t̪ɔr],latitator,0
115911,l0372,latitia,n,n-s---fn1-,latiti,,,[la.'t̪ɪ.t̪ɪ̣.ja],latitia,0
115912,115912,latius,a,aps---mn1-,lati lati lati,,,['la.t̪ɪ̣.jʊs],latius,0
115913,l0377,latrabilis,a,aps---cn3i,latrabil latrabil latrabil,,,[la.'t̪ra.bɪ.lɪs],latrabilis,0
115914,115914,latrans,n,n-s---mn3i,latrant,,,['la.t̪raːn̪s],latrans,0
115916,115916,latratus,a,aps---mn1-,latrat latrat latrat,,,['la.t̪ra.t̪ʊs],latratus,0
115915,l0378,latratorius,a,aps---mn1-,latratori latratori latratori,,,[la.t̪ra.'t̪ɔ.rɪ̣.jʊs],latratorius,0
115917,l0380,latria,n,n-s---fn1-,latri,,,['la.t̪rɪ̣.ja],latria,0
115920,115920,latrocinaliter,r,rp--------,,,,[la.t̪rɔ.kɪ.'n̪a.lɪ.t̪ɛr],latrocinaliter,0
115921,115921,latrocinanter,r,rp--------,,,,[la.t̪rɔ.'kɪ.n̪a.n̪t̪ɛr],latrocinanter,0
115918,l0382,latrix,n,n-s---fn3-,latric,,,['la.t̪rɪks],latrix,0
115925,115925,lattuca,n,n-s---fn1-,lattuc,,,['lat̪.t̪ʊ.ka],lattuca,0
115926,115926,latumiae,n,n-p---fn1-,latumi,,,[la.'t̪ʊ.mɪ̣.jaj],latumiae,0
115922,l0386,latrocinatio,n,n-s---fn3-,latrocination,,,[la.t̪rɔ.kɪ.'n̪a.t̪ɪ̣.jɔ],latrocinatio,0
115928,115928,lauamentum,n,n-s---nn2-,lauament,,,[la.wa.'mɛn̪.t̪ũː],lauamentum,0
115924,l9388,latrunculator,n,n-s---mn3-,latrunculator,,,[la.t̪rʊ.'ŋkʊ.la.t̪ɔr],latrunculator,0
115932,115932,lauatrix,n,n-s---fn3-,lauatric,,,['la.wa.t̪rɪks],lauatrix,0
115933,115933,lauatus,a,aps---mn1-,lauat lauat lauat,,,['la.wa.t̪ʊs],lauatus,0
115934,115934,laudabile,n,n-s---nn3i,laudabil,,,[law.'d̪a.bɪ.lɛ],laudabile,0
115927,l0391,laturarius,n,n-s---mn2-,laturari,,,[la.t̪ʊ.'ra.rɪ̣.jʊs],laturarius,0
115936,115936,laudate,r,rp--------,,,,['law.d̪a.t̪ɛ],laudate,0
115937,115937,laudaticius,a,aps---mn1-,laudatici laudatici laudatici,,,[law.d̪a.'t̪ɪ.kɪ̣.jʊs],laudaticius,0
115939,115939,laudatiue,r,rp--------,,,,[law.'d̪a.t̪ɪ.wɛ],laudatiue,0
115929,l0397,lauandaria,n,n-p---nn2-,lauandari,,,[la.wan̪.'d̪a.rɪ̣.ja],lauandaria,0
115930,l0400,lauator,n,n-s---mn3-,lauator,,,['la.wa.t̪ɔr],lauator,0
115942,115942,laudidignus,a,aps---mn1-,laudidign laudidign laudidign,,,[law.d̪ɪ.'d̪ɪŋ.n̪ʊs],laudidignus,0
115943,115943,laudifico,v,v1spia--1-,laudific laudificau laudifica,,,[law.'d̪ɪ.fɪ.kɔ],laudifico,0
115931,l0400,lauatorius,a,aps---mn1-,lauatori lauatori lauatori,,,[la.wa.'t̪ɔ.rɪ̣.jʊs],lauatorius,0
115948,115948,laureo,v,v1spia--1-,laure laureau laurea,,,['law.rɛ̣.jɔ],laureo,0
115935,l0405,laudabundus,a,aps---mn1-,laudabund laudabund laudabund,,,[law.d̪a.'bʊn̪.d̪ʊs],laudabundus,0
115951,115951,laurices,n,n-s---mn3-,lauric,,,['law.rɪ.kɛs],laurices,0
115938,l0407,laudatiua,n,n-s---fn1-,laudatiu,,,[law.'d̪a.t̪ɪ.wa],laudatiua,0
115954,115954,lauriotis,n,n-s---fn3-,lauriotid,,,[law.'rɪ̣.jɔ.t̪ɪs],lauriotis,0
115955,115955,lauripotens,n,n-s---mn3i,lauripotent,,,[law.'rɪ.pɔ.t̪eːn̪s],lauripotens,0
115956,115956,laurix,n,n-s---mn3-,lauric,,,['law.rɪks],laurix,0
115941,l0408,laudatorius,a,aps---mn1-,laudatori laudatori laudatori,,,[law.d̪a.'t̪ɔ.rɪ̣.jʊs],laudatorius,0
115960,115960,lautumius,a,aps---mn1-,lautumi lautumi lautumi,,,[law.'t̪ʊ.mɪ̣.jʊs],lautumius,0
115961,115961,lautumus,n,n-s---mn2-,lautum,,,['law.t̪ʊ.mʊs],lautumus,0
115963,115963,laxamina,n,n-s---nn3-,laxamin,,,[lak.'sa.mɪ.n̪a],laxamina,0
115945,l0413,lauernio,n,n-s---mn3-,lauernion,,,[la.'wɛr.n̪ɪ̣.jɔ],lauernio,0
115946,l0415,lauito,v,v1spia--1-,lauit lauitau lauitat,,,['la.wɪ.t̪ɔ],lauito,0
115944,l0412,lauer,n,n-s---fn3-,lauer,,,['la.wɛr],lauer,0
115947,l0417,laurago,n,n-s---fn3-,lauragin,,,['law.ra.gɔ],laurago,0
115950,l0423,laurex,n,n-s---mn3-,lauric,,,['law.rɛks],laurex,0
115952,l0425,lauriculus,n,n-s---mn2-,lauricul,,,[law.'rɪ.kʊ.lʊs],lauriculus,0
