aps---mn1-,conflex conflex conflex,conflexus
54256,c3744,contiger,n,0,n-s---mn2r,contiger,contiger
54272,d0860,depretiator,n,0,n-s---mn3-,depretiator,depretiator
54254,e0429,embolum,n,0,n-s---nn2-,embol,embolum
54236,e0993,esurio,v,0,v1spia--4-,esur esuriu esurit,esurio
54297,e1007,ethologus,n,0,n-s---mn2-,perardu perardu perardu,ethologus
54247,f0143,falsitas,n,0,n-s---fn3-,falsitat,falsitas
54273,g0531,grandifer,a,0,aps---mn1r,grandifer grandifer grandifer,grandifer
54255,i9805,inauspicatus,a,0,aps---mn1-,inauspicat inauspicat inauspicat,inauspicatus
54265,l0037,labyrintheus,a,0,aps---mn1-,labyrinthe labyrinthe labyrinthe,labyrintheus
54275,l0212,latrinum,n,0,n-s---nn2-,latrin,latrinum
54242,l0536,lentiscifer,a,0,aps---mn1r,lentiscifr lentiscifr lentiscifr,lentiscifer
54262,l1093,lucifugus,a,0,aps---mn1-,luci luci luci,lucifugus
54296,p0899,perarduus,a,0,aps---mn1-,perardu perardu perardu,perarduus
54234,p7347,plicatrix,n,0,n-s---fn3-,plicatric,plicatrix
54306,p2901,praedabundus,a,0,aps---mn1-,praedabund praedabund praedabund,praedabundus
54305,s0390,sargus,n,0,n-s---mn2-,sarg,sargus
54253,s2744,subamarus,a,0,aps---mn1-,subamar subamar subamar,subamarus
54260,s3044,subraucus,a,0,aps---mn1-,subrauc subrauc subrauc,subraucus
54261,t0642,thymelaea,n,0,n-s---fn1-,thymelae,thymelaea
54283,t0917,tractim,r,0,rp--------,,tractim
54277,u0580,uicarius,a,0,aps---mn1-,uicari uicari uicari,uicarius
54376,54376,curara,n,0,n-s---fn1-,curar,curara
54353,54353,nimio,r,0,rp--------,,nimio
54344,c1423,chema,n,0,n-s---fn1-,chem,chema
54360,54360,adscriptiuus,a,0,aps---mn1-,adscriptiu adscriptiu adscriptiu,adscriptiuus
54368,54368,amatorie,r,0,rp--------,,amatorie
54333,a0403,acorna,n,0,n-s---fn1-,acorn,acorna
54312,54312,Iudaea,n,0,n-s---fn1-,Iuli,iudaea
54379,54379,concubeo,v,0,v1spia--2-,concub concubu concubit,concubeo
54323,54323,conlectitius,a,0,aps---mn1-,conlectiti conlectiti conlectiti,conlectitius
54330,54330,conloco,v,0,v1spia--1-,conloc conlocau conlocat,conloco
54373,54373,crocino,v,0,v1spia--1-,crocin crocinau crocinat,crocino
54315,d1891,dissertio,n,0,n-s---fn3-,di,dissertio
54346,54346,democraticus,a,0,aps---mn1-,democratic democratic democratic,democraticus
54310,54310,disseisina,n,0,n-s---fn1-,disseisin,disseisina
