8,/,21484,23529
563739,/,21484,114864
563740,/,21484,54035
563741,/,21484,26714
563742,/,21484,128722
563743,/,21484,128916
563744,/,21484,130373
563745,\,41491,21515
563746,/,21515,19124
563747,/,21515,19359
563748,/,21515,20930
563749,/,21515,54043
563750,/,21515,105951
563751,/,21515,34284
563752,/,21515,32853
563753,/,21515,22179
563754,/,21515,22600
563755,/,21515,22820
563756,/,21515,41566
563757,/,21515,24222
563758,/,21515,24371
563759,/,21515,48536
563760,/,21515,36616
563640,/,21416,138812
563762,/,21515,39728
563763,/,21515,50731
563764,/,21515,27773
563765,/,21523,21523
563766,/,21523,31599
563767,/,21523,121423
563768,/,21523,26596
563769,/,21523,26797
563770,/,21534,20132
563771,/,21534,50498
563772,/,21534,27035
563773,/,21538,20136
563774,/,21538,98002
563775,/,21538,22359
563776,/,21538,121440
563777,/,21538,41558
563778,\,28310,21539
563779,/,21584,121474
563780,/,21584,27252
563781,/,21588,41421
563782,/,21588,32027
563783,/,21588,107959
563784,/,21588,98446
563785,/,21588,24299
563786,/,21588,115013
563787,/,21588,25472
563788,/,21588,25933
563789,/,21588,46564
563790,/,21588,125255
563791,/,21588,128477
563792,/,21612,30641
563793,/,21612,34350
563794,/,21622,22419
563795,\,58347,21634
563796,/,20832,22070
563797,/,21639,19185
563798,/,21639,22425
563799,/,21639,24330
563800,/,21639,26260
563801,/,21639,26833
563802,/,21639,130451
563803,/,21660,34969
563804,/,21660,57629
563805,/,21660,38633
563806,/,21660,22640
563807,/,21660,23182
563808,/,21660,24347
563809,/,21660,25484
563810,/,21660,25649
563811,/,21660,25942
563812,/,21660,26132
563813,/,21660,26263
563814,/,21660,26463
563815,/,21660,56112
563816,/,21660,100754
563817,/,21672,19181
563818,/,21672,20228
563819,/,21672,39075
563820,/,21672,22443
563821,/,21672,22645
563822,/,21672,25491
563823,/,21672,25948
563824,/,21672,27586
563825,/,21672,27666
563826,/,21672,38967
563827,/,21680,32249
563828,/,21680,57067
563829,/,21680,22447
563830,/,21680,52407
563831,/,21680,23193
563832,/,21680,24418
563833,/,21680,34044
563834,/,21680,41070
563835,/,21680,58008
563836,/,21680,50172
563837,/,21680,27752
563838,/,21683,19118
563839,/,21683,39600
563840,/,21683,20407
563841,/,21683,21405
563842,/,21683,24104
563843,/,21683,24362
563844,/,21683,24875
563845,/,21683,26202
563846,/,21683,50496
563847,/,21683,41101
563848,/,21686,19182
563849,/,21686,20237
563850,/,21686,105024
563851,/,21686,22451
563852,/,21686,22647
563853,/,21686,23195
563854,/,21686,99098
563855,/,21686,115094
563856,/,21686,119338
563857,/,21686,57858
563858,/,21686,26468
563859,/,21686,37720
563860,/,21686,129105
563861,/,21691,27805
563862,\,106248,21712
563863,/,21717,21715
563864,/,21717,54615
563865,/,21717,21716
563866,\,106271,21734
563867,\,31236,21734
563868,/,21734,50325
563869,/,21734,19920
563870,/,21734,20959
563871,/,21734,30551
563872,/,21734,53486
563873,/,21734,106270
563874,/,21734,50883
563875,/,21734,22465
563876,/,21734,22974
563877,/,21734,24405
563878,/,21734,44668
563879,/,21734,25958
563880,/,21734,26274
563881,/,21734,33920
563882,/,21734,26850
563883,/,21734,27490
563884,/,21734,41211
563885,/,21734,57724
563886,/,21734,34833
563887,/,21734,131147
563888,/,21751,54060
563889,/,21751,22984
563890,/,21751,52240
563891,/,21751,30898
563892,/,21751,26856
563893,/,21751,129123
563894,/,21758,29889
563895,/,21758,46156
563896,/,21758,22991
563897,/,20997,24360
563898,/,21758,25501
563899,/,21758,58212
563900,/,21758,46980
563901,/,21758,49103
563902,/,21758,28202
563903,\,21776,21773
563904,\,23043,21781
563905,\,21372,21783
563906,\,48885,21783
563907,\,23044,21795
563908,\,37298,21801
563909,/,21805,54491
563910,/,21805,21804
563911,/,21805,32758
563912,/,21805,29438
563913,/,21805,41296
563914,\,106384,21809
563915,\,55316,21809
563916,/,21815,38911
563917,/,21815,31322
563918,/,21815,21812
563919,/,21817,48441
563920,\,33034,21828
563921,/,21831,42307
563922,/,21831,48569
563923,\,106482,21842
563924,\,26330,21848
563925,\,106492,21855
563926,\,21854,21855
563927,\,24073,21855
563928,\,21866,21864
563929,\,47507,21879
563930,\,54077,21879
563931,\,106926,21879
563932,\,124736,21879
563933,\,21884,21886
563934,\,22586,21886
563935,\,24081,21886
563936,\,26670,21886
563937,\,19230,21889
563938,\,21376,21889
563939,\,22092,21889
563940,\,23046,21889
563941,\,24082,21889
563942,\,27498,21889
563943,/,21889,21864
563944,\,21893,21895
563945,\,21894,21895
563946,/,21905,41622
563947,/,21905,106551
563948,/,21905,57508
563949,/,21905,53768
563950,/,21905,21906
563951,/,21908,42129
563952,/,21908,21909
563953,/,21908,31708
563954,/,21909,42129
563955,/,21909,38050
563956,/,21909,21908
563957,/,21909,31708
563958,/,21926,43904
563959,/,21926,21925
563960,/,21926,48160
563961,/,21926,21929
563962,\,21932,21931
